time,v1_R,v2_R,v3_R,v4_R,v5_R,v6_R
0.2302701473236084,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.24022865295410156,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.250244140625,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.2602522373199463,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.2702369689941406,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.2801384925842285,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.2904989719390869,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.3002312183380127,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.3101513385772705,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.3202791213989258,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.3302743434906006,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.3403327465057373,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.35024333000183105,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.3601689338684082,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.37027907371520996,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.38019442558288574,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.39014172554016113,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.40011167526245117,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.4100816249847412,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.4203207492828369,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.43029165267944336,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.44037914276123047,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.4511752128601074,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.4659743309020996,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.4711935520172119,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.48073863983154297,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.4912717342376709,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5011334419250488,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5108685493469238,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5210189819335938,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5313389301300049,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.540787935256958,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5510926246643066,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5611443519592285,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.570831298828125,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5808699131011963,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.5910091400146484,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6011829376220703,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6103096008300781,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6202883720397949,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6301975250244141,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6402063369750977,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6501483917236328,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6601405143737793,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6700954437255859,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6801457405090332,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.6902315616607666,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7003552913665771,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.710578441619873,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7205967903137207,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7304763793945312,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7407879829406738,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7506008148193359,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7606000900268555,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7707691192626953,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.780674934387207,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.7906546592712402,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.8006687164306641,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.8108649253845215,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.8206751346588135,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
0.8307905197143555,0.7979999780654907,0.6740000247955322,0.9259999990463256,1.2359999418258667,0.9800000190734864,0.7020000219345093
