time,L lateral heel,L fifth metatarsal head,L second toe,L third metatarsal head,L first toe,L first metatarsal head,L medial heel,L heel
0.0013029099999997,8.25537109375,6.52105712890625,1.214599609375,9.36224365234375,5.0462646484375,9.7244873046875,8.80126953125,8.39080810546875
0.0043810399999983,8.25537109375,6.54974365234375,1.22283935546875,9.36224365234375,5.0462646484375,9.8280029296875,8.764892578125,8.39080810546875
0.007517319999998,8.25537109375,6.54974365234375,1.22698974609375,9.4755859375,5.0804443359375,9.9366455078125,8.764892578125,8.34820556640625
0.0106299300000003,8.28076171875,6.57769775390625,1.22698974609375,9.4755859375,5.14306640625,10.04345703125,8.764892578125,8.3074951171875
0.0137275399999978,8.25537109375,6.57769775390625,1.23309326171875,9.52777099609375,5.107177734375,10.149169921875,8.764892578125,8.2264404296875
0.0168832099999995,8.25537109375,6.607025146484375,1.23785400390625,9.52777099609375,5.166015625,10.2530517578125,8.764892578125,8.18927001953125
0.0199422499999997,8.25537109375,6.607025146484375,1.24462890625,9.58233642578125,5.166015625,10.3734130859375,8.764892578125,8.18927001953125
0.0230739999999975,8.25537109375,6.634521484375,1.24932861328125,9.58233642578125,5.166015625,10.3734130859375,8.764892578125,8.14910888671875
0.0261903599999975,8.25537109375,6.66033935546875,1.24932861328125,9.64019775390625,5.2239990234375,10.4918212890625,8.764892578125,8.14910888671875
0.0293845600000004,8.25537109375,6.66033935546875,1.2569580078125,9.69622802734375,5.2239990234375,10.6068115234375,8.72412109375,8.14910888671875
0.0324986199999983,8.25537109375,6.69219970703125,1.2598876953125,9.69622802734375,5.2239990234375,10.664306640625,8.72412109375,8.103515625
0.0356961200000007,8.25537109375,6.7213134765625,1.26568603515625,9.8111572265625,5.255126953125,10.7198486328125,8.68505859375,8.068115234375
0.0388273400000009,8.25537109375,6.7213134765625,1.27239990234375,9.8111572265625,5.308837890625,10.793701171875,8.64794921875,8.031494140625
0.0418168799999989,8.25537109375,6.743896484375,1.2799072265625,9.86224365234375,5.34521484375,10.90478515625,8.616455078125,8.031494140625
0.0449266500000007,8.229248046875,6.77532958984375,1.28399658203125,9.92022705078125,5.36865234375,10.969482421875,8.616455078125,7.98699951171875
0.0480518599999975,8.199951171875,6.77532958984375,1.28399658203125,9.92022705078125,5.4329833984375,10.969482421875,8.616455078125,7.95050048828125
0.0511939300000001,8.199951171875,6.80517578125,1.28851318359375,10.037841796875,5.482421875,11.0302734375,8.582275390625,7.87628173828125
0.0543109699999995,8.199951171875,6.77532958984375,1.29351806640625,10.037841796875,5.482421875,11.0899658203125,8.532958984375,7.87628173828125
0.0574157100000007,8.199951171875,6.80517578125,1.2940673828125,10.09820556640625,5.53662109375,11.279541015625,8.506103515625,7.7996826171875
0.0607536899999985,8.177001953125,6.80517578125,1.29901123046875,10.09820556640625,5.574951171875,11.413818359375,8.506103515625,7.72772216796875
0.0637882099999984,8.177001953125,6.8311767578125,1.29901123046875,10.2137451171875,5.620361328125,11.4747314453125,8.464111328125,7.68798828125
0.0668435400000007,8.133544921875,6.856170654296875,1.30889892578125,10.2137451171875,5.6484375,11.54638671875,8.39404296875,7.61444091796875
0.06995736,8.133544921875,6.856170654296875,1.30889892578125,10.28045654296875,5.70849609375,11.6712646484375,8.359619140625,7.50787353515625
0.0730390599999992,8.133544921875,6.8924560546875,1.3118896484375,10.34088134765625,5.70849609375,11.741943359375,8.31982421875,7.4307861328125
0.0761222099999976,8.101806640625,6.8924560546875,1.3162841796875,10.40234375,5.739013671875,11.802490234375,8.2822265625,7.3968505859375
0.0792400999999998,8.075439453125,6.8924560546875,1.3187255859375,10.458984375,5.79443359375,11.87158203125,8.255615234375,7.3291015625
0.0823860799999991,8.075439453125,6.92034912109375,1.330078125,10.5872802734375,5.815185546875,11.9388427734375,8.218017578125,7.2926025390625
0.0854966200000006,8.031494140625,6.8924560546875,1.329833984375,10.5872802734375,5.815185546875,12.0155029296875,8.11474609375,7.18817138671875
0.0887763600000006,8.031494140625,6.92034912109375,1.3380126953125,10.5872802734375,5.8426513671875,12.078125,8.081787109375,7.15643310546875
0.0918806299999985,8.014892578125,6.950927734375,1.34259033203125,10.64300537109375,5.8426513671875,12.2113037109375,8.005126953125,7.1239013671875
0.0949354099999979,7.98291015625,6.950927734375,1.3505859375,10.71142578125,5.893798828125,12.28759765625,7.938232421875,7.05029296875
0.0980583599999995,7.95947265625,6.950927734375,1.35516357421875,10.71142578125,5.893798828125,12.3577880859375,7.91015625,6.92169189453125
0.1011171500000003,7.942626953125,6.950927734375,1.35845947265625,10.835205078125,5.92724609375,12.419677734375,7.87158203125,6.85205078125
0.1041795000000007,7.91064453125,7.005126953125,1.36444091796875,10.90771484375,5.981201171875,12.419677734375,7.8369140625,6.81719970703125
0.1073350799999985,7.891845703125,7.068511962890625,1.36773681640625,10.965576171875,6.010498046875,12.4951171875,7.802001953125,6.69635009765625
0.110397889999998,7.867431640625,7.068511962890625,1.3800048828125,11.02667236328125,6.036865234375,12.4951171875,7.739501953125,6.60284423828125
0.1135288899999977,7.84326171875,7.097259521484375,1.3876953125,11.02667236328125,6.060791015625,12.57080078125,7.706298828125,6.50836181640625
0.1166908199999987,7.84326171875,7.12017822265625,1.3876953125,11.16278076171875,6.0916748046875,12.63671875,7.66748046875,6.48223876953125
0.1197493799999982,7.824462890625,7.1541748046875,1.3984375,11.16278076171875,6.112060546875,12.63671875,7.63720703125,6.41925048828125
0.1228031700000009,7.804931640625,7.1824951171875,1.4093017578125,11.295654296875,6.170166015625,12.70751953125,7.6064453125,6.3275146484375
0.1259632299999999,7.804931640625,7.1824951171875,1.41448974609375,11.36297607421875,6.1917724609375,12.784912109375,7.54052734375,6.24468994140625
0.1290723000000007,7.759521484375,7.21539306640625,1.42999267578125,11.36297607421875,6.22216796875,12.9261474609375,7.506103515625,6.15704345703125
0.1322055599999991,7.736328125,7.244598388671875,1.440185546875,11.4981689453125,6.22216796875,12.9990234375,7.4404296875,6.12933349609375
0.135330119999999,7.736328125,7.244598388671875,1.440185546875,11.5711669921875,6.25146484375,13.0689697265625,7.405029296875,6.04156494140625
0.1384127599999978,7.7177734375,7.27691650390625,1.44818115234375,11.5711669921875,6.268798828125,13.2161865234375,7.34375,5.9334716796875
0.1415118900000003,7.7177734375,7.27691650390625,1.45819091796875,11.63116455078125,6.302978515625,13.2940673828125,7.308349609375,5.84954833984375
0.1446477799999996,7.672119140625,7.303466796875,1.47265625,11.70123291015625,6.331787109375,13.369140625,7.2744140625,5.6954345703125
0.1477568799999993,7.672119140625,7.366851806640625,1.4927978515625,11.76995849609375,6.3768310546875,13.518798828125,7.210205078125,5.59088134765625
0.1508585599999996,7.651123046875,7.366851806640625,1.5067138671875,11.76995849609375,6.3955078125,13.5899658203125,7.1787109375,5.5128173828125
0.1539965999999992,7.61669921875,7.426177978515625,1.5164794921875,11.839111328125,6.457275390625,13.7437744140625,7.11279296875,5.416259765625
0.157167519999998,7.56982421875,7.4029541015625,1.53240966796875,11.9124755859375,6.516357421875,13.9027099609375,7.080078125,5.29119873046875
0.160281819999998,7.552734375,7.4029541015625,1.5433349609375,11.9124755859375,6.5335693359375,13.9781494140625,7.052490234375,5.0965576171875
0.1634283399999994,7.53076171875,7.426177978515625,1.57171630859375,11.98016357421875,6.516357421875,14.1328125,6.95068359375,4.95843505859375
0.166554510000001,7.49072265625,7.426177978515625,1.57916259765625,11.98016357421875,6.5335693359375,14.208984375,6.8876953125,4.8240966796875
0.1696596699999979,7.475830078125,7.426177978515625,1.610107421875,11.98016357421875,6.5335693359375,14.287109375,6.795654296875,4.68572998046875
0.1727235399999998,7.428955078125,7.460662841796875,1.623291015625,12.121337890625,6.56005859375,14.440185546875,6.667724609375,4.46270751953125
0.1758750199999994,7.398193359375,7.49114990234375,1.63336181640625,12.121337890625,6.5919189453125,14.6060791015625,6.535888671875,4.33013916015625
0.1789870799999988,7.3623046875,7.49114990234375,1.64801025390625,12.20062255859375,6.61181640625,14.6876220703125,6.44580078125,4.1759033203125
0.1820814699999999,7.29931640625,7.49114990234375,1.6590576171875,12.20062255859375,6.61181640625,14.75927734375,6.343994140625,3.95745849609375
0.1851990999999984,7.24755859375,7.49114990234375,1.6768798828125,12.26373291015625,6.668701171875,14.839111328125,6.251953125,3.72021484375
0.18831488,7.206298828125,7.52142333984375,1.6865234375,12.26373291015625,6.668701171875,14.9234619140625,6.158203125,3.52178955078125
0.1915054699999991,7.139892578125,7.52142333984375,1.7127685546875,12.33941650390625,6.6907958984375,15.081298828125,6.029296875,3.34515380859375
0.1946153600000002,7.0849609375,7.5543212890625,1.7127685546875,12.33941650390625,6.6907958984375,15.081298828125,5.841552734375,3.21563720703125
0.1977804699999978,7.01318359375,7.5543212890625,1.7127685546875,12.33941650390625,6.6907958984375,15.1630859375,5.490478515625,3.08697509765625
0.2008393799999979,6.90966796875,7.5543212890625,1.73828125,12.4794921875,6.6907958984375,15.2392578125,5.16943359375,2.91131591796875
0.2039785199999997,6.823486328125,7.5543212890625,1.7568359375,12.4794921875,6.668701171875,15.3997802734375,4.91259765625,2.76214599609375
0.2070362800000005,6.7265625,7.5543212890625,1.768310546875,12.63037109375,6.6907958984375,15.4837646484375,4.506103515625,2.48797607421875
