time,R medial heel,R fifth metatarsal head,R second toe,R third metatarsal head,R first toe,R first metatarsal head,R lateral heel,R heel
0.0016684799999922,0.12738037109375,2.118896484375,0.61181640625,0.4112548828125,0.384033203125,-0.10205078125,0.71533203125,1.1748046875
0.0046855800000003,0.12738037109375,2.1376953125,0.61181640625,0.4112548828125,0.398193359375,-0.10205078125,0.71484375,1.1748046875
0.0077667999999988,0.12738037109375,2.118896484375,0.61181640625,0.4112548828125,0.398193359375,-0.1171875,0.71533203125,1.1748046875
0.0109336000000013,0.12738037109375,2.1376953125,0.6600341796875,0.4112548828125,0.384033203125,-0.10205078125,0.71484375,1.1884765625
0.0140145199999892,0.12738037109375,2.118896484375,0.5616455078125,0.421875,0.384033203125,-0.1171875,0.71533203125,1.1884765625
0.0172385799999972,0.12738037109375,2.118896484375,0.6600341796875,0.421875,0.384033203125,-0.1337890625,0.71533203125,1.1884765625
0.0203060999999991,0.12738037109375,2.148193359375,0.61181640625,0.4112548828125,0.398193359375,-0.1337890625,0.71484375,1.1748046875
0.0233648699999946,0.12738037109375,2.1376953125,0.61181640625,0.4112548828125,0.384033203125,-0.148681640625,0.71484375,1.1748046875
0.0265493399999883,0.12738037109375,2.1376953125,0.61181640625,0.421875,0.384033203125,-0.148681640625,0.71533203125,1.1748046875
0.0296191300000003,0.12738037109375,2.118896484375,0.61181640625,0.421875,0.398193359375,-0.148681640625,0.71533203125,1.1748046875
0.0327777799999893,0.12738037109375,2.118896484375,0.61181640625,0.421875,0.384033203125,-0.1337890625,0.71533203125,1.1748046875
0.0358706099999892,0.12738037109375,2.1044921875,0.6600341796875,0.4112548828125,0.384033203125,-0.1337890625,0.71533203125,1.1748046875
0.0390384299999908,0.12738037109375,2.118896484375,0.61181640625,0.421875,0.384033203125,-0.148681640625,0.71533203125,1.1884765625
0.0421288900000007,0.12738037109375,2.118896484375,0.61181640625,0.4112548828125,0.384033203125,-0.1171875,0.71533203125,1.1748046875
0.0452615999999892,0.12738037109375,2.1044921875,0.61181640625,0.4112548828125,0.37158203125,-0.1337890625,0.71533203125,1.1884765625
