time,R medial calcaneal tuberosity,R fifth metatarsal head,R second toe,R third metatarsal head,R first toe,R first metatarsal head,R lateral calcaneal tuberosity,R calcaneal tuberosity
0.0021098899999998366,0.12738037109375,2.37939453125,0.70361328125,0.4112548828125,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.005238370000000714,0.12738037109375,2.37939453125,0.61181640625,0.4112548828125,0.3460693359375,-0.163330078125,0.70458984375,0.49072265625
0.008368170000000674,0.12738037109375,2.36279296875,0.6600341796875,0.4112548828125,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.011490850000001274,0.12738037109375,2.35205078125,0.5616455078125,0.421875,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.014668040000000104,0.12738037109375,2.35205078125,0.61181640625,0.421875,0.37158203125,-0.163330078125,0.70458984375,0.49072265625
0.01776575999999963,0.12738037109375,2.33203125,0.61181640625,0.421875,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.020839949999999163,0.12738037109375,2.317626953125,0.6600341796875,0.4112548828125,0.3460693359375,-0.163330078125,0.70458984375,0.49072265625
0.02397403999999881,0.12738037109375,2.302978515625,0.6600341796875,0.4112548828125,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.027092759999998606,0.12738037109375,2.28515625,0.6600341796875,0.4112548828125,0.37158203125,-0.163330078125,0.70458984375,0.47216796875
0.030242080000000726,0.12738037109375,2.2744140625,0.61181640625,0.421875,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.03336896000000067,0.12738037109375,2.260498046875,0.6600341796875,0.4112548828125,0.37158203125,-0.163330078125,0.70458984375,0.47216796875
0.03650868999999801,0.12738037109375,2.260498046875,0.6600341796875,0.4112548828125,0.35748291015625,-0.163330078125,0.70458984375,0.49072265625
0.0397410899999997,0.12738037109375,2.260498046875,0.6600341796875,0.4112548828125,0.384033203125,-0.163330078125,0.70458984375,0.49072265625
0.042746649999998,0.12738037109375,2.24560546875,0.6600341796875,0.4112548828125,0.35748291015625,-0.163330078125,0.70458984375,0.47216796875
