,time,vout
36086,112.80569352,0.496
36087,112.80882589,0.52
36088,112.81195358,0.532
36089,112.81508473,0.558
36090,112.81819662,0.574
36091,112.82137075,0.592
36092,112.8244698,0.608
36093,112.82762154,0.622
36094,112.83079412,0.636
36095,112.83382701,0.646
36096,112.83708786,0.654
36097,112.84017727,0.658
36098,112.84343799,0.666
36099,112.84647836,0.672
36100,112.8495328,0.678
36101,112.85262197,0.686
36102,112.85577493,0.69
36103,112.85890528,0.694
36104,112.86207467,0.7
36105,112.86516017,0.702
36106,112.86863858,0.706
36107,112.87179662,0.71
36108,112.87483786,0.714
36109,112.87771323,0.718
36110,112.88081102,0.72
36111,112.88388684,0.724
36112,112.88703575,0.726
36113,112.89016662,0.728
36114,112.89329251,0.728
36115,112.89649521,0.734
36116,112.8995444,0.736
36117,112.90263386,0.738
36118,112.90576158,0.742
36119,112.90901645,0.744
36120,112.91208771,0.746
36121,112.91517653,0.748
36122,112.91838706,0.75
36123,112.92147673,0.752
36124,112.92455269,0.754
36125,112.9277124,0.76
36126,112.93088677,0.76
36127,112.93396047,0.762
36128,112.93705477,0.764
36129,112.94021878,0.766
36130,112.94338969,0.768
36131,112.94645327,0.77
36132,112.94960328,0.774
36133,112.9527589,0.778
36134,112.95589904,0.78
36135,112.95899612,0.782
36136,112.96213134,0.786
36137,112.96530036,0.788
36138,112.96837478,0.794
36139,112.97154369,0.798
36140,112.97463421,0.802
36141,112.9778201,0.806
36142,112.98090177,0.81
36143,112.98411038,0.816
36144,112.98722525,0.822
36145,112.99031538,0.828
36146,112.99343143,0.836
36147,112.99656051,0.842
36148,112.99968304,0.846
36149,113.00284093,0.85
36150,113.0059998,0.852
36151,113.00918464,0.856
36152,113.01226751,0.86
36153,113.01540764,0.86
36154,113.01846093,0.864
36155,113.02161514,0.866
36156,113.02478464,0.866
36157,113.02792764,0.868
36158,113.03112164,0.872
36159,113.03437591,0.872
36160,113.03734254,0.874
36161,113.04042578,0.876
36162,113.04356662,0.876
36163,113.04674051,0.88
36164,113.04984653,0.88
36165,113.05308123,0.884
36166,113.05612269,0.886
36167,113.05925351,0.89
36168,113.06236662,0.894
36169,113.06544571,0.896
36170,113.06859077,0.898
36171,113.07171849,0.902
36172,113.07490443,0.906
36173,113.07803617,0.91
36174,113.08118378,0.91
36175,113.08431886,0.912
36176,113.08749588,0.916
36177,113.09054304,0.918
36178,113.09364347,0.922
36179,113.09676058,0.924
36180,113.09998975,0.924
36181,113.10303095,0.926
36182,113.10628841,0.928
36183,113.10945691,0.93
36184,113.11254814,0.932
36185,113.11565551,0.93
36186,113.11883114,0.934
36187,113.12188149,0.936
36188,113.12500565,0.938
36189,113.1281274,0.936
36190,113.13128332,0.938
36191,113.13442008,0.94
36192,113.13746908,0.94
36193,113.14075495,0.942
36194,113.14380058,0.942
36195,113.14688958,0.944
36196,113.15002627,0.944
36197,113.15310486,0.946
36198,113.15621215,0.946
36199,113.15940104,0.948
36200,113.16249353,0.948
36201,113.16566134,0.948
36202,113.16905047,0.948
36203,113.17215982,0.948
36204,113.1752198,0.948
36205,113.17836364,0.95
36206,113.18137723,0.95
36207,113.18447449,0.952
36208,113.18763388,0.95
36209,113.19073378,0.952
36210,113.19386747,0.952
36211,113.1969718,0.952
36212,113.20010804,0.954
36213,113.20323575,0.954
36214,113.20642627,0.954
36215,113.20953443,0.954
36216,113.21263578,0.956
36217,113.21574673,0.956
36218,113.21890919,0.956
36219,113.22206115,0.958
36220,113.22518969,0.956
36221,113.22839102,0.96
36222,113.23204688,0.96
36223,113.23461419,0.96
36224,113.23779619,0.962
36225,113.24086958,0.962
36226,113.2440448,0.962
36227,113.24715071,0.962
36228,113.25024602,0.962
36229,113.25334888,0.966
36230,113.25651188,0.966
36231,113.25961243,0.966
36232,113.26273728,0.968
36233,113.26588801,0.972
36234,113.26898888,0.972
36235,113.27217301,0.972
36236,113.2752406,0.974
36237,113.27846678,0.976
36238,113.28157484,0.976
36239,113.28463514,0.978
36240,113.28775867,0.978
36241,113.29090041,0.98
36242,113.29404943,0.98
36243,113.29717184,0.98
36244,113.30027302,0.98
36245,113.30343036,0.98
36246,113.30652162,0.982
36247,113.30983954,0.982
36248,113.31290362,0.982
36249,113.3161029,0.982
36250,113.31915821,0.982
36251,113.3222151,0.982
36252,113.32542238,0.982
36253,113.32845995,0.982
36254,113.3316153,0.982
36255,113.33476158,0.98
36256,113.33801384,0.98
36257,113.34130676,0.978
36258,113.3441779,0.976
36259,113.34735019,0.974
36260,113.35053238,0.974
36261,113.35358688,0.972
36262,113.35669567,0.972
36263,113.35981225,0.97
36264,113.36292521,0.97
36265,113.36603453,0.972
36266,113.36917549,0.968
36267,113.3723758,0.968
36268,113.37554814,0.966
36269,113.37866299,0.964
