,time,vout
36086,112.80569352,0.306
36087,112.80882589,0.308
36088,112.81195358,0.31
36089,112.81508473,0.31
36090,112.81819662,0.312
36091,112.82137075,0.312
36092,112.8244698,0.318
36093,112.82762154,0.322
36094,112.83079412,0.328
36095,112.83382701,0.33
36096,112.83708786,0.332
36097,112.84017727,0.338
36098,112.84343799,0.346
36099,112.84647836,0.354
36100,112.8495328,0.362
36101,112.85262197,0.37
36102,112.85577493,0.378
36103,112.85890528,0.386
36104,112.86207467,0.396
36105,112.86516017,0.404
36106,112.86863858,0.416
36107,112.87179662,0.428
36108,112.87483786,0.436
36109,112.87771323,0.444
36110,112.88081102,0.452
36111,112.88388684,0.458
36112,112.88703575,0.47
36113,112.89016662,0.478
36114,112.89329251,0.484
36115,112.89649521,0.492
36116,112.8995444,0.5
36117,112.90263386,0.508
36118,112.90576158,0.514
36119,112.90901645,0.522
36120,112.91208771,0.532
36121,112.91517653,0.54
36122,112.91838706,0.544
36123,112.92147673,0.55
36124,112.92455269,0.56
36125,112.9277124,0.566
36126,112.93088677,0.57
36127,112.93396047,0.572
36128,112.93705477,0.58
36129,112.94021878,0.586
36130,112.94338969,0.592
36131,112.94645327,0.6
36132,112.94960328,0.606
36133,112.9527589,0.612
36134,112.95589904,0.62
36135,112.95899612,0.628
36136,112.96213134,0.63
36137,112.96530036,0.632
36138,112.96837478,0.64
36139,112.97154369,0.646
36140,112.97463421,0.65
36141,112.9778201,0.654
36142,112.98090177,0.662
36143,112.98411038,0.666
36144,112.98722525,0.668
36145,112.99031538,0.67
36146,112.99343143,0.674
36147,112.99656051,0.678
36148,112.99968304,0.682
36149,113.00284093,0.69
36150,113.0059998,0.692
36151,113.00918464,0.696
36152,113.01226751,0.7
36153,113.01540764,0.7
36154,113.01846093,0.702
36155,113.02161514,0.706
36156,113.02478464,0.712
36157,113.02792764,0.714
36158,113.03112164,0.722
36159,113.03437591,0.728
36160,113.03734254,0.732
36161,113.04042578,0.736
36162,113.04356662,0.736
36163,113.04674051,0.74
36164,113.04984653,0.74
36165,113.05308123,0.742
36166,113.05612269,0.74
36167,113.05925351,0.74
