time,grf
42.4410035610199,662.2748413085938
42.45094060897827,672.46826171875
42.463990211486816,683.4524536132812
42.47143006324768,697.6377563476562
42.481340408325195,706.53955078125
42.49199342727661,712.2543334960938
42.50112295150757,714.05126953125
42.511080741882324,710.1524658203125
42.52085733413696,710.6769409179688
42.53096628189087,652.421630859375
42.540897846221924,594.4127807617188
42.55154871940613,509.75250244140625
42.56173920631409,538.4688720703125
42.57098627090454,584.0945434570312
42.58120632171631,585.00146484375
42.591195821762085,356.6112060546875
42.60110640525818,246.01153564453125
42.610899209976196,244.92535400390625
42.62111854553223,269.5844421386719
42.630964279174805,240.8167724609375
42.641030073165894,207.6698455810547
42.65108799934387,172.80894470214844
42.662062883377075,84.47357177734375
42.67305397987366,7.1700334548950195
42.683998107910156,13.693411827087402
42.69104290008545,18.34521484375
42.700928926467896,22.083940505981445
42.71099901199341,22.427663803100586
42.72102427482605,19.859373092651367
42.731276512145996,12.685014724731445
42.74150109291077,11.239618301391602
42.75207853317261,22.54926872253418
42.76130151748657,30.913400650024414
42.77153968811035,35.97173309326172
42.781001806259155,39.273128509521484
42.79166579246521,41.95967102050781
42.8009614944458,42.72563934326172
42.811025857925415,44.475826263427734
42.82150721549988,49.0112419128418
42.831257581710815,54.235313415527344
42.84134912490845,59.84389114379883
42.85159230232239,63.42583465576172
42.861207723617554,32.458290100097656
42.87111783027649,5.675496578216553
42.881142377853394,-2.18204402923584
42.89110541343689,-4.760285377502441
42.900904417037964,6.945082187652588
42.91135001182556,21.374940872192383
42.92350912094116,44.04765701293945
42.93104100227356,39.97178649902344
42.94106578826904,16.902612686157227
42.95126819610596,4.744909763336182
42.96105241775513,1.131603717803955
42.97094798088074,0.19462014734745026
42.98088526725769,0.023203862830996513
42.99201250076294,1.6037993431091309
43.00126075744629,5.259288311004639
43.01241326332092,10.667340278625488
43.02166986465454,18.356416702270508
43.0331346988678,58.29608917236328
43.04129385948181,95.98250579833984
43.05090594291687,148.98477172851562
43.060955286026,208.97332763671875
43.07107138633728,257.89801025390625
43.0809211730957,370.79541015625
43.0910382270813,519.649169921875
43.10107398033142,587.0883178710938
43.11118769645691,624.925048828125
43.121705293655396,654.48291015625
43.131449460983276,668.542236328125
43.14109420776367,661.337646484375
43.15327000617981,647.9963989257812
43.160900354385376,654.3480224609375
43.170905351638794,664.9308471679688
43.18285012245178,676.3341064453125
43.191423177719116,684.655029296875
43.20119285583496,682.5869140625
43.211225271224976,679.4744873046875
43.221535205841064,677.43408203125
43.231035470962524,674.35107421875
43.24092888832092,671.1735229492188
43.2509343624115,669.4332885742188
43.26102423667908,668.4535522460938
43.271363258361816,666.6162719726562
43.28123331069946,662.756103515625
43.2928147315979,656.6806030273438
43.30146670341492,649.9532470703125
43.31093978881836,644.6051635742188
43.322020292282104,641.04345703125
43.331074714660645,638.7222290039062
43.34093999862671,636.8794555664062
43.35084080696106,635.171142578125
43.361077547073364,633.374267578125
43.371114015579224,630.81494140625
43.38099265098572,626.044189453125
43.391111850738525,618.1939697265625
43.40109944343567,608.7783203125
43.41111183166504,602.0711669921875
43.42088794708252,598.790771484375
43.431315183639526,598.0606689453125
43.441083908081055,597.732421875
43.45116829872131,596.8241577148438
43.46139931678772,595.4723510742188
43.47253155708313,594.35595703125
43.48116421699524,593.22509765625
43.4909143447876,591.9258422851562
43.50098419189453,590.6259765625
43.510934591293335,589.1473388671875
43.52086544036865,587.1416625976562
43.530996799468994,584.99853515625
43.54094958305359,583.9506225585938
43.551084756851196,581.8291625976562
43.56108641624451,578.498046875
43.57103991508484,575.3555297851562
43.58103680610657,572.716064453125
43.59094023704529,570.7059936523438
43.600989818573,569.3015747070312
43.61085367202759,568.495361328125
43.620861530303955,568.355712890625
43.631134271621704,568.7813110351562
43.642746686935425,568.7286376953125
43.65119552612305,568.6143188476562
43.661206007003784,567.5413208007812
43.6724591255188,566.3189086914062
43.68109941482544,564.7705688476562
43.690932273864746,563.4147338867188
43.700889110565186,563.2022094726562
43.7108678817749,563.8764038085938
43.720925092697144,565.405029296875
43.73154258728027,567.9124145507812
43.74125599861145,571.9622802734375
43.7517294883728,578.1200561523438
43.763914585113525,583.82373046875
43.77106022834778,586.5825805664062
43.781193256378174,587.5226440429688
43.79097080230713,588.2750244140625
43.80095720291138,588.6495361328125
43.81094431877136,588.9768676757812
43.82270383834839,592.3632202148438
43.83108568191528,598.0423583984375
43.840938091278076,606.7970581054688
43.85108423233032,617.5842895507812
43.86107397079468,625.7955322265625
43.8708872795105,631.5010375976562
43.88097620010376,631.2860717773438
43.89111948013306,636.3594970703125
43.90310478210449,642.9614868164062
43.91122388839722,655.748291015625
43.92105579376221,671.0863037109375
43.931965589523315,681.2037353515625
43.94161820411682,691.826171875
43.95097994804382,701.7600708007812
43.96111559867859,709.2501831054688
43.970911264419556,716.0618896484375
43.98101615905762,717.8078002929688
43.9910101890564,719.9041748046875
44.00294733047485,721.8277587890625
44.011415004730225,704.677978515625
44.021196603775024,636.8130493164062
44.03105092048645,605.723876953125
44.041075706481934,601.1437377929688
44.05095648765564,611.2158203125
44.06098508834839,625.2445678710938
44.07113742828369,616.1674194335938
44.08126425743103,444.3060607910156
44.09439396858215,340.23065185546875
44.10107707977295,369.82952880859375
44.11216950416565,331.2156677246094
44.12180805206299,299.0718994140625
44.131181955337524,268.55450439453125
44.14105534553528,191.97654724121094
44.15094757080078,41.97996139526367
44.16089582443237,52.90951919555664
44.171165466308594,24.995574951171875
44.181270599365234,21.953907012939453
44.19110321998596,13.488421440124512
44.20133328437805,14.57978343963623
44.21087384223938,21.995819091796875
44.22157430648804,29.646038055419922
44.23143267631531,34.10407257080078
44.241539478302,39.80807876586914
44.25149321556091,40.29055404663086
44.26159620285034,41.10630416870117
44.272008180618286,45.569091796875
44.284178495407104,49.55012512207031
44.29361629486084,49.53667068481445
44.30453372001648,45.76671600341797
44.315465211868286,4.222221851348877
44.32284712791443,-3.0176432132720947
44.33202815055847,-9.87930965423584
44.34072542190552,-24.35662841796875
44.35086274147034,-18.1830997467041
44.36256670951843,4.838696002960205
44.37117624282837,30.927705764770508
44.380823850631714,56.49476623535156
44.390756130218506,53.417572021484375
44.40077090263367,26.479490280151367
44.410722732543945,16.594804763793945
44.42083930969238,10.50092887878418
44.43096327781677,3.3211252689361572
44.44106864929199,0.43524760007858276
44.4509961605072,1.3053123950958252
44.46454191207886,3.465613842010498
44.472920656204224,8.958892822265625
44.48092985153198,31.9976749420166
44.49113583564758,71.7662353515625
44.50084066390991,104.62825775146484
44.510865211486816,131.45899963378906
44.52089023590088,165.44625854492188
44.53096675872803,259.0389404296875
44.54171347618103,388.8154602050781
