Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.6144,0.0957,0.0,0.0001
0.005,0.6144,0.0957,0.0,0.0001
0.01,0.6144,0.0958,0.0,0.0001
0.015,0.6144,0.0958,0.0,0.0001
0.02,0.6144,0.0956,0.0,0.0001
0.025,0.6144,0.0954,0.0,0.0001
0.03,0.6144,0.0952,0.0,0.0001
0.035,0.6144,0.0952,0.0,0.0001
0.04,0.6144,0.0954,0.0,0.0001
0.045,0.6145,0.0955,0.0,0.0001
0.05,0.6145,0.0957,0.0001,0.0001
0.055,0.6147,0.096,0.0002,0.0
0.06,0.6149,0.0964,0.0005,0.0
0.065,0.6153,0.0969,0.0009,0.0
0.07,0.6159,0.0978,0.0015,0.0
0.075,0.6167,0.099,0.0022,0.0
0.08,0.6177,0.1003,0.0032,0.0
0.085,0.6189,0.1018,0.0044,0.0
0.09,0.6203,0.1033,0.0059,0.0
0.095,0.6218,0.1052,0.0074,0.0
0.1,0.6235,0.1078,0.009,0.0
0.105,0.6251,0.1106,0.0107,0.0
0.11,0.6267,0.1137,0.0123,0.0
0.115,0.6284,0.1171,0.014,0.0
0.12,0.6301,0.1206,0.0157,0.0
0.125,0.6318,0.124,0.0173,0.0
0.13,0.6335,0.1277,0.019,0.0
0.135,0.6352,0.1318,0.0207,0.0
0.14,0.6368,0.136,0.0224,0.0
0.145,0.6385,0.1403,0.0241,0.0001
0.15,0.6401,0.1441,0.0256,0.0001
0.155,0.6416,0.1476,0.0271,0.0001
0.16,0.643,0.151,0.0286,0.0001
0.165,0.6444,0.1543,0.03,0.0001
0.17,0.6458,0.1576,0.0314,0.0001
0.175,0.6473,0.1613,0.0329,0.0001
0.18,0.6489,0.1648,0.0345,0.0001
0.185,0.6505,0.1683,0.0361,0.0001
0.19,0.6521,0.1715,0.0377,0.0001
0.195,0.6538,0.1747,0.0394,0.0001
0.2,0.6554,0.178,0.041,0.0001
0.205,0.657,0.1813,0.0425,0.0001
0.21,0.6583,0.1843,0.0439,0.0001
0.215,0.6596,0.1872,0.0452,0.0001
0.22,0.6608,0.1901,0.0464,0.0001
0.225,0.662,0.193,0.0476,0.0001
0.23,0.6632,0.1959,0.0487,0.0001
0.235,0.6644,0.1989,0.05,0.0001
0.24,0.6657,0.202,0.0512,0.0001
0.245,0.667,0.2051,0.0526,0.0001
0.25,0.6684,0.2081,0.054,0.0001
0.255,0.6698,0.2109,0.0554,0.0
0.26,0.6713,0.2136,0.0568,0.0
0.265,0.6727,0.2162,0.0582,0.0
0.27,0.674,0.2187,0.0596,0.0
0.275,0.6754,0.2213,0.061,0.0
0.28,0.6768,0.224,0.0624,0.0
0.285,0.6782,0.2266,0.0638,0.0
0.29,0.6797,0.2294,0.0653,0.0
0.295,0.6812,0.2322,0.0668,0.0
0.3,0.6828,0.2353,0.0684,0.0
0.305,0.6844,0.2386,0.07,0.0
0.31,0.686,0.2419,0.0716,0.0
0.315,0.6876,0.2451,0.0732,0.0
0.32,0.6892,0.2484,0.0748,0.0
0.325,0.6908,0.2516,0.0763,0.0
0.33,0.6923,0.2545,0.0778,0.0001
0.335,0.6937,0.2573,0.0793,0.0001
0.34,0.6951,0.2601,0.0807,0.0001
0.345,0.6965,0.2629,0.0821,0.0001
0.35,0.6979,0.2659,0.0835,0.0001
0.355,0.6993,0.269,0.0849,0.0001
0.36,0.7009,0.272,0.0864,0.0001
0.365,0.7025,0.2751,0.088,0.0001
0.37,0.7042,0.2782,0.0897,0.0001
0.375,0.7058,0.2813,0.0914,0.0001
0.38,0.7075,0.2846,0.0931,0.0001
0.385,0.7091,0.2878,0.0947,0.0001
0.39,0.7106,0.291,0.0961,0.0001
0.395,0.7119,0.2942,0.0975,0.0001
0.4,0.7132,0.2972,0.0988,0.0001
0.405,0.7144,0.3,0.1,0.0001
0.41,0.7156,0.3027,0.1012,0.0001
0.415,0.7169,0.3053,0.1025,0.0001
0.42,0.7183,0.3078,0.1038,0.0001
0.425,0.7196,0.3105,0.1052,0.0001
0.43,0.721,0.313,0.1066,0.0001
0.435,0.7225,0.3154,0.1081,0.0001
0.44,0.724,0.3179,0.1095,0.0001
0.445,0.7254,0.3204,0.111,0.0001
0.45,0.7269,0.3229,0.1125,0.0
0.455,0.7284,0.3257,0.114,0.0
0.46,0.7299,0.3288,0.1155,0.0
0.465,0.7315,0.3319,0.1171,0.0
0.47,0.7332,0.335,0.1187,0.0
0.475,0.7348,0.338,0.1204,0.0
0.48,0.7365,0.3408,0.1221,0.0
0.485,0.7383,0.344,0.1238,0.0
0.49,0.74,0.3472,0.1256,0.0
0.495,0.7418,0.3505,0.1273,0.0
0.5,0.7435,0.354,0.129,0.0
0.505,0.745,0.3575,0.1306,0.0
0.51,0.7466,0.3607,0.1321,0.0
0.515,0.7481,0.364,0.1336,0.0
0.52,0.7496,0.367,0.1351,0.0
0.525,0.7511,0.3701,0.1367,0.0001
0.53,0.7527,0.3734,0.1383,0.0001
0.535,0.7543,0.3767,0.1399,0.0001
0.54,0.7561,0.38,0.1416,0.0001
0.545,0.7578,0.3836,0.1434,0.0001
0.55,0.7595,0.387,0.1451,0.0001
0.555,0.7611,0.3901,0.1467,0.0001
0.56,0.7626,0.3931,0.1482,0.0001
0.565,0.764,0.3959,0.1496,0.0001
0.57,0.7653,0.3985,0.1508,0.0001
0.575,0.7665,0.401,0.1521,0.0001
0.58,0.7678,0.4033,0.1533,0.0001
0.585,0.769,0.4055,0.1546,0.0001
0.59,0.7703,0.4077,0.1558,0.0001
0.595,0.7716,0.4099,0.1572,0.0001
0.6,0.773,0.4122,0.1586,0.0001
0.605,0.7745,0.4149,0.1601,0.0001
0.61,0.7759,0.4176,0.1615,0.0001
0.615,0.7774,0.4201,0.1629,0.0001
0.62,0.7788,0.4228,0.1644,0.0001
0.625,0.7802,0.4257,0.1658,0.0001
0.63,0.7817,0.4286,0.1673,0.0001
0.635,0.7832,0.4316,0.1688,0.0001
0.64,0.7848,0.4345,0.1703,0.0001
0.645,0.7864,0.4375,0.1719,0.0001
0.65,0.788,0.4405,0.1736,0.0001
0.655,0.7897,0.4435,0.1752,0.0001
0.66,0.7914,0.4464,0.1769,0.0001
0.665,0.793,0.4495,0.1786,0.0001
0.67,0.7947,0.4525,0.1803,0.0001
0.675,0.7963,0.4552,0.1818,0.0001
0.68,0.7977,0.4578,0.1833,0.0001
0.685,0.7992,0.4604,0.1848,0.0001
0.69,0.8006,0.4629,0.1862,0.0001
0.695,0.8021,0.4654,0.1876,0.0001
0.7,0.8036,0.4682,0.1892,0.0001
0.705,0.8051,0.4713,0.1907,0.0001
0.71,0.8067,0.4745,0.1923,0.0001
0.715,0.8083,0.4776,0.1939,0.0001
0.72,0.8099,0.4807,0.1955,0.0001
0.725,0.8115,0.4838,0.1971,0.0623
0.73,0.813,0.4869,0.1986,0.3347
0.735,0.8144,0.4897,0.1999,0.7387
0.74,0.8157,0.4924,0.2012,1.1939
0.745,0.8169,0.495,0.2024,1.6459
0.75,0.8181,0.4976,0.2036,2.0602
0.755,0.8192,0.5001,0.2048,2.4175
0.76,0.8204,0.5023,0.206,2.71
0.765,0.8217,0.5045,0.2073,2.9378
0.77,0.823,0.5066,0.2086,3.1061
0.775,0.8245,0.5087,0.21,3.223
0.78,0.826,0.5109,0.2115,3.2976
0.785,0.8275,0.5132,0.213,3.3392
0.79,0.829,0.5154,0.2145,3.3564
0.795,0.8304,0.5177,0.216,3.3565
