sync,time,vout
1.0,0.06039911,1.054
1.0,0.06098885,1.054
1.0,0.06138852,1.054
1.0,0.06178689,1.054
1.0,0.06218663,1.054
1.0,0.06450789,1.054
1.0,0.06759004,1.054
1.0,0.07067096,1.056
1.0,0.07376972,1.056
1.0,0.07679435,1.056
1.0,0.07988217,1.056
1.0,0.08302893,1.056
1.0,0.08606289,1.056
1.0,0.08914759,1.054
1.0,0.09222969,1.056
1.0,0.09530448,1.054
1.0,0.09839648,1.056
1.0,0.10154931,1.056
1.0,0.10463485,1.056
1.0,0.10771776,1.056
1.0,0.11081826,1.056
1.0,0.11390309,1.056
1.0,0.11696863,1.056
1.0,0.12002802,1.056
1.0,0.12310511,1.056
1.0,0.12618511,1.056
1.0,0.1292793,1.056
1.0,0.13235944,1.056
1.0,0.13544298,1.056
1.0,0.13839461,1.056
1.0,0.14148372,1.056
1.0,0.14461574,1.058
1.0,0.14769748,1.058
1.0,0.15076461,1.058
1.0,0.1538382,1.058
1.0,0.15689722,1.06
1.0,0.15996778,1.06
1.0,0.16304974,1.06
1.0,0.16613352,1.06
1.0,0.16921339,1.06
1.0,0.17229133,1.06
1.0,0.17541652,1.06
1.0,0.1784953,1.06
1.0,0.18154094,1.062
1.0,0.18460428,1.062
1.0,0.18768065,1.06
1.0,0.19079933,1.062
1.0,0.19391224,1.062
1.0,0.19692828,1.062
1.0,0.20002272,1.062
1.0,0.20314889,1.064
1.0,0.20622767,1.066
1.0,0.20931626,1.066
1.0,0.21235705,1.066
1.0,0.21543046,1.066
1.0,0.21851472,1.066
1.0,0.22160054,1.066
1.0,0.22468626,1.068
1.0,0.22776668,1.068
1.0,0.23098663,1.068
1.0,0.23398926,1.068
1.0,0.2370768,1.068
1.0,0.24013465,1.068
1.0,0.24318883,1.07
1.0,0.24626574,1.07
1.0,0.24935096,1.07
1.0,0.25243054,1.072
1.0,0.25551022,1.07
1.0,0.25858698,1.072
1.0,0.26167324,1.07
1.0,0.26479546,1.072
1.0,0.26790072,1.072
1.0,0.27093472,1.072
1.0,0.27400054,1.072
1.0,0.27708178,1.072
1.0,0.28016602,1.072
1.0,0.28324707,1.072
1.0,0.28632257,1.072
1.0,0.2894017,1.072
1.0,0.29761244,1.072
1.0,0.29792696,1.072
1.0,0.29870135,1.074
1.0,0.30519328,1.074
1.0,0.30552024,1.074
1.0,0.30873822,1.074
1.0,0.31104596,1.074
1.0,0.31407496,1.074
1.0,0.31714987,1.076
1.0,0.32022741,1.074
1.0,0.32333076,1.076
1.0,0.32640146,1.076
1.0,0.32947509,1.076
1.0,0.33253639,1.076
1.0,0.33561963,1.076
1.0,0.33869504,1.076
1.0,0.34178491,1.076
1.0,0.34492887,1.076
1.0,0.34795217,1.076
1.0,0.35107283,1.076
1.0,0.35413491,1.076
1.0,0.35720589,1.076
1.0,0.36030109,1.076
1.0,0.36338231,1.078
1.0,0.36646705,1.078
1.0,0.36955237,1.078
1.0,0.37263437,1.078
1.0,0.37571641,1.08
1.0,0.37878892,1.08
1.0,0.3819773,1.08
1.0,0.38501324,1.08
1.0,0.3880973,1.08
1.0,0.39113152,1.082
1.0,0.39420837,1.082
1.0,0.39730285,1.082
1.0,0.400382,1.082
1.0,0.40346231,1.082
1.0,0.40654102,1.082
1.0,0.40962678,1.082
1.0,0.4127512,1.082
1.0,0.41582918,1.084
1.0,0.41891892,1.084
1.0,0.421954,1.086
1.0,0.42503404,1.086
1.0,0.42812944,1.086
1.0,0.43120257,1.086
1.0,0.434285,1.086
1.0,0.43737687,1.086
1.0,0.4404575,1.086
1.0,0.44358392,1.086
1.0,0.44667428,1.086
1.0,0.44971615,1.088
1.0,0.45278998,1.088
1.0,0.45588378,1.088
1.0,0.45895718,1.088
