Time,data
1692170878.2602477,2
1692170878.81159,1
1692170879.7290661,2
1692170880.1623008,1
1692170880.8691163,2
1692170881.411131,1
1692170882.1391969,2
1692170882.6391442,1
1692170883.409201,2
1692170883.9391365,1
1692170884.6892786,2
1692170885.189262,1
1692170885.989231,2
1692170886.4890826,1
1692170887.2391868,2
1692170887.7391906,1
1692170888.4991286,2
1692170889.0092008,1
1692170889.7591367,2
1692170890.2991107,1
1692170891.0591486,2
1692170891.5292387,1
1692170894.3391955,2
1692170894.9594696,1
1692170895.849219,2
1692170896.5792348,1
1692170897.679252,2
1692170898.179234,1
1692170911.0891478,2
1692170911.6591742,1
