Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7
1714453606.5819285,[],0,0.0,2.775557602921922e-18,0.44999998807907104,0.8799999952316284,0.8800016641616821,0.45000168681144714,1.6765451391620445e-06,1.6765451391620445e-06
1714453606.5918314,[],0,1.9323997548781335e-06,1.9323520064062905e-06,0.45000192523002625,0.8800019025802612,0.8800069689750671,0.4500069320201874,6.9436582634807564e-06,0.0
1714453606.6017404,[],0,0.0,3.491399547783658e-05,0.45003488659858704,0.880034863948822,0.8800415396690369,0.4500415623188019,4.158229785389267e-05,3.116931111435406e-05
1714453606.6118553,[],0,0.0,3.491399547783658e-05,0.45003488659858704,0.880034863948822,0.8800431489944458,0.4500431716442108,4.317975617595948e-05,3.276676943642087e-05
1714453606.6218185,[],0,7.36291667635669e-06,4.227691169944592e-05,0.4500422477722168,0.8800421953201294,0.8800521492958069,0.4500521719455719,5.223493280936964e-05,0.0
1714453606.6318169,[],0,2.1393329006968997e-05,5.630732266581617e-05,0.4500562250614166,0.8800562024116516,0.880069375038147,0.450069397687912,6.946837675059214e-05,0.0
1714453606.641732,[],0,8.069341129157692e-05,0.00011560739949345589,0.45011553168296814,0.8801154494285583,0.8800830841064453,0.4500831067562103,8.32552759675309e-05,0.0
1714453606.651747,[],0,9.952115215128288e-05,0.00013443514762911946,0.4501343071460724,0.8801342248916626,0.8801034092903137,0.45010343194007874,0.00010367416689405218,0.0
1714453606.66194,[],0,0.00018007976177614182,0.0002149937499780208,0.45021486282348633,0.8802147507667542,0.8801382184028625,0.45013827085494995,0.00013858801685273647,0.0
1714453606.671738,[],0,0.00022894793073646724,0.00026386193349026144,0.4502636790275574,0.8802635669708252,0.880138099193573,0.4501381516456604,0.00013847756781615317,0.0
1714453606.6818528,[],0,0.0002776675100903958,0.00031258151284419,0.45031237602233887,0.8803122639656067,0.8801379799842834,0.45013806223869324,0.00013847756781615317,0.0
1714453606.6917853,[],0,0.0002762392978183925,0.0003111533005721867,0.4503107964992523,0.8803106546401978,0.8801379203796387,0.45013803243637085,0.00013847756781615317,0.0
1714453606.7016983,[],0,0.0003096689470112324,0.00034458294976502657,0.45034411549568176,0.8803439140319824,0.8801727294921875,0.45017293095588684,0.00017336478049401194,0.0
1714453606.711842,[],0,0.0002748183615040034,0.00034464639611542225,0.4503440260887146,0.8803438544273376,0.8801726698875427,0.45017290115356445,0.00017336478049401194,0.0
1714453606.721948,[],0,0.0002746838435996324,0.0003445118782110512,0.45034387707710266,0.8803436756134033,0.8801724314689636,0.4501727819442749,0.00017336478049401194,0.0
1714453606.7319915,[],0,0.0002746956597547978,0.00034452369436621666,0.45034369826316833,0.8803433775901794,0.8801723122596741,0.4501727819442749,0.00017336478049401194,0.0
1714453606.7419395,[],0,0.00027468643384054303,0.0003445144684519619,0.4503435790538788,0.8803432583808899,0.8801721930503845,0.45017263293266296,0.00017336478049401194,0.0
1714453606.7518485,[],0,0.0002766147954389453,0.00034644268453121185,0.4503452777862549,0.8803449869155884,0.8801755309104919,0.45017606019973755,0.0001767829671734944,0.0
1714453606.7618394,[],0,0.00033898945548571646,0.0004088174900971353,0.4504076838493347,0.8804073333740234,0.8801891803741455,0.4501897394657135,0.00019044600776396692,0.0
1714453606.7717948,[],0,0.0003893552639055997,0.00045918329851701856,0.450457900762558,0.8804575800895691,0.8801923394203186,0.4501928687095642,0.00019371403323020786,0.0
1714453606.7818077,[],0,0.00044863682705909014,0.0005533522926270962,0.4505518972873688,0.8805515170097351,0.8801918625831604,0.4501924216747284,0.00019342973246239126,0.0
1714453606.791782,[],0,0.0004501315706875175,0.0005548470071516931,0.45055338740348816,0.8805529475212097,0.8801949620246887,0.4501954913139343,0.0001966783165698871,0.0
1714453606.8018613,[],0,0.0004987925058230758,0.0006035079131834209,0.45060184597969055,0.8806013464927673,0.8801946043968201,0.4501952826976776,0.0001966783165698871,0.0
1714453606.8119736,[],0,0.0005475591169670224,0.0006522745825350285,0.4506504237651825,0.8806498050689697,0.8801943063735962,0.4501951336860657,0.0001965334522537887,0.0
1714453606.8219903,[],0,0.0006344128632918,0.0007391283288598061,0.4507372975349426,0.8807365894317627,0.8802322149276733,0.4502330720424652,0.00023467825667466968,0.0
1714453606.8317878,[],0,0.0006307758740149438,0.000735491281375289,0.45073339343070984,0.8807325959205627,0.8802316188812256,0.45023247599601746,0.00023453007452189922,0.0
1714453606.8418827,[],0,0.0006763249402865767,0.0007810404058545828,0.4507787525653839,0.8807777762413025,0.8802313208580017,0.4502323567867279,0.00023438311473000795,0.0
1714453606.8517838,[],0,0.0006743570556864142,0.0007790725212544203,0.4507767856121063,0.8807756304740906,0.8802310228347778,0.4502320885658264,0.00023438311473000795,0.0
1714453606.8617477,[],0,0.0008084992878139019,0.000913214695174247,0.4509107172489166,0.8809096217155457,0.8802691698074341,0.4502703547477722,0.0002726599632296711,0.0
1714453606.871762,[],0,0.0008655033307150006,0.0009702187962830067,0.4509674608707428,0.8809662461280823,0.8802788257598877,0.4502800405025482,0.0002825705741997808,0.0
1714453606.8818197,[],0,0.0008759467164054513,0.0010155760683119297,0.4510127902030945,0.8810113072395325,0.8802784085273743,0.45027974247932434,0.0002825705741997808,0.0
1714453606.8920362,[],0,0.0009243878885172307,0.00106401729863137,0.451060950756073,0.8810593485832214,0.8802811503410339,0.45028263330459595,0.0002857482177205384,0.0
1714453606.9020095,[],0,0.0010184808634221554,0.0011581103317439556,0.4511546492576599,0.8811529874801636,0.8802807331085205,0.45028233528137207,0.0002857482177205384,0.0
1714453606.9118154,[],0,0.0010652128839865327,0.001204842235893011,0.4512011408805847,0.881199300289154,0.8802801966667175,0.4502819776535034,0.0002857482177205384,0.0
1714453606.9218395,[],0,0.0011090603657066822,0.0012486898340284824,0.45124468207359314,0.8812424540519714,0.8802798986434937,0.4502817988395691,0.00028557595214806497,0.0
1714453606.931781,[],0,0.0011552354553714395,0.0012948648072779179,0.4512907564640045,0.8812884092330933,0.880279004573822,0.4502812623977661,0.0002854049380403012,0.0
1714453606.9417834,[],0,0.0011567851761355996,0.0012964144116267562,0.4512919783592224,0.8812893033027649,0.8802815675735474,0.45028403401374817,0.00028856314020231366,0.0
1714453606.951791,[],0,0.0012102476321160793,0.0013498769840225577,0.4513450562953949,0.8813421726226807,0.8802876472473145,0.45029008388519287,0.00029502814868465066,0.0
1714453606.961911,[],0,0.001263551996089518,0.0014031813479959965,0.4513978958129883,0.8813948035240173,0.8802934885025024,0.4502963423728943,0.0003016625705640763,0.0
1714453606.9717708,[],0,0.0013154580956324935,0.00145508733112365,0.45144954323768616,0.8814460039138794,0.8802962303161621,0.45029911398887634,0.00030477516702376306,0.0
1714453606.9818661,[],0,0.0013708357000723481,0.0015104650519788265,0.45150455832481384,0.8815003037452698,0.8803020715713501,0.450305312871933,0.00031139058410190046,0.0
1714453606.991883,[],0,0.0014255683636292815,0.001565197599120438,0.451558917760849,0.881554126739502,0.8803108930587769,0.45031437277793884,0.0003208452253602445,0.0
1714453607.002088,[],0,0.0014704442583024502,0.0016100736102089286,0.4516037404537201,0.8815986514091492,0.88031005859375,0.4503137171268463,0.0003206178080290556,0.0
1714453607.01193,[],0,0.001528411521576345,0.0016680408734828234,0.4516613781452179,0.8816558718681335,0.8803222179412842,0.45032617449760437,0.0003334999200887978,0.0
1714453607.0219338,[],0,0.0016635500360280275,0.0018031792715191841,0.4517959654331207,0.8817899227142334,0.8803625106811523,0.45036691427230835,0.0003746998845599592,0.0
1714453607.03179,[],0,0.0016733868978917599,0.0018479302525520325,0.45184043049812317,0.8818339109420776,0.8803611993789673,0.4503661096096039,0.00037444132613018155,0.0
1714453607.0418065,[],0,0.001720722415484488,0.0018952657701447606,0.4518873989582062,0.8818808197975159,0.8803631663322449,0.45036864280700684,0.00037743744906038046,0.0
1714453607.0519898,[],0,0.0017322757048532367,0.0019068190595135093,0.45189905166625977,0.8818917274475098,0.8803274631500244,0.45033296942710876,0.000342262617778033,0.0
1714453607.06192,[],0,0.0017867289716377854,0.00196127244271338,0.45195305347442627,0.8819456696510315,0.8803361058235168,0.45034193992614746,0.000351722672348842,0.0
1714453607.0717504,[],0,0.0018399646505713463,0.002014508005231619,0.45200568437576294,0.8819975852966309,0.8803414106369019,0.45034781098365784,0.0003581953060347587,0.0
1714453607.081987,[],0,0.0018907400080934167,0.0020652832463383675,0.4520554542541504,0.8820468187332153,0.8803435564041138,0.4503503441810608,0.0003614310116972774,0.0
1714453607.0917368,[],0,0.001867187093012035,0.0020417305640876293,0.4520319700241089,0.8820228576660156,0.880320131778717,0.4503275454044342,0.00033944653114303946,0.0
1714453607.1017807,[],0,0.0019325860776007175,0.00210712943226099,0.45209628343582153,0.8820871114730835,0.8803360462188721,0.450343519449234,0.00035557831870391965,0.0
1714453607.1118193,[],0,0.0019415634451434016,0.0021161066833883524,0.4521046578884125,0.8820951581001282,0.8803476691246033,0.4503554403781891,0.0003680922673083842,0.0
1714453607.1218903,[],0,0.0019577795173972845,0.002132322872057557,0.4521203339099884,0.8821102976799011,0.8803175687789917,0.4503258168697357,0.00033922193688340485,0.0
1714453607.1317878,[],0,0.002006726572290063,0.0021812699269503355,0.4521685838699341,0.8821581602096558,0.8803224563598633,0.4503312110900879,0.000345237844157964,0.0
1714453607.1417732,[],0,0.0020268186926841736,0.002201362047344446,0.45218801498413086,0.8821771144866943,0.8802925944328308,0.4503020942211151,0.0003167426912114024,0.0
1714453607.152302,[],0,0.0020795639138668776,0.00225410726852715,0.4522407650947571,0.8822291493415833,0.8802975416183472,0.450307160615921,0.0003227152628824115,0.0
1714453607.1619759,[],0,0.002079109661281109,0.0022536530159413815,0.452239990234375,0.882227897644043,0.8803022503852844,0.45031264424324036,0.00032908370485529304,0.0
1714453607.171811,[],0,0.0021308832801878452,0.002305426634848118,0.4522912800312042,0.8822778463363647,0.8803068995475769,0.4503178000450134,0.0003350127662997693,0.0
1714453607.1820521,[],0,0.002135118469595909,0.0023096618242561817,0.45229509472846985,0.8822808265686035,0.8803123235702515,0.450323224067688,0.00034135972964577377,0.0
1714453607.191805,[],0,0.0021150896791368723,0.0022896332666277885,0.452273964881897,0.8822596073150635,0.8802917003631592,0.4503026604652405,0.00032182037830352783,0.0
1714453607.2018185,[],0,0.0021625023800879717,0.002337045967578888,0.4523213803768158,0.882305383682251,0.8803399205207825,0.4503512978553772,0.00037151415017433465,0.0
1714453607.2119193,[],0,0.0021669843699783087,0.002341527957469225,0.45232534408569336,0.8823086619377136,0.880347490310669,0.4503592550754547,0.000380418699933216,0.0
1714453607.2218816,[],0,0.0021320057567209005,0.002306549344211817,0.4522897005081177,0.8822729587554932,0.8803160786628723,0.4503290355205536,0.0003512452822178602,0.0
1714453607.231826,[],0,0.0021350933238863945,0.0023096369113773108,0.45229148864746094,0.8822734951972961,0.8803191184997559,0.4503329396247864,0.0003569549007806927,0.0
1714453607.2418692,[],0,0.0021335240453481674,0.0023080676328390837,0.4522891044616699,0.8822709321975708,0.8803209066390991,0.450335294008255,0.0003595293965190649,0.0
1714453607.2517993,[],0,0.00209924322552979,0.0022737865801900625,0.45225414633750916,0.8822348713874817,0.8802891969680786,0.4503045082092285,0.0003297328366898,0.0
1714453607.2618196,[],0,0.0020976972300559282,0.0022722408175468445,0.45225098729133606,0.882230818271637,0.8802902698516846,0.45030665397644043,0.0003328270395286381,0.0
1714453607.2720175,[],0,0.0021184866782277822,0.002293030032888055,0.4522707462310791,0.8822501301765442,0.8802677989006042,0.45028483867645264,0.00031223142286762595,0.0
1714453607.2816572,[],0,0.0020795546006411314,0.0022540981881320477,0.45223093032836914,0.8822090029716492,0.8802781105041504,0.45029619336128235,0.00032452752930112183,0.0
1714453607.2916267,[],0,0.0020140353590250015,0.00222349283285439,0.45219874382019043,0.8821761012077332,0.880247950553894,0.45026668906211853,0.00029514270136132836,0.0
1714453607.3017304,[],0,0.001970581943169236,0.002180039416998625,0.4521535038948059,0.8821301460266113,0.8802515864372253,0.45027104020118713,0.0003006393963005394,0.0
1714453607.3116157,[],0,0.001969661796465516,0.0021791192702949047,0.45215141773223877,0.8821280598640442,0.8802521228790283,0.4502723813056946,0.0003030611842405051,0.0
1714453607.321647,[],0,0.001929031335748732,0.0021384889259934425,0.45211076736450195,0.8820863962173462,0.8802619576454163,0.4502827227115631,0.0003145893570035696,0.0
1714453607.3316355,[],0,0.0019336030818521976,0.0021430605556815863,0.4521145820617676,0.882090151309967,0.8802703619003296,0.45029181241989136,0.00032369515975005925,0.0
1714453607.3417118,[],0,0.002017132705077529,0.0022265901789069176,0.45219725370407104,0.8821718692779541,0.8803048729896545,0.4503280222415924,0.00036095973337069154,0.0
1714453607.351605,[],0,0.0020642264280468225,0.002273684134706855,0.4522436559200287,0.8822182416915894,0.8803060054779053,0.45032915472984314,0.00036330425064079463,0.0
1714453607.3618565,[],0,0.0021109378430992365,0.002320395316928625,0.4522891044616699,0.8822624683380127,0.8803089261054993,0.4503331482410431,0.0003686494892463088,0.0
1714453607.3716207,[],0,0.0021602811757475138,0.002369738882407546,0.45233771204948425,0.8823109865188599,0.8803094029426575,0.4503343403339386,0.00037096370942890644,0.0
1714453607.381617,[],0,0.002192738000303507,0.002402195706963539,0.4523695707321167,0.8823419809341431,0.8803440928459167,0.4503702223300934,0.0004081475199200213,0.0
1714453607.3916733,[],0,0.002196367597207427,0.0024058253038674593,0.4523721933364868,0.8823441863059998,0.8803479671478271,0.45037418603897095,0.00041342817712575197,0.0
1714453607.401641,[],0,0.0022289827466011047,0.0024384402204304934,0.4524037539958954,0.8823755979537964,0.8803831338882446,0.4504098892211914,0.0004506067489273846,0.0
1714453607.4116137,[],0,0.002243530936539173,0.0024529884103685617,0.45241767168045044,0.8823883533477783,0.8803967237472534,0.4504246413707733,0.00046549784019589424,0.0
1714453607.4216707,[],0,0.0022564008831977844,0.002465858357027173,0.45242950320243835,0.8823989629745483,0.8804090619087219,0.4504375457763672,0.0004795870336238295,0.0
1714453607.4318736,[],0,0.0023472271859645844,0.002556684659793973,0.45251938700675964,0.8824887275695801,0.8804537653923035,0.4504830539226532,0.000526333344168961,0.0
1714453607.441712,[],0,0.0023543944116681814,0.00256385188549757,0.4525262415409088,0.8824942708015442,0.8804610371589661,0.4504907727241516,0.000534391263499856,0.0
1714453607.4516263,[],0,0.0023567047901451588,0.002566162496805191,0.4525277614593506,0.8824948668479919,0.8804612755775452,0.4504918158054352,0.0005365225952118635,0.0
1714453607.4615746,[],0,0.002361691789701581,0.0025711494963616133,0.45253148674964905,0.8824977874755859,0.8804667592048645,0.4504987299442291,0.000544508860912174,0.0
1714453607.4715636,[],0,0.002367729786783457,0.002577187493443489,0.4525376558303833,0.8825034499168396,0.8804741501808167,0.4505062401294708,0.0005532997893169522,0.0
1714453607.4815552,[],0,0.0023672054521739483,0.0025766631588339806,0.4525359869003296,0.8825016617774963,0.8804762363433838,0.4505097568035126,0.000558293832000345,0.0
1714453607.491475,[],0,0.0023754965513944626,0.002584954258054495,0.4525432884693146,0.8825080394744873,0.8804864883422852,0.4505201280117035,0.000569962605368346,0.0
1714453607.501545,[],0,0.0023679505102336407,0.0025774079840630293,0.45253440737724304,0.8824983835220337,0.8805282711982727,0.45056337118148804,0.000613577663898468,0.0
1714453607.5116055,[],0,0.0023840477224439383,0.0025935054291039705,0.4525505006313324,0.8825123310089111,0.8805456757545471,0.4505816400051117,0.0006329842726700008,0.0
1714453607.5216362,[],0,0.002334559103474021,0.0025440165773034096,0.4525003433227539,0.88246089220047,0.8805471062660217,0.4505835771560669,0.0006349349860101938,0.0
1714453607.5317545,[],0,0.0022931313142180443,0.002502588788047433,0.4524593949317932,0.8824185729026794,0.8805584907531738,0.4505958557128906,0.0006483939941972494,0.0
1714453607.5418708,[],0,0.002302030101418495,0.0025463749188929796,0.4525020122528076,0.8824602961540222,0.880605161190033,0.4506431221961975,0.0006966649671085179,0.0
1714453607.5519178,[],0,0.002318366663530469,0.002562711713835597,0.45251747965812683,0.8824740052223206,0.8806183934211731,0.4506572484970093,0.0007109750877134502,0.0
1714453607.561732,[],0,0.0023222726304084063,0.0025666176807135344,0.45252034068107605,0.8824763298034668,0.8806210160255432,0.4506605267524719,0.0007156510255299509,0.0
1714453607.571653,[],0,0.002365844789892435,0.0026101896073669195,0.45256391167640686,0.8825199007987976,0.8806639909744263,0.45070433616638184,0.0007608780288137496,0.0
