time,grf
0.12865328788757324,952.55859375
0.1286771297454834,952.7767944335938
0.14170002937316895,953.2685546875
0.14754962921142578,953.879150390625
0.1574256420135498,954.4080200195312
0.1675553321838379,954.7413940429688
0.17814040184020996,955.0796508789062
0.1875154972076416,955.5269775390625
0.19718694686889648,953.2081909179688
0.20737028121948242,948.4464111328125
0.21733570098876953,943.1650390625
0.22724294662475586,939.7677001953125
0.2373180389404297,940.3018188476562
0.24723124504089355,945.5313110351562
0.25769543647766113,954.6203002929688
0.2672867774963379,962.087890625
0.2772226333618164,967.4109497070312
0.28722357749938965,972.0643310546875
0.29726386070251465,980.0225830078125
0.3072843551635742,991.4566040039062
0.3172144889831543,1005.7614135742188
0.3272366523742676,1020.9624633789062
0.3372950553894043,1034.6751708984375
0.34719228744506836,1043.8961181640625
0.3581886291503906,1053.5517578125
0.36725544929504395,1064.439208984375
0.3772876262664795,1075.022216796875
0.3872826099395752,1078.1923828125
0.3972203731536865,1073.8504638671875
0.40718913078308105,1065.111328125
0.41722679138183594,1053.462158203125
0.4272482395172119,1045.8695068359375
0.43720531463623047,1043.9442138671875
0.4472634792327881,1047.437744140625
0.4574861526489258,1052.4384765625
0.46747541427612305,1060.334716796875
0.4774928092956543,1069.29248046875
0.48749279975891113,1078.483154296875
0.49752092361450195,1087.68017578125
0.5079755783081055,1094.8631591796875
0.51767897605896,1098.5113525390625
0.527930736541748,1099.27783203125
0.5376713275909424,1094.6484375
0.547454833984375,1089.1484375
0.5581448078155518,1080.6910400390625
0.5675194263458252,1068.056640625
0.5775108337402344,1054.679931640625
0.5875043869018555,1044.072998046875
0.5974371433258057,1039.0985107421875
0.6081695556640625,1038.3380126953125
0.6174318790435791,1042.923583984375
0.6274774074554443,1051.494873046875
0.6374790668487549,1062.03125
0.6477062702178955,1074.2420654296875
0.6574602127075195,1087.1436767578125
0.66744065284729,1100.4190673828125
0.6774876117706299,1105.8548583984375
0.687542200088501,1104.50830078125
0.6975150108337402,1099.325439453125
0.7074623107910156,1088.2957763671875
0.7174804210662842,1082.424560546875
0.727531909942627,1082.5196533203125
0.7374136447906494,1086.4598388671875
0.7474331855773926,1089.56787109375
0.7573564052581787,1089.35546875
0.7673616409301758,1088.5224609375
0.7774002552032471,1088.0631103515625
0.7873775959014893,1086.71923828125
0.7974188327789307,1086.877685546875
0.8073873519897461,1091.168701171875
0.8173263072967529,1092.6402587890625
0.8273217678070068,1091.841796875
0.8375847339630127,1093.7994384765625
0.847538948059082,1099.655029296875
0.8574819564819336,1105.4884033203125
0.8673670291900635,1112.532958984375
0.87742018699646,1118.5277099609375
0.8875153064727783,1126.909912109375
0.8974483013153076,1136.80615234375
0.9074435234069824,1151.46923828125
0.9174349308013916,1163.565185546875
0.9273815155029297,1170.5076904296875
0.937363862991333,1177.009521484375
0.9473779201507568,1183.49365234375
0.9572982788085938,1191.16455078125
0.9672911167144775,1199.662109375
0.977391242980957,1213.28271484375
0.987330436706543,1227.267578125
0.997349739074707,1239.9058837890625
1.0074794292449951,1247.1004638671875
1.0173258781433105,1257.7484130859375
1.02717924118042,1270.9053955078125
1.0372552871704102,1278.1729736328125
1.0472161769866943,1282.5897216796875
1.0571706295013428,1283.4571533203125
1.0672211647033691,1278.4822998046875
1.0771706104278564,1275.013427734375
1.0872411727905273,1273.76513671875
1.0973272323608398,1271.396728515625
1.10758638381958,1267.725830078125
1.1174557209014893,1264.7430419921875
1.1274974346160889,1257.2476806640625
1.1373767852783203,1242.4744873046875
1.1473441123962402,1224.81494140625
1.1573541164398193,1209.5421142578125
1.1675145626068115,1197.5595703125
1.1774876117706299,1192.3759765625
1.1873719692230225,1193.91259765625
1.197355031967163,1204.76806640625
1.2075400352478027,1218.345703125
1.2173657417297363,1236.45166015625
1.2274219989776611,1250.245849609375
1.2374775409698486,1262.389404296875
1.2475733757019043,1270.177978515625
1.257606029510498,1274.4178466796875
1.2674682140350342,1275.1158447265625
1.2774808406829834,1271.1563720703125
1.2874464988708496,1267.6097412109375
1.2973582744598389,1262.96484375
1.3073744773864746,1256.5284423828125
1.317444086074829,1250.1158447265625
1.327524185180664,1244.9344482421875
1.3374528884887695,1238.5181884765625
1.3473870754241943,1234.3309326171875
1.3574085235595703,1227.3221435546875
1.3673679828643799,1224.3033447265625
1.3774287700653076,1224.1048583984375
1.3873968124389648,1232.4171142578125
1.3975279331207275,1239.93408203125
1.407515525817871,1244.293212890625
1.418790340423584,1245.551025390625
1.427474021911621,1242.021240234375
1.4374701976776123,1237.1744384765625
1.4473848342895508,1231.1201171875
1.4574916362762451,1225.021728515625
1.467409610748291,1218.9207763671875
1.477367877960205,1211.99462890625
1.487462043762207,1204.2132568359375
1.4973468780517578,1196.790283203125
1.507380485534668,1191.2772216796875
1.5174665451049805,1188.1644287109375
1.5273993015289307,1193.277587890625
1.5374796390533447,1203.6414794921875
1.547372817993164,1213.0728759765625
1.5574429035186768,1217.7821044921875
1.5675559043884277,1220.197265625
1.5776550769805908,1220.13623046875
1.5874836444854736,1217.8587646484375
1.5973286628723145,1213.484130859375
1.6074066162109375,1210.5069580078125
1.6172304153442383,1208.0948486328125
1.6272025108337402,1205.494140625
1.6372318267822266,1201.650390625
1.647306203842163,1196.6820068359375
1.6573965549468994,1190.9844970703125
1.6674120426177979,1184.6357421875
1.6774256229400635,1179.63720703125
1.6874382495880127,1173.5374755859375
1.6975126266479492,1166.8616943359375
1.707435131072998,1158.6480712890625
1.7174081802368164,1149.7569580078125
1.7275612354278564,1140.5238037109375
1.7374541759490967,1132.3931884765625
1.7473540306091309,1126.48095703125
1.7573902606964111,1124.730712890625
1.767592191696167,1121.931884765625
1.7774286270141602,1119.1932373046875
1.787426233291626,1116.0174560546875
1.7973783016204834,1112.51513671875
1.8073132038116455,1110.6678466796875
1.8174467086791992,1109.799560546875
1.8274855613708496,1108.82958984375
1.8373887538909912,1106.982666015625
1.8473305702209473,1106.831298828125
1.8573713302612305,1105.771240234375
1.8673968315124512,1106.5894775390625
1.8774223327636719,1106.4588623046875
1.8873417377471924,1110.001220703125
1.8973989486694336,1115.277099609375
1.9073951244354248,1121.1370849609375
1.9173603057861328,1125.13623046875
1.9274101257324219,1126.2337646484375
1.9373490810394287,1124.20166015625
1.9473955631256104,1120.9105224609375
1.9573655128479004,1117.00048828125
1.9673347473144531,1112.582275390625
1.9774515628814697,1105.3900146484375
1.9873762130737305,1098.13916015625
1.9973714351654053,1090.5623779296875
2.007415294647217,1081.8450927734375
2.017383098602295,1079.0684814453125
2.0287110805511475,1082.3255615234375
2.0376901626586914,1087.72314453125
2.0476608276367188,1091.831787109375
2.05749773979187,1092.1531982421875
2.067497491836548,1090.6788330078125
2.0774381160736084,1087.86669921875
2.087355613708496,1086.3878173828125
2.0973966121673584,1084.5701904296875
2.107517719268799,1081.7591552734375
2.117476224899292,1076.2965087890625
2.127614974975586,1069.1243896484375
2.1373708248138428,1062.1832275390625
2.147782564163208,1057.3314208984375
2.1574032306671143,1054.5367431640625
2.1674046516418457,1052.2994384765625
2.177435874938965,1049.8447265625
2.1873743534088135,1045.20751953125
2.1973211765289307,1039.779541015625
2.2074697017669678,1034.443115234375
2.2176456451416016,1027.8614501953125
2.22757887840271,1020.82958984375
2.2373828887939453,1012.7133178710938
2.247380256652832,1003.7915649414062
2.2574210166931152,995.0573120117188
2.2674031257629395,985.298095703125
2.2775354385375977,975.8380737304688
2.287991523742676,966.0906982421875
2.2979166507720947,956.41064453125
2.307750940322876,947.3209228515625
2.3177547454833984,939.257568359375
2.3273911476135254,931.7788696289062
2.337407112121582,925.3025512695312
2.3474581241607666,919.6823120117188
2.357262134552002,913.9617919921875
2.3671576976776123,907.7257080078125
2.377236843109131,902.9853515625
2.3872554302215576,897.497802734375
2.397172212600708,891.0548706054688
2.4073572158813477,886.3473510742188
2.41726016998291,881.8253784179688
2.427159070968628,877.3715209960938
2.4373080730438232,873.32861328125
2.44730806350708,869.521240234375
2.457470655441284,865.62841796875
2.4673705101013184,861.903076171875
2.47729754447937,857.9777221679688
2.4874470233917236,853.9382934570312
2.497617244720459,849.443359375
2.5075948238372803,844.2984619140625
2.517347812652588,839.9419555664062
2.527604818344116,835.7796020507812
2.5375802516937256,833.940673828125
2.547562837600708,832.7362060546875
2.557569980621338,835.3427734375
2.5676050186157227,837.8452758789062
2.5775210857391357,841.7181396484375
2.5879452228546143,847.6918334960938
2.597684383392334,854.3447875976562
2.607750654220581,857.7977294921875
2.6175613403320312,858.7947387695312
2.6274800300598145,858.3206787109375
2.6375253200531006,857.207763671875
2.647401809692383,856.3245849609375
2.6574015617370605,855.7058715820312
2.6675095558166504,854.7131958007812
2.677605152130127,853.4849243164062
2.687551498413086,851.8758544921875
2.6975162029266357,849.1248779296875
2.7075436115264893,846.593994140625
2.7174878120422363,841.470703125
2.727483034133911,837.4869384765625
2.7374346256256104,832.9869384765625
2.7474119663238525,828.8076782226562
2.7577056884765625,825.2867431640625
2.7678422927856445,821.5343627929688
2.7775468826293945,817.5940551757812
2.787565231323242,813.9049682617188
2.7975094318389893,810.5466918945312
2.8075077533721924,806.6417236328125
2.8175787925720215,802.7621459960938
2.8274173736572266,799.7011108398438
2.8374297618865967,799.516845703125
2.8474011421203613,798.4171142578125
2.8577141761779785,797.2142944335938
2.867725133895874,799.536865234375
2.8775904178619385,802.7484741210938
2.8873660564422607,809.1643676757812
2.897372245788574,814.53125
2.907252073287964,819.3683471679688
2.917156219482422,823.0438842773438
2.927098274230957,824.9503784179688
2.9371488094329834,824.4614868164062
2.9472532272338867,822.4454956054688
2.9571990966796875,818.5822143554688
2.967329502105713,814.8661499023438
2.9772093296051025,811.04736328125
2.987243890762329,807.6529541015625
2.9971914291381836,805.0548706054688
3.0073347091674805,803.4277954101562
3.0175883769989014,802.9181518554688
3.0277178287506104,800.549072265625
3.0374701023101807,798.55908203125
3.047421455383301,794.9727172851562
3.057647228240967,791.0855102539062
3.0674514770507812,790.6048583984375
3.077608346939087,791.2605590820312
3.0876235961914062,793.4619140625
3.0976898670196533,797.1757202148438
3.1074302196502686,802.0794067382812
3.1176562309265137,809.20947265625
3.1276228427886963,813.8904418945312
3.1414549350738525,822.81982421875
3.147804021835327,831.9722290039062
3.157607316970825,840.142578125
3.167614221572876,845.8411254882812
3.1775994300842285,848.9638061523438
3.187593460083008,848.0053100585938
3.197622060775757,846.8335571289062
3.2087130546569824,845.5313110351562
3.2175209522247314,844.4150390625
3.2278616428375244,843.3756103515625
3.2375288009643555,842.5093383789062
3.247620105743408,841.9967651367188
3.25754714012146,838.7769165039062
3.2674641609191895,836.7913208007812
3.277531147003174,834.5286865234375
3.287627696990967,834.3096923828125
3.297454357147217,837.473388671875
3.3075814247131348,841.943359375
3.317965507507324,846.3138427734375
3.327754020690918,849.3035888671875
