sync,time,vout
1.0,0.02343911,1.028
1.0,0.02405002,1.028
1.0,0.02463426,1.028
1.0,0.02520089,1.028
1.0,0.02578261,1.028
1.0,0.02642706,1.028
1.0,0.029883,1.028
1.0,0.03054463,1.028
1.0,0.03111524,1.028
1.0,0.03183291,1.028
1.0,0.03338637,1.028
1.0,0.03396148,1.028
1.0,0.03451605,1.028
1.0,0.03506846,1.028
1.0,0.03562204,1.028
1.0,0.03622268,1.028
1.0,0.036778,1.028
1.0,0.03733159,1.028
1.0,0.03788496,1.028
1.0,0.03843793,1.028
1.0,0.03899161,1.028
1.0,0.03954124,1.028
1.0,0.04009117,1.028
1.0,0.04064626,1.028
1.0,0.04119687,1.028
1.0,0.0417742,1.028
1.0,0.04234131,1.028
1.0,0.04289506,1.028
1.0,0.04321974,1.028
1.0,0.04347639,1.028
1.0,0.04373439,1.028
1.0,0.0439913,1.028
1.0,0.04424963,1.028
1.0,0.04450648,1.028
1.0,0.04476309,1.028
1.0,0.04501967,1.028
1.0,0.04527687,1.028
1.0,0.04559467,1.028
1.0,0.04585339,1.028
1.0,0.04611746,1.028
1.0,0.04638344,1.028
1.0,0.0488268,1.122
1.0,0.05182887,1.122
1.0,0.05484102,1.122
1.0,0.05782996,1.122
1.0,0.06083015,1.124
1.0,0.06383178,1.124
1.0,0.06683083,1.124
1.0,0.06984789,1.124
1.0,0.07285148,1.124
1.0,0.07584194,1.124
1.0,0.07884802,1.124
1.0,0.08185315,1.124
1.0,0.08485152,1.124
1.0,0.08785191,1.124
1.0,0.09084491,1.124
1.0,0.0938657,1.124
1.0,0.09685389,1.124
1.0,0.09984435,1.124
1.0,0.10284563,1.124
1.0,0.10584804,1.124
1.0,0.10883713,1.124
1.0,0.11184728,1.126
1.0,0.11484778,1.126
1.0,0.11784722,1.126
1.0,0.12085472,1.126
1.0,0.12385444,1.126
1.0,0.12684893,1.126
1.0,0.12985935,1.126
1.0,0.13284991,1.126
1.0,0.13585041,1.126
1.0,0.1388568,1.126
1.0,0.14185011,1.126
1.0,0.14485117,1.126
1.0,0.14784098,1.126
1.0,0.15084207,1.128
1.0,0.15384457,1.128
1.0,0.15685296,1.13
1.0,0.15985481,1.13
1.0,0.16778535,1.13
1.0,0.16811565,1.13
1.0,0.16892865,1.13
1.0,0.17426004,1.132
1.0,0.17712037,1.132
1.0,0.17807259,1.132
1.0,0.180885,1.132
1.0,0.18603744,1.132
1.0,0.18992396,1.132
1.0,0.19023217,1.132
1.0,0.19327959,1.132
1.0,0.19586428,1.134
1.0,0.19887093,1.132
1.0,0.2018733,1.134
1.0,0.20487172,1.132
1.0,0.20787041,1.134
1.0,0.21087744,1.134
1.0,0.21387328,1.134
1.0,0.21686343,1.134
1.0,0.21987331,1.134
1.0,0.22286261,1.134
1.0,0.22586381,1.134
1.0,0.2288702,1.134
1.0,0.2318645,1.134
1.0,0.2348643,1.134
1.0,0.23786589,1.136
1.0,0.24086572,1.136
1.0,0.24386456,1.136
1.0,0.24686717,1.136
1.0,0.24986643,1.136
1.0,0.25286878,1.136
1.0,0.25586763,1.136
1.0,0.25886885,1.136
1.0,0.26186844,1.136
