,time,vout
7292,22.47105343,1.036
7293,22.47422354,1.046
7294,22.47730958,1.056
7295,22.48040925,1.122
7296,22.48389541,1.17
7297,22.48664499,1.198
7298,22.48974606,1.2
7299,22.49312432,1.204
7300,22.49602906,1.214
7301,22.49917995,1.224
7302,22.50300228,1.224
7303,22.50520056,1.21
7304,22.50830828,1.186
7305,22.51176463,1.18
7306,22.5146516,1.184
7307,22.51769112,1.188
7308,22.52067097,1.178
7309,22.52377238,1.172
7310,22.52690289,1.17
7311,22.52998476,1.166
7312,22.53311199,1.164
7313,22.53658836,1.164
7314,22.53920767,1.166
7315,22.54229515,1.17
7316,22.54542882,1.172
7317,22.54853004,1.172
7318,22.55161421,1.172
7319,22.55470456,1.176
7320,22.55785914,1.178
7321,22.56091115,1.178
7322,22.56403708,1.176
7323,22.56716314,1.174
7324,22.57023901,1.172
7325,22.5733121,1.17
7326,22.57641219,1.17
7327,22.57950604,1.168
7328,22.58254393,1.168
7329,22.58568815,1.17
7330,22.58880821,1.168
7331,22.59185906,1.166
7332,22.59493867,1.164
7333,22.59805084,1.166
7334,22.60117693,1.164
7335,22.6040783,1.164
7336,22.60712062,1.164
7337,22.61020036,1.164
7338,22.61332786,1.162
7339,22.61643138,1.164
7340,22.61948719,1.162
7341,22.62259439,1.162
7342,22.62567586,1.162
7343,22.62878288,1.162
7344,22.63192623,1.162
7345,22.63556804,1.162
7346,22.6380098,1.16
7347,22.64115797,1.158
7348,22.64421434,1.16
7349,22.64735332,1.158
7350,22.65045976,1.156
7351,22.65351919,1.156
7352,22.65656921,1.154
7353,22.65975773,1.154
7354,22.66276163,1.154
7355,22.66588256,1.152
7356,22.66897623,1.15
7357,22.67199389,1.15
7358,22.67510978,1.15
7359,22.67849508,1.15
7360,22.68146017,1.15
7361,22.68443867,1.15
7362,22.68749451,1.148
7363,22.69055988,1.148
7364,22.69365758,1.144
7365,22.69677515,1.144
7366,22.69983578,1.14
7367,22.7029415,1.138
7368,22.70609156,1.136
7369,22.70917741,1.136
7370,22.71222313,1.138
7371,22.71535825,1.132
7372,22.71844175,1.132
7373,22.72151469,1.134
7374,22.72458954,1.134
7375,22.72767265,1.136
7376,22.73088432,1.134
7377,22.73414534,1.132
7378,22.73699699,1.128
7379,22.74004376,1.126
7380,22.74314432,1.128
7381,22.74622275,1.126
7382,22.74929654,1.124
7383,22.75245806,1.122
7384,22.75551969,1.122
7385,22.75860178,1.122
7386,22.76172493,1.122
7387,22.76482958,1.12
7388,22.76816438,1.12
7389,22.77092608,1.122
7390,22.77402554,1.12
7391,22.77713336,1.12
7392,22.78037539,1.12
7393,22.78410945,1.118
7394,22.78648406,1.116
7395,22.78953193,1.112
7396,22.79261551,1.108
7397,22.79571067,1.108
7398,22.79872854,1.106
7399,22.8021308,1.11
7400,22.80496976,1.108
7401,22.80804795,1.108
7402,22.8111085,1.102
7403,22.8142091,1.102
7404,22.81730278,1.098
7405,22.82046036,1.094
7406,22.82382358,1.092
7407,22.82659378,1.094
7408,22.82974828,1.092
7409,22.83283241,1.094
7410,22.83591019,1.09
7411,22.83900206,1.086
7412,22.84208241,1.086
7413,22.84516799,1.086
7414,22.84839514,1.082
7415,22.85136078,1.084
7416,22.8545133,1.084
7417,22.85760602,1.092
7418,22.86069691,1.096
7419,22.86372737,1.104
7420,22.86681062,1.128
7421,22.86989767,1.158
7422,22.87300504,1.174
7423,22.87612328,1.194
7424,22.87923623,1.23
7425,22.88240325,1.252
7426,22.88551386,1.282
7427,22.88857451,1.336
7428,22.89159845,1.406
7429,22.8949291,1.548
7430,22.89774023,1.748
7431,22.90086804,1.882
7432,22.90393906,1.992
7433,22.90710128,2.074
7434,22.91039471,2.116
7435,22.91364187,2.146
7436,22.91638345,2.166
7437,22.9194873,2.178
7438,22.92283732,2.19
7439,22.92560465,2.2
7440,22.92901089,2.208
7441,22.93202182,2.21
7442,22.93491963,2.212
7443,22.93797506,2.21
7444,22.94108869,2.206
7445,22.94423554,2.202
7446,22.94724393,2.196
7447,22.95041697,2.188
7448,22.95348815,2.18
7449,22.95657495,2.174
7450,22.95968299,2.168
7451,22.96279936,2.162
7452,22.96596649,2.162
7453,22.96897608,2.16
7454,22.97207289,2.16
7455,22.97515697,2.16
7456,22.9782818,2.16
7457,22.98136706,2.16
7458,22.98448593,2.164
7459,22.98761249,2.164
7460,22.9907898,2.166
7461,22.99380341,2.166
7462,22.99689893,2.17
7463,22.99998232,2.172
7464,23.00312819,2.176
7465,23.00625773,2.178
7466,23.00937008,2.18
7467,23.01240141,2.184
7468,23.01554934,2.186
7469,23.01861528,2.186
7470,23.02173799,2.188
7471,23.02481278,2.188
7472,23.02790962,2.188
7473,23.03105893,2.19
7474,23.03411021,2.188
7475,23.03750595,2.188
7476,23.04032319,2.186
7477,23.04342263,2.186
7478,23.04664026,2.182
7479,23.04963473,2.18
7480,23.05276804,2.18
7481,23.0558718,2.18
7482,23.05898,2.178
7483,23.06207087,2.178
7484,23.06515623,2.178
7485,23.06827319,2.176
7486,23.07137508,2.176
7487,23.07456971,2.176
7488,23.07771173,2.176
7489,23.08070478,2.176
7490,23.08380445,2.176
7491,23.08694904,2.174
7492,23.09003412,2.176
7493,23.09314545,2.176
7494,23.09622863,2.176
7495,23.0993228,2.178
7496,23.10249321,2.178
7497,23.10556104,2.176
7498,23.10863623,2.176
7499,23.11172991,2.176
7500,23.11485463,2.176
7501,23.11795249,2.174
7502,23.12103562,2.174
7503,23.1241618,2.174
7504,23.12725088,2.176
7505,23.13039336,2.176
7506,23.13356967,2.174
7507,23.13660784,2.174
7508,23.13975732,2.176
7509,23.1428055,2.176
7510,23.1459176,2.178
7511,23.14902184,2.176
7512,23.15214732,2.178
7513,23.15525608,2.178
7514,23.15833799,2.178
7515,23.16151619,2.178
7516,23.16460549,2.18
7517,23.16797249,2.18
7518,23.17079684,2.18
7519,23.17390947,2.18
7520,23.17703384,2.18
7521,23.18016867,2.18
7522,23.18326308,2.18
7523,23.1864028,2.18
7524,23.18955965,2.18
7525,23.19260667,2.18
7526,23.19594684,2.18
7527,23.19905315,2.18
7528,23.20193456,2.178
7529,23.20498758,2.178
7530,23.20813363,2.178
7531,23.21123997,2.178
7532,23.21434823,2.178
7533,23.2175288,2.176
7534,23.22059204,2.176
7535,23.22367165,2.174
7536,23.22680267,2.172
7537,23.22991593,2.172
7538,23.23302928,2.17
7539,23.23618184,2.17
7540,23.23924441,2.168
7541,23.24234623,2.166
7542,23.24553328,2.164
7543,23.24859475,2.162
7544,23.25171228,2.16
7545,23.25504408,2.156
7546,23.25794241,2.152
7547,23.26106774,2.15
7548,23.26419493,2.144
7549,23.26730486,2.142
7550,23.27042841,2.138
7551,23.2735988,2.132
7552,23.27666956,2.13
7553,23.27979152,2.126
7554,23.28287462,2.118
7555,23.28610074,2.114
7556,23.28913152,2.108
7557,23.29223749,2.104
7558,23.29540082,2.096
7559,23.29849451,2.09
7560,23.30159369,2.082
7561,23.30472852,2.074
7562,23.30783819,2.066
7563,23.31176134,2.058
7564,23.3142871,2.048
7565,23.31743204,2.04
7566,23.32060137,2.03
7567,23.32364354,2.018
7568,23.32683371,2.008
7569,23.33049206,1.996
7570,23.33310621,1.986
7571,23.33620123,1.974
7572,23.33914965,1.958
7573,23.34231019,1.938
7574,23.34537767,1.92
7575,23.34850462,1.898
7576,23.35160652,1.87
7577,23.35469928,1.834
7578,23.3578513,1.774
7579,23.36094097,1.708
7580,23.364094,1.622
7581,23.36714402,1.556
7582,23.37027523,1.5
7583,23.37337752,1.46
7584,23.37660641,1.428
7585,23.37961904,1.394
7586,23.38269312,1.37
7587,23.38587054,1.34
7588,23.38901047,1.312
7589,23.39207176,1.282
7590,23.3951986,1.244
7591,23.3983603,1.22
7592,23.40141971,1.192
7593,23.40453326,1.156
7594,23.40765126,1.144
7595,23.41068236,1.12
7596,23.41376386,1.08
7597,23.41690645,1.046
7598,23.4200026,1.048
7599,23.42312947,1.044
7600,23.42626652,1.044
7601,23.4293273,1.042
7602,23.43306997,1.04
7603,23.4355873,1.042
7604,23.43872395,1.042
7605,23.44178919,1.044
7606,23.44553224,1.052
7607,23.44860473,1.052
7608,23.45174102,1.054
7609,23.45426556,1.056
7610,23.45736317,1.056
7611,23.46046476,1.054
7612,23.46366702,1.052
7613,23.46678323,1.05
7614,23.46981343,1.05
7615,23.47296376,1.054
7616,23.47609708,1.054
7617,23.47913706,1.056
7618,23.48222113,1.056
7619,23.48532167,1.056
7620,23.48849991,1.06
7621,23.49158667,1.06
7622,23.49470382,1.06
7623,23.49785762,1.062
7624,23.50090639,1.06
7625,23.50403162,1.054
7626,23.50715912,1.048
7627,23.51029389,1.044
7628,23.51343391,1.04
7629,23.51645573,1.036
7630,23.51962652,1.032
7631,23.52275374,1.032
7632,23.52671984,1.03
7633,23.52890593,1.026
7634,23.53207452,1.02
7635,23.535158,1.016
7636,23.53824969,1.012
7637,23.54134643,1.01
7638,23.54445458,1.006
7639,23.54759478,1.004
7640,23.55069989,1.006
7641,23.55388536,1.008
7642,23.55692117,1.014
7643,23.55997552,1.016
7644,23.56313199,1.02
7645,23.56643138,1.022
7646,23.56929084,1.024
7647,23.57239686,1.028
7648,23.57560676,1.03
7649,23.57859167,1.028
7650,23.58179758,1.032
7651,23.58485032,1.032
7652,23.58801269,1.032
7653,23.59118678,1.036
7654,23.59424565,1.052
7655,23.59739747,1.116
7656,23.60043006,1.17
7657,23.603606,1.196
7658,23.6066486,1.21
7659,23.60974749,1.214
7660,23.61282375,1.224
7661,23.61601462,1.226
7662,23.61899332,1.228
7663,23.62209001,1.214
7664,23.62517823,1.182
7665,23.62830084,1.176
7666,23.63135312,1.178
7667,23.6344811,1.178
7668,23.63760406,1.176
7669,23.64073291,1.176
7670,23.64379469,1.176
7671,23.64687139,1.172
7672,23.65000738,1.17
7673,23.65306941,1.17
7674,23.65613239,1.17
7675,23.6592393,1.17
7676,23.6623306,1.174
7677,23.66544247,1.174
7678,23.66851026,1.178
7679,23.67161556,1.18
7680,23.67473612,1.18
7681,23.6777946,1.18
7682,23.6809058,1.178
7683,23.68401023,1.18
7684,23.68711019,1.178
7685,23.69028562,1.18
7686,23.69335989,1.178
7687,23.69641667,1.176
7688,23.69951256,1.176
7689,23.70263097,1.176
7690,23.7057386,1.174
7691,23.70884143,1.174
7692,23.71172887,1.172
7693,23.71485619,1.172
7694,23.71791212,1.172
7695,23.72099065,1.17
7696,23.72410086,1.17
7697,23.72726615,1.17
7698,23.73034913,1.172
7699,23.73342254,1.172
7700,23.73647393,1.172
7701,23.73965126,1.172
7702,23.74268436,1.172
7703,23.74577836,1.172
7704,23.7488623,1.17
7705,23.7519683,1.168
7706,23.75509799,1.166
7707,23.75821208,1.164
7708,23.76130274,1.164
7709,23.76436921,1.162
7710,23.76746578,1.162
7711,23.77059865,1.16
7712,23.77366919,1.16
7713,23.77674497,1.16
7714,23.77987043,1.158
7715,23.78299913,1.158
7716,23.78605274,1.158
7717,23.78915608,1.158
7718,23.79219276,1.156
7719,23.79530834,1.156
7720,23.79839615,1.156
7721,23.80148265,1.156
7722,23.80461021,1.156
7723,23.80771784,1.156
7724,23.8114273,1.156
7725,23.81399304,1.152
7726,23.81700995,1.152
7727,23.82008758,1.15
7728,23.8232335,1.15
7729,23.82653706,1.15
7730,23.82956182,1.148
7731,23.832713,1.146
7732,23.83588347,1.148
7733,23.8389811,1.146
7734,23.8418128,1.142
7735,23.8448923,1.146
7736,23.84800837,1.146
7737,23.85111945,1.146
7738,23.85425271,1.144
7739,23.85737615,1.146
7740,23.86032269,1.142
7741,23.86341554,1.14
7742,23.86652537,1.138
7743,23.86964139,1.136
7744,23.87269873,1.132
7745,23.87591299,1.13
7746,23.87889567,1.13
7747,23.88201597,1.13
7748,23.88510939,1.124
7749,23.88818832,1.122
7750,23.89130143,1.124
7751,23.89436897,1.12
7752,23.89748804,1.118
7753,23.90068438,1.12
7754,23.90369021,1.116
7755,23.90677526,1.116
7756,23.9098671,1.118
7757,23.91301273,1.122
7758,23.91610582,1.12
7759,23.91915636,1.116
7760,23.92225745,1.116
7761,23.92534162,1.112
7762,23.92849356,1.112
7763,23.93152452,1.11
7764,23.9347125,1.108
7765,23.93770778,1.108
7766,23.94079678,1.108
7767,23.94390147,1.106
7768,23.94816515,1.108
7769,23.95008471,1.108
7770,23.95317632,1.104
7771,23.95627775,1.108
7772,23.95940458,1.106
7773,23.96248756,1.102
7774,23.96556806,1.102
7775,23.96877345,1.1
