,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
843,1.405,10401.0,-24.0,-34.0,-10.0,1.0,-14.0,-2.0,-16.0,-19.0,-269.0,-134.0,129.0,31.0,-18.0,552.0,14.0,-35.0
844,1.406667,10406.0,-28.0,-32.0,-16.0,1.0,-9.0,0.0,-16.0,-23.0,-312.0,-152.0,140.0,50.0,-16.0,648.0,21.0,-40.0
845,1.408333,10385.0,-63.0,-65.0,-48.0,-34.0,-45.0,-41.0,-51.0,-58.0,-390.0,-194.0,107.0,24.0,-57.0,704.0,-27.0,-84.0
846,1.41,10400.0,-49.0,-58.0,-33.0,-16.0,-27.0,-22.0,-30.0,-36.0,-382.0,-171.0,137.0,61.0,-22.0,842.0,9.0,-60.0
847,1.411667,10404.0,-35.0,-42.0,-19.0,-5.0,-15.0,-5.0,-17.0,-28.0,-355.0,-149.0,147.0,78.0,-3.0,945.0,27.0,-45.0
848,1.413333,10404.0,-34.0,-43.0,-16.0,-2.0,-14.0,-5.0,-13.0,-21.0,-329.0,-137.0,141.0,78.0,9.0,1022.0,27.0,-46.0
849,1.415,10400.0,-31.0,-36.0,-17.0,-3.0,-10.0,-4.0,-14.0,-22.0,-281.0,-120.0,125.0,82.0,17.0,1074.0,34.0,-41.0
850,1.416667,10401.0,-61.0,-69.0,-46.0,-34.0,-47.0,-37.0,-53.0,-56.0,-279.0,-139.0,56.0,38.0,-13.0,1076.0,-10.0,-87.0
851,1.418333,10400.0,-48.0,-53.0,-32.0,-17.0,-27.0,-20.0,-29.0,-35.0,-205.0,-93.0,55.0,69.0,25.0,1143.0,25.0,-60.0
852,1.42,10408.0,-33.0,-34.0,-14.0,-2.0,-15.0,-5.0,-20.0,-24.0,-144.0,-55.0,38.0,83.0,52.0,1185.0,39.0,-45.0
853,1.421667,10404.0,-26.0,-27.0,-9.0,-1.0,-13.0,-5.0,-16.0,-21.0,-99.0,-31.0,15.0,66.0,64.0,1226.0,46.0,-44.0
854,1.423333,10401.0,-23.0,-26.0,-9.0,0.0,-8.0,0.0,-18.0,-20.0,-58.0,-24.0,-6.0,54.0,79.0,1265.0,50.0,-40.0
855,1.425,10402.0,-54.0,-59.0,-38.0,-31.0,-45.0,-35.0,-50.0,-61.0,-58.0,-49.0,-71.0,-18.0,50.0,1264.0,7.0,-78.0
856,1.426667,10396.0,-37.0,-38.0,-28.0,-14.0,-26.0,-22.0,-31.0,-36.0,14.0,-12.0,-62.0,-18.0,85.0,1338.0,47.0,-45.0
857,1.428333,10399.0,-22.0,-21.0,-6.0,-3.0,-13.0,-5.0,-19.0,-23.0,70.0,13.0,-70.0,-32.0,115.0,1393.0,60.0,-36.0
858,1.43,10397.0,-18.0,-22.0,-6.0,0.0,-10.0,-4.0,-18.0,-21.0,97.0,25.0,-74.0,-60.0,126.0,1447.0,67.0,-37.0
