,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
917,1.528333,10424.0,-19.0,-30.0,0.0,10.0,-14.0,-6.0,-15.0,-17.0,212.0,115.0,-62.0,-75.0,165.0,1523.0,248.0,-7.0
918,1.53,10423.0,-21.0,-32.0,1.0,12.0,-14.0,-3.0,-13.0,-16.0,221.0,119.0,-63.0,-90.0,172.0,1554.0,259.0,-9.0
919,1.531667,10418.0,-22.0,-28.0,-2.0,12.0,-10.0,-2.0,-8.0,-14.0,226.0,119.0,-68.0,-105.0,181.0,1587.0,269.0,-9.0
920,1.533333,10415.0,-54.0,-61.0,-31.0,-22.0,-45.0,-36.0,-47.0,-50.0,191.0,82.0,-114.0,-172.0,140.0,1573.0,231.0,-48.0
921,1.535,10430.0,-41.0,-47.0,-15.0,-7.0,-28.0,-16.0,-26.0,-31.0,220.0,112.0,-93.0,-151.0,178.0,1627.0,268.0,-17.0
922,1.536667,10424.0,-27.0,-33.0,0.0,5.0,-13.0,-6.0,-12.0,-17.0,240.0,121.0,-81.0,-142.0,195.0,1672.0,287.0,0.0
923,1.538333,10418.0,-22.0,-33.0,-2.0,8.0,-12.0,-5.0,-9.0,-17.0,241.0,132.0,-83.0,-152.0,199.0,1704.0,297.0,-2.0
924,1.54,10429.0,-21.0,-33.0,-1.0,9.0,-13.0,-5.0,-9.0,-17.0,236.0,133.0,-83.0,-157.0,210.0,1731.0,296.0,1.0
925,1.541667,10412.0,-51.0,-61.0,-31.0,-23.0,-45.0,-38.0,-47.0,-54.0,198.0,92.0,-133.0,-209.0,167.0,1708.0,261.0,-36.0
926,1.543333,10402.0,-40.0,-47.0,-16.0,-6.0,-29.0,-18.0,-28.0,-28.0,224.0,121.0,-102.0,-182.0,201.0,1760.0,299.0,-14.0
927,1.545,10426.0,-22.0,-31.0,-6.0,7.0,-14.0,-5.0,-10.0,-16.0,236.0,132.0,-90.0,-173.0,224.0,1798.0,316.0,-2.0
928,1.546667,10424.0,-20.0,-31.0,-1.0,7.0,-14.0,-4.0,-10.0,-16.0,237.0,136.0,-86.0,-183.0,231.0,1825.0,321.0,1.0
