,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
0,0.0,10400.0,-23.0,-19.0,-47.0,-32.0,-45.0,-43.0,-54.0,-53.0,-42.0,-46.0,-58.0,-67.0,-53.0,-50.0,-45.0,-53.0
1,0.001667,10411.0,-8.0,-1.0,-32.0,-15.0,-26.0,-20.0,-33.0,-34.0,-15.0,-27.0,-27.0,-34.0,-23.0,-19.0,-14.0,-29.0
2,0.003333,10409.0,4.0,11.0,-15.0,-1.0,-12.0,-6.0,-19.0,-26.0,0.0,-8.0,-15.0,-22.0,-10.0,-4.0,-10.0,-17.0
3,0.005,10391.0,10.0,12.0,-13.0,0.0,-8.0,-7.0,-16.0,-23.0,1.0,-8.0,-14.0,-17.0,-14.0,-3.0,-4.0,-14.0
4,0.006667,10403.0,6.0,13.0,-14.0,-1.0,-9.0,-6.0,-16.0,-21.0,0.0,-4.0,-18.0,-20.0,-10.0,-2.0,-5.0,-12.0
5,0.008333,10417.0,-24.0,-18.0,-49.0,-33.0,-45.0,-41.0,-51.0,-56.0,-41.0,-54.0,-56.0,-64.0,-54.0,-47.0,-45.0,-65.0
6,0.01,10409.0,-10.0,-1.0,-30.0,-15.0,-23.0,-21.0,-34.0,-36.0,-14.0,-19.0,-29.0,-33.0,-23.0,-19.0,-17.0,-28.0
7,0.011667,10408.0,4.0,12.0,-16.0,-2.0,-13.0,-10.0,-18.0,-23.0,0.0,-8.0,-15.0,-20.0,-18.0,-5.0,-3.0,-19.0
8,0.013333,10381.0,7.0,12.0,-12.0,-2.0,-8.0,-5.0,-19.0,-21.0,1.0,0.0,-20.0,-18.0,-10.0,-4.0,-1.0,-19.0
9,0.015,10428.0,8.0,13.0,-16.0,1.0,-9.0,-5.0,-14.0,-21.0,-1.0,-6.0,-14.0,-19.0,-8.0,-4.0,0.0,-21.0
10,0.016667,10414.0,-23.0,-17.0,-46.0,-33.0,-43.0,-40.0,-54.0,-57.0,-40.0,-44.0,-56.0,-62.0,-51.0,-53.0,-45.0,-58.0
11,0.018333,10400.0,-7.0,3.0,-30.0,-14.0,-23.0,-23.0,-30.0,-33.0,-15.0,-20.0,-28.0,-36.0,-27.0,-18.0,-12.0,-30.0
12,0.02,10410.0,5.0,12.0,-13.0,-2.0,-10.0,-6.0,-23.0,-26.0,1.0,-6.0,-22.0,-22.0,-10.0,-7.0,-5.0,-16.0
13,0.021667,10408.0,10.0,14.0,-15.0,0.0,-9.0,-5.0,-18.0,-18.0,-1.0,-8.0,-14.0,-19.0,-8.0,-4.0,-2.0,-18.0
14,0.023333,10439.0,7.0,12.0,-12.0,3.0,-9.0,-3.0,-19.0,-24.0,0.0,-5.0,-14.0,-18.0,-5.0,-9.0,-2.0,-14.0
15,0.025,10397.0,-22.0,-19.0,-47.0,-32.0,-44.0,-42.0,-49.0,-56.0,-37.0,-45.0,-54.0,-68.0,-54.0,-47.0,-46.0,-57.0
16,0.026667,10401.0,-8.0,-1.0,-30.0,-17.0,-26.0,-22.0,-32.0,-34.0,-13.0,-22.0,-32.0,-34.0,-22.0,-19.0,-17.0,-22.0
17,0.028333,10406.0,8.0,13.0,-16.0,-2.0,-10.0,-9.0,-19.0,-20.0,-4.0,-7.0,-18.0,-21.0,-13.0,-4.0,-5.0,-20.0
18,0.03,10398.0,8.0,14.0,-13.0,0.0,-9.0,-4.0,-22.0,-19.0,3.0,-5.0,-13.0,-18.0,-10.0,-8.0,-2.0,-16.0
19,0.031667,10408.0,7.0,15.0,-15.0,1.0,-9.0,-5.0,-18.0,-22.0,0.0,-1.0,-13.0,-24.0,-10.0,-5.0,-5.0,-17.0
20,0.033333,10409.0,-21.0,-18.0,-47.0,-33.0,-45.0,-42.0,-50.0,-58.0,-36.0,-47.0,-60.0,-61.0,-53.0,-48.0,-43.0,-53.0
21,0.035,10404.0,-6.0,-3.0,-28.0,-14.0,-23.0,-20.0,-32.0,-35.0,-15.0,-20.0,-28.0,-36.0,-22.0,-17.0,-21.0,-27.0
22,0.036667,10410.0,6.0,12.0,-15.0,-3.0,-10.0,-9.0,-21.0,-22.0,0.0,-5.0,-18.0,-19.0,-15.0,-6.0,-4.0,-15.0
23,0.038333,10402.0,8.0,18.0,-15.0,0.0,-10.0,-5.0,-18.0,-20.0,0.0,-4.0,-13.0,-26.0,-9.0,-2.0,-1.0,-17.0
24,0.04,10410.0,10.0,17.0,-14.0,-1.0,-10.0,-6.0,-16.0,-20.0,4.0,-8.0,-14.0,-19.0,-13.0,-3.0,-2.0,-17.0
25,0.041667,10402.0,-22.0,-17.0,-46.0,-32.0,-43.0,-41.0,-53.0,-60.0,-40.0,-49.0,-56.0,-64.0,-50.0,-47.0,-49.0,-55.0
26,0.043333,10403.0,-7.0,-3.0,-30.0,-15.0,-26.0,-22.0,-31.0,-34.0,-13.0,-18.0,-30.0,-32.0,-28.0,-18.0,-15.0,-27.0
27,0.045,10404.0,6.0,11.0,-14.0,0.0,-15.0,-8.0,-19.0,-24.0,0.0,-3.0,-18.0,-26.0,-13.0,-5.0,-4.0,-18.0
28,0.046667,10418.0,7.0,18.0,-17.0,0.0,-8.0,-6.0,-16.0,-19.0,4.0,-9.0,-16.0,-19.0,-9.0,-5.0,0.0,-18.0
29,0.048333,10424.0,7.0,14.0,-13.0,0.0,-8.0,-4.0,-18.0,-24.0,1.0,-3.0,-16.0,-22.0,-7.0,-3.0,-5.0,-15.0
30,0.05,10410.0,-23.0,-16.0,-47.0,-34.0,-44.0,-43.0,-56.0,-56.0,-38.0,-46.0,-57.0,-60.0,-60.0,-49.0,-46.0,-56.0
31,0.051667,10406.0,-7.0,-1.0,-28.0,-15.0,-26.0,-20.0,-31.0,-37.0,-13.0,-15.0,-34.0,-33.0,-23.0,-20.0,-16.0,-24.0
32,0.053333,10404.0,6.0,13.0,-18.0,-3.0,-14.0,-7.0,-19.0,-22.0,0.0,-8.0,-16.0,-23.0,-10.0,-7.0,-1.0,-17.0
33,0.055,10384.0,6.0,14.0,-10.0,0.0,-10.0,-5.0,-16.0,-23.0,1.0,-2.0,-15.0,-19.0,-8.0,-6.0,-2.0,-13.0
34,0.056667,10437.0,7.0,18.0,-15.0,1.0,-6.0,-8.0,-16.0,-20.0,4.0,-4.0,-12.0,-20.0,-14.0,-3.0,-3.0,-17.0
35,0.058333,10423.0,-22.0,-17.0,-45.0,-34.0,-46.0,-43.0,-53.0,-56.0,-35.0,-44.0,-62.0,-65.0,-54.0,-46.0,-48.0,-56.0
36,0.06,10411.0,-7.0,0.0,-31.0,-17.0,-26.0,-19.0,-34.0,-35.0,-14.0,-23.0,-30.0,-33.0,-28.0,-16.0,-16.0,-32.0
37,0.061667,10403.0,3.0,9.0,-15.0,-4.0,-12.0,-8.0,-18.0,-24.0,0.0,-6.0,-18.0,-21.0,-8.0,-8.0,-5.0,-16.0
38,0.063333,10416.0,7.0,15.0,-12.0,0.0,-9.0,-8.0,-17.0,-23.0,4.0,-5.0,-15.0,-21.0,-10.0,-3.0,-4.0,-18.0
39,0.065,10396.0,7.0,13.0,-12.0,-2.0,-10.0,-6.0,-17.0,-18.0,4.0,-3.0,-21.0,-21.0,-9.0,-3.0,-1.0,-16.0
40,0.066667,10410.0,-21.0,-15.0,-47.0,-34.0,-45.0,-41.0,-49.0,-56.0,-44.0,-45.0,-58.0,-62.0,-55.0,-47.0,-43.0,-64.0
41,0.068333,10403.0,-9.0,0.0,-30.0,-15.0,-23.0,-21.0,-35.0,-33.0,-12.0,-17.0,-30.0,-34.0,-23.0,-23.0,-14.0,-30.0
42,0.07,10398.0,5.0,13.0,-15.0,-1.0,-12.0,-7.0,-21.0,-23.0,0.0,-4.0,-15.0,-26.0,-10.0,-6.0,-2.0,-20.0
43,0.071667,10396.0,8.0,13.0,-13.0,-1.0,-8.0,-6.0,-17.0,-21.0,3.0,-4.0,-18.0,-19.0,-7.0,-6.0,0.0,-13.0
44,0.073333,10423.0,10.0,11.0,-13.0,0.0,-9.0,-5.0,-14.0,-22.0,-1.0,-2.0,-15.0,-21.0,-7.0,-5.0,-3.0,-15.0
45,0.075,10411.0,-24.0,-17.0,-47.0,-36.0,-43.0,-42.0,-57.0,-54.0,-38.0,-43.0,-56.0,-63.0,-53.0,-51.0,-45.0,-57.0
46,0.076667,10403.0,-7.0,0.0,-30.0,-14.0,-27.0,-23.0,-31.0,-36.0,-13.0,-19.0,-28.0,-42.0,-23.0,-17.0,-17.0,-28.0
47,0.078333,10403.0,6.0,14.0,-18.0,-2.0,-9.0,-7.0,-21.0,-23.0,4.0,-14.0,-18.0,-22.0,-10.0,-5.0,-4.0,-14.0
48,0.08,10406.0,7.0,13.0,-13.0,-1.0,-8.0,-5.0,-17.0,-22.0,1.0,-4.0,-13.0,-20.0,-9.0,-2.0,-9.0,-12.0
49,0.081667,10422.0,7.0,15.0,-14.0,0.0,-10.0,-6.0,-20.0,-22.0,1.0,-2.0,-14.0,-18.0,-14.0,-5.0,-3.0,-15.0
50,0.083333,10399.0,-22.0,-20.0,-45.0,-31.0,-46.0,-43.0,-50.0,-56.0,-37.0,-45.0,-58.0,-68.0,-54.0,-47.0,-45.0,-56.0
51,0.085,10405.0,-7.0,1.0,-30.0,-17.0,-24.0,-22.0,-32.0,-34.0,-9.0,-24.0,-30.0,-34.0,-27.0,-17.0,-15.0,-29.0
52,0.086667,10405.0,6.0,12.0,-18.0,-1.0,-9.0,-8.0,-18.0,-21.0,-1.0,-5.0,-17.0,-22.0,-13.0,-3.0,-8.0,-17.0
53,0.088333,10403.0,7.0,17.0,-13.0,0.0,-8.0,-6.0,-19.0,-21.0,1.0,-2.0,-15.0,-17.0,-14.0,-3.0,-3.0,-16.0
54,0.09,10409.0,8.0,14.0,-14.0,1.0,-10.0,-5.0,-18.0,-19.0,5.0,0.0,-18.0,-22.0,-10.0,-4.0,-3.0,-14.0
