,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
766,1.276667,10460.0,0.0,-7.0,-48.0,-45.0,-29.0,-22.0,-24.0,-31.0,-45.0,-13.0,-37.0,-21.0,-32.0,-17.0,-23.0,-23.0
767,1.278333,10437.0,14.0,5.0,-35.0,-33.0,-15.0,-12.0,-10.0,-19.0,-31.0,-2.0,-23.0,-1.0,-23.0,-2.0,-12.0,-9.0
768,1.28,10465.0,15.0,7.0,-33.0,-32.0,-9.0,-8.0,-10.0,-17.0,-28.0,0.0,-20.0,-5.0,-15.0,-3.0,-12.0,-10.0
769,1.281667,10429.0,15.0,8.0,-36.0,-31.0,-13.0,-7.0,-9.0,-14.0,-29.0,-3.0,-22.0,-1.0,-16.0,0.0,-6.0,-13.0
770,1.283333,10432.0,-14.0,-23.0,-64.0,-64.0,-46.0,-44.0,-38.0,-45.0,-72.0,-41.0,-73.0,-47.0,-62.0,-47.0,-53.0,-50.0
771,1.285,10427.0,0.0,-7.0,-47.0,-46.0,-26.0,-27.0,-23.0,-30.0,-45.0,-14.0,-36.0,-23.0,-32.0,-16.0,-26.0,-27.0
772,1.286667,10431.0,11.0,4.0,-35.0,-33.0,-15.0,-10.0,-13.0,-19.0,-31.0,-2.0,-24.0,-2.0,-19.0,-8.0,-8.0,-10.0
773,1.288333,10442.0,18.0,7.0,-33.0,-31.0,-10.0,-9.0,-10.0,-12.0,-34.0,0.0,-22.0,-1.0,-16.0,0.0,-13.0,-9.0
774,1.29,10430.0,15.0,7.0,-33.0,-34.0,-13.0,-7.0,-9.0,-17.0,-26.0,-3.0,-23.0,-3.0,-14.0,-2.0,-9.0,-9.0
775,1.291667,10437.0,-13.0,-23.0,-64.0,-62.0,-47.0,-44.0,-42.0,-44.0,-70.0,-40.0,-67.0,-51.0,-62.0,-47.0,-53.0,-50.0
776,1.293333,10420.0,0.0,-10.0,-46.0,-48.0,-29.0,-23.0,-24.0,-28.0,-42.0,-15.0,-37.0,-17.0,-36.0,-17.0,-23.0,-23.0
777,1.295,10446.0,17.0,3.0,-35.0,-33.0,-14.0,-8.0,-9.0,-20.0,-29.0,0.0,-26.0,-5.0,-16.0,-7.0,-13.0,-10.0
778,1.296667,10433.0,19.0,8.0,-33.0,-32.0,-13.0,-7.0,-13.0,-16.0,-28.0,-3.0,-21.0,-1.0,-16.0,-2.0,-8.0,-14.0
779,1.298333,10436.0,19.0,9.0,-31.0,-29.0,-14.0,-8.0,-6.0,-16.0,-29.0,3.0,-28.0,-2.0,-15.0,-1.0,-10.0,-6.0
780,1.3,10428.0,-13.0,-21.0,-65.0,-64.0,-43.0,-45.0,-43.0,-45.0,-69.0,-40.0,-65.0,-47.0,-63.0,-47.0,-53.0,-55.0
781,1.301667,10434.0,-2.0,-10.0,-47.0,-45.0,-27.0,-22.0,-23.0,-31.0,-43.0,-13.0,-38.0,-15.0,-31.0,-22.0,-23.0,-22.0
782,1.303333,10439.0,17.0,4.0,-34.0,-34.0,-13.0,-10.0,-10.0,-19.0,-35.0,0.0,-24.0,-4.0,-17.0,-1.0,-13.0,-9.0
783,1.305,10442.0,18.0,8.0,-29.0,-35.0,-10.0,-7.0,-9.0,-16.0,-26.0,0.0,-23.0,-4.0,-16.0,-2.0,-8.0,-5.0
784,1.306667,10431.0,17.0,9.0,-33.0,-31.0,-12.0,-9.0,-7.0,-14.0,-29.0,1.0,-19.0,-6.0,-17.0,-3.0,-9.0,-7.0
785,1.308333,10434.0,-15.0,-24.0,-64.0,-65.0,-45.0,-44.0,-47.0,-46.0,-69.0,-38.0,-65.0,-43.0,-62.0,-49.0,-54.0,-50.0
786,1.31,10437.0,5.0,-12.0,-48.0,-46.0,-29.0,-23.0,-21.0,-32.0,-43.0,-14.0,-36.0,-20.0,-31.0,-16.0,-28.0,-21.0
