Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.276667,10460.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0
1.278333,10437.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.08,-6.15,26.31,-315.68,-17.62,0.0,-26.52,0.0016659999999999453
1.28,10465.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.0,-6.54,27.26,-303.07,-7.84,0.0,74.02,0.0033330000000000304
1.281667,10429.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.15,-6.23,28.04,-304.74,-22.69,0.0,34.44,0.004999999999999893
1.283333,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.006666000000000061
1.285,10427.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.008332999999999924
1.286667,10431.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.92,-6.15,26.47,-323.17,-11.24,0.0,-119.4,0.010000000000000009
1.288333,10442.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.15,-6.08,27.58,-300.35,-9.46,0.0,126.35,0.011665999999999954
1.29,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.92,-6.46,28.21,-305.98,-9.8,0.0,-111.81,0.01333300000000004
1.291667,10437.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.014999999999999902
1.293333,10420.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.01666600000000007
1.295,10446.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.54,-6.46,26.31,-308.57,-2.93,0.0,-73.21,0.018332999999999933
1.296667,10433.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.23,-6.31,27.25,-303.3,-19.82,0.0,20.49,0.020000000000000018
1.298333,10436.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.62,-6.69,28.54,-308.5,-7.62,0.0,-62.05,0.021665999999999963
1.3,10428.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.023333000000000048
1.301667,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.02499999999999991
1.303333,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.77,-6.0,27.26,-302.75,-9.45,0.0,143.91,0.02666600000000008
1.305,10442.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.85,-6.69,28.7,-316.02,-8.72,0.0,-111.33,0.02833299999999994
1.306667,10431.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.0,-6.54,27.9,-315.03,-9.98,0.0,82.78,0.030000000000000027
1.308333,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.03166599999999997
