,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
848,1.413333,10432.0,15.0,14.0,4.0,8.0,-12.0,-7.0,-13.0,-12.0,19.0,20.0,-10.0,5.0,-10.0,-5.0,-6.0,-7.0
849,1.415,10420.0,15.0,12.0,6.0,10.0,-10.0,-5.0,-12.0,-17.0,15.0,15.0,-10.0,7.0,-8.0,-13.0,-7.0,-13.0
850,1.416667,10426.0,-14.0,-15.0,-26.0,-24.0,-41.0,-38.0,-47.0,-49.0,-24.0,-32.0,-54.0,-35.0,-56.0,-53.0,-49.0,-53.0
851,1.418333,10411.0,-1.0,-1.0,-12.0,-5.0,-23.0,-22.0,-28.0,-26.0,-3.0,-3.0,-22.0,-5.0,-32.0,-21.0,-19.0,-23.0
852,1.42,10420.0,11.0,5.0,0.0,6.0,-13.0,-7.0,-15.0,-15.0,1.0,6.0,-10.0,7.0,-12.0,-6.0,-10.0,-13.0
853,1.421667,10423.0,12.0,10.0,1.0,7.0,-12.0,-7.0,-10.0,-15.0,6.0,6.0,-6.0,7.0,-10.0,-5.0,-7.0,-10.0
854,1.423333,10422.0,10.0,8.0,3.0,8.0,-10.0,-5.0,-13.0,-19.0,0.0,4.0,-3.0,14.0,-10.0,-8.0,-8.0,-10.0
855,1.425,10439.0,-20.0,-22.0,-30.0,-24.0,-44.0,-38.0,-44.0,-48.0,-44.0,-46.0,-44.0,-27.0,-58.0,-51.0,-48.0,-55.0
856,1.426667,10429.0,-7.0,-9.0,-15.0,-7.0,-23.0,-23.0,-28.0,-28.0,-24.0,-22.0,-8.0,6.0,-33.0,-17.0,-21.0,-24.0
857,1.428333,10430.0,7.0,1.0,-2.0,4.0,-14.0,-10.0,-16.0,-15.0,-22.0,-12.0,4.0,23.0,-17.0,-3.0,-10.0,-17.0
858,1.43,10426.0,7.0,1.0,0.0,8.0,-14.0,-7.0,-10.0,-17.0,-23.0,-16.0,10.0,29.0,-15.0,-3.0,-7.0,-13.0
