Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.685,10403.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.77,-31.06,593.62,-113.05,-146.29,0.0,1889.24,0.0
1.686667,10414.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.17,-33.06,600.16,-114.64,-144.32,0.0,2714.54,0.001666999999999863
1.688333,10397.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.95,-33.29,600.95,-115.12,-144.43,0.0,2913.03,0.0033330000000000304
1.69,10403.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.17,-32.91,603.18,-115.95,-143.64,0.0,2732.2,0.004999999999999893
1.691667,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,32.56,-26.21,574.64,-105.25,-149.7,0.0,689.5,0.0066669999999999785
1.693333,10396.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.61,-30.14,594.42,-113.04,-145.19,0.0,1981.21,0.008332999999999924
1.695,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.09,-32.14,603.82,-115.68,-142.66,0.0,2498.61,0.010000000000000009
1.696667,10422.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.25,-32.21,603.65,-114.37,-142.77,0.0,2851.68,0.011666999999999872
1.698333,10394.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.48,-32.14,604.93,-115.99,-143.01,0.0,2686.17,0.01333300000000004
1.7,10408.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,33.33,-25.68,578.94,-106.9,-148.03,0.0,517.44,0.014999999999999902
1.701667,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.84,-29.14,596.8,-112.48,-143.59,0.0,1934.17,0.016666999999999987
1.703333,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.71,-31.14,604.77,-115.59,-142.04,0.0,2530.37,0.018332999999999933
1.705,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.09,-31.75,607.95,-116.15,-141.23,0.0,2525.67,0.020000000000000018
1.706667,10406.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.71,-31.68,607.47,-115.55,-141.17,0.0,2845.45,0.02166699999999988
1.708333,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,32.94,-24.83,580.22,-107.51,-147.41,0.0,518.92,0.023333000000000048
1.71,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,29.22,-28.52,599.51,-113.27,-142.17,0.0,1628.08,0.02499999999999991
1.711667,10392.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.71,-30.37,606.67,-114.69,-140.78,0.0,2501.77,0.026666999999999996
1.713333,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.33,-31.06,607.79,-116.08,-140.95,0.0,2683.65,0.02833299999999994
1.715,10403.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.93,-30.99,610.5,-116.55,-139.49,0.0,2524.1,0.030000000000000027
1.716667,10395.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,32.72,-23.68,582.28,-106.74,-145.72,0.0,433.68,0.03166699999999989
1.718333,10397.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.23,-27.6,600.14,-113.39,-142.07,0.0,1646.43,0.03333300000000006
1.72,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.16,-30.06,608.58,-115.8,-140.1,0.0,2236.21,0.03499999999999992
1.721667,10394.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.17,-29.45,610.01,-115.7,-139.45,0.0,2469.55,0.036667000000000005
1.723333,10383.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.41,-29.68,610.18,-116.55,-139.59,0.0,2498.6,0.03833299999999995
1.725,10410.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,32.72,-23.14,583.07,-106.8,-145.09,0.0,238.37,0.040000000000000036
1.726667,10398.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.92,-26.29,601.4,-112.99,-141.13,0.0,1623.53,0.0416669999999999
1.728333,10413.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.72,-28.83,609.85,-116.43,-139.5,0.0,2258.29,0.043332999999999844
1.73,10423.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.87,-28.99,610.81,-116.18,-138.63,0.0,2303.94,0.04499999999999993
1.731667,10406.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.26,-28.06,611.77,-116.25,-138.35,0.0,2466.62,0.046667000000000014
1.733333,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,31.65,-22.06,582.27,-107.24,-145.04,0.0,202.59,0.04833299999999996
1.735,10397.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.08,-25.6,600.61,-113.35,-140.77,0.0,1457.92,0.050000000000000044
1.736667,10396.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.72,-26.91,608.57,-115.49,-138.9,0.0,2107.64,0.05166699999999991
1.738333,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.11,-27.22,608.59,-116.49,-138.25,0.0,2231.39,0.05333299999999985
1.74,10405.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.34,-27.37,608.75,-116.18,-138.39,0.0,2257.88,0.05499999999999994
1.741667,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,31.65,-19.83,578.92,-106.02,-144.74,0.0,118.09,0.05666700000000002
1.743333,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.01,-23.45,596.95,-113.01,-140.43,0.0,1419.17,0.05833299999999997
1.745,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.57,-25.37,604.93,-115.66,-138.36,0.0,1981.83,0.06000000000000005
1.746667,10410.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.65,-24.53,604.28,-115.37,-138.57,0.0,2121.44,0.061666999999999916
1.748333,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.42,-24.68,603.18,-116.21,-138.21,0.0,2097.88,0.06333299999999986
1.75,10399.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,30.97,-17.53,574.49,-106.12,-144.3,0.0,32.81,0.06499999999999995
1.751667,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.33,-20.3,591.86,-112.24,-140.52,0.0,1285.54,0.06666700000000003
1.753333,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.89,-22.14,598.25,-115.45,-138.79,0.0,1922.3,0.06833299999999998
1.755,10403.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.82,-21.99,599.37,-115.88,-138.13,0.0,2101.78,0.06999999999999984
1.756667,10403.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.51,-20.68,597.61,-114.99,-138.73,0.0,1952.06,0.07166699999999993
1.758333,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,29.52,-13.53,567.49,-105.21,-144.97,0.0,-268.02,0.07333299999999987
1.76,10410.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.64,-16.91,586.78,-112.17,-140.7,0.0,1123.99,0.07499999999999996
1.761667,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.13,-17.99,592.99,-114.15,-139.69,0.0,1776.9,0.07666700000000004
1.763333,10395.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,22.6,-17.76,593.34,-115.16,-138.12,0.0,1884.69,0.07833299999999999
1.765,10413.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,22.75,-16.68,593.02,-114.76,-138.79,0.0,1857.79,0.07999999999999985
1.766667,10399.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.76,-9.22,563.02,-103.67,-146.53,0.0,-587.04,0.08166699999999993
1.768333,10406.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.27,-13.3,583.28,-111.1,-141.06,0.0,1195.12,0.08333299999999988
1.77,10383.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,22.22,-14.53,593.32,-113.91,-139.48,0.0,1830.04,0.08499999999999996
1.771667,10410.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.38,-13.38,595.86,-113.39,-139.59,0.0,1478.16,0.08666700000000005
1.773333,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.0,-13.38,598.56,-113.95,-139.13,0.0,1741.78,0.088333
1.775,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.93,-6.69,573.35,-103.84,-145.85,0.0,-410.99,0.08999999999999986
1.776667,10406.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.21,-10.45,594.55,-110.89,-141.39,0.0,870.5,0.09166699999999994
1.778333,10396.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.31,-12.45,604.29,-113.14,-138.74,0.0,1540.95,0.09333299999999989
1.78,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.15,-12.84,607.46,-113.2,-139.14,0.0,1814.63,0.09499999999999997
1.781667,10415.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.0,-12.61,609.68,-113.23,-138.84,0.0,1505.57,0.09666699999999984
1.783333,10395.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.0,-6.69,584.16,-104.02,-144.3,0.0,-595.47,0.098333
1.785,10403.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.66,-10.76,604.25,-110.63,-140.19,0.0,1009.15,0.09999999999999987
1.786667,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.15,-12.53,613.17,-112.97,-138.48,0.0,1388.58,0.10166699999999995
1.788333,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.08,-13.45,615.72,-113.5,-137.75,0.0,1593.37,0.1033329999999999
1.79,10389.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.15,-13.69,617.3,-113.31,-137.85,0.0,1719.45,0.10499999999999998
1.791667,10405.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.7,-6.99,591.31,-104.18,-143.19,0.0,-860.11,0.10666699999999985
1.793333,10398.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,23.66,-11.3,611.24,-110.16,-138.51,0.0,667.52,0.10833300000000001
1.795,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.76,-13.69,620.16,-113.1,-137.1,0.0,1599.02,0.10999999999999988
1.796667,10398.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.61,-13.61,623.03,-113.6,-136.24,0.0,1276.74,0.11166699999999996
1.798333,10414.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,21.69,-13.76,623.98,-113.09,-135.94,0.0,1445.58,0.1133329999999999
1.8,10398.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.38,-7.15,597.19,-104.38,-141.85,0.0,-761.94,0.11499999999999999
1.801667,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.35,-10.99,619.04,-111.44,-136.91,0.0,537.91,0.11666699999999985
1.803333,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,22.6,-12.84,626.36,-112.78,-135.1,0.0,1223.36,0.11833300000000002
1.805,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,22.45,-12.99,629.23,-113.92,-135.02,0.0,1284.17,0.11999999999999988
1.806667,10424.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,22.9,-12.92,630.97,-113.84,-134.17,0.0,1232.84,0.12166699999999997
1.808333,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,29.6,-6.53,603.87,-104.2,-139.57,0.0,-869.59,0.12333299999999991
1.81,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.72,-10.61,623.32,-111.29,-135.78,0.0,558.67,0.125
1.811667,10384.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.35,-12.69,633.99,-113.94,-133.25,0.0,1091.88,0.12666699999999986
1.813333,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.2,-12.84,634.79,-113.47,-133.04,0.0,1232.75,0.12833300000000003
1.815,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,24.42,-13.38,635.26,-114.31,-133.45,0.0,1328.66,0.1299999999999999
1.816667,10408.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,31.88,-7.23,609.27,-105.57,-137.39,0.0,-1008.48,0.13166699999999998
1.818333,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.62,-10.84,628.72,-111.39,-133.46,0.0,540.69,0.13333299999999992
1.82,10405.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,25.41,-12.69,634.63,-114.07,-132.17,0.0,1096.06,0.135
1.821667,10389.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.63,-13.53,637.49,-114.85,-131.42,0.0,1070.84,0.13666699999999987
1.823333,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,26.25,-13.3,637.0,-114.27,-131.14,0.0,1279.89,0.13833300000000004
1.825,10405.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,32.95,-7.3,609.29,-106.73,-135.86,0.0,-893.15,0.1399999999999999
1.826667,10411.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,29.6,-11.15,628.09,-111.86,-131.49,0.0,285.75,0.141667
1.828333,10411.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.39,-12.92,635.1,-113.89,-130.36,0.0,1183.19,0.14333299999999993
1.83,10392.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,27.09,-13.61,636.39,-115.73,-129.71,0.0,1263.96,0.14500000000000002
1.831667,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,28.15,-13.92,637.18,-115.71,-128.89,0.0,1103.86,0.14666699999999988
