,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
848,1.413333,10415.0,-22.0,-32.0,-10.0,-5.0,-12.0,-6.0,-10.0,-17.0,3.0,-13.0,-2.0,-18.0,621.0,835.0,111.0,77.0
849,1.415,10433.0,-23.0,-28.0,-12.0,-5.0,-7.0,-4.0,-9.0,-15.0,6.0,-13.0,-8.0,-18.0,622.0,819.0,107.0,78.0
850,1.416667,10429.0,-54.0,-61.0,-47.0,-38.0,-43.0,-40.0,-43.0,-49.0,-33.0,-53.0,-54.0,-68.0,565.0,762.0,63.0,31.0
851,1.418333,10432.0,-40.0,-45.0,-29.0,-26.0,-27.0,-20.0,-22.0,-27.0,7.0,-26.0,-34.0,-45.0,589.0,777.0,93.0,68.0
852,1.42,10431.0,-22.0,-31.0,-17.0,-8.0,-13.0,-8.0,-9.0,-19.0,28.0,-5.0,-27.0,-41.0,598.0,776.0,101.0,76.0
853,1.421667,10422.0,-19.0,-27.0,-13.0,-8.0,-13.0,-4.0,-8.0,-19.0,45.0,0.0,-31.0,-41.0,592.0,765.0,105.0,81.0
854,1.423333,10422.0,-21.0,-28.0,-14.0,-8.0,-8.0,-5.0,-9.0,-18.0,60.0,0.0,-41.0,-55.0,594.0,755.0,101.0,81.0
855,1.425,10450.0,-50.0,-59.0,-51.0,-44.0,-46.0,-38.0,-43.0,-49.0,31.0,-37.0,-97.0,-112.0,546.0,696.0,63.0,34.0
856,1.426667,10429.0,-36.0,-41.0,-30.0,-27.0,-27.0,-22.0,-22.0,-24.0,78.0,-7.0,-83.0,-96.0,578.0,719.0,92.0,78.0
857,1.428333,10433.0,-22.0,-28.0,-15.0,-10.0,-16.0,-7.0,-12.0,-19.0,108.0,7.0,-72.0,-102.0,590.0,724.0,105.0,81.0
858,1.43,10447.0,-23.0,-23.0,-15.0,-8.0,-10.0,-4.0,-9.0,-17.0,130.0,10.0,-85.0,-107.0,595.0,715.0,106.0,94.0
859,1.431667,10437.0,-19.0,-28.0,-16.0,-9.0,-9.0,-4.0,-10.0,-16.0,145.0,9.0,-95.0,-124.0,598.0,714.0,99.0,97.0
860,1.433333,10443.0,-51.0,-56.0,-49.0,-45.0,-43.0,-38.0,-43.0,-49.0,121.0,-33.0,-151.0,-183.0,558.0,662.0,67.0,49.0
861,1.435,10434.0,-36.0,-37.0,-32.0,-27.0,-27.0,-22.0,-22.0,-26.0,160.0,-3.0,-134.0,-171.0,597.0,692.0,93.0,89.0
862,1.436667,10437.0,-21.0,-28.0,-16.0,-10.0,-13.0,-8.0,-10.0,-19.0,186.0,9.0,-126.0,-173.0,616.0,702.0,110.0,99.0
863,1.438333,10430.0,-22.0,-22.0,-17.0,-12.0,-9.0,-5.0,-10.0,-15.0,198.0,11.0,-133.0,-184.0,634.0,698.0,115.0,110.0
864,1.44,10442.0,-18.0,-22.0,-16.0,-14.0,-9.0,-5.0,-12.0,-14.0,201.0,7.0,-138.0,-198.0,644.0,716.0,112.0,112.0
865,1.441667,10430.0,-51.0,-54.0,-48.0,-51.0,-46.0,-41.0,-45.0,-49.0,168.0,-35.0,-188.0,-255.0,613.0,672.0,77.0,73.0
866,1.443333,10428.0,-35.0,-36.0,-34.0,-28.0,-28.0,-19.0,-22.0,-29.0,194.0,-13.0,-159.0,-241.0,656.0,712.0,105.0,111.0
867,1.445,10434.0,-21.0,-23.0,-19.0,-15.0,-14.0,-8.0,-10.0,-19.0,205.0,0.0,-148.0,-231.0,681.0,736.0,123.0,121.0
868,1.446667,10447.0,-19.0,-19.0,-20.0,-16.0,-10.0,-6.0,-8.0,-18.0,202.0,0.0,-147.0,-240.0,712.0,747.0,125.0,133.0
869,1.448333,10416.0,-18.0,-20.0,-17.0,-15.0,-13.0,-3.0,-10.0,-15.0,195.0,-1.0,-146.0,-243.0,724.0,767.0,131.0,132.0
870,1.45,10434.0,-50.0,-49.0,-50.0,-49.0,-45.0,-42.0,-45.0,-49.0,151.0,-43.0,-195.0,-293.0,703.0,733.0,91.0,101.0
871,1.451667,10434.0,-33.0,-35.0,-33.0,-31.0,-27.0,-21.0,-22.0,-30.0,168.0,-20.0,-155.0,-268.0,751.0,783.0,120.0,132.0
872,1.453333,10434.0,-21.0,-21.0,-18.0,-18.0,-12.0,-7.0,-12.0,-18.0,178.0,-4.0,-142.0,-249.0,776.0,809.0,139.0,145.0
873,1.455,10434.0,-17.0,-20.0,-18.0,-15.0,-9.0,-5.0,-8.0,-18.0,173.0,-3.0,-134.0,-248.0,804.0,828.0,136.0,154.0
874,1.456667,10436.0,-17.0,-17.0,-18.0,-16.0,-13.0,-2.0,-8.0,-16.0,171.0,-7.0,-130.0,-245.0,818.0,840.0,146.0,151.0
875,1.458333,10429.0,-48.0,-47.0,-53.0,-53.0,-46.0,-43.0,-43.0,-46.0,125.0,-43.0,-180.0,-290.0,791.0,807.0,103.0,116.0
876,1.46,10438.0,-34.0,-33.0,-33.0,-32.0,-27.0,-23.0,-22.0,-29.0,151.0,-18.0,-137.0,-263.0,832.0,848.0,133.0,152.0
877,1.461667,10429.0,-22.0,-19.0,-22.0,-19.0,-10.0,-7.0,-12.0,-18.0,166.0,-2.0,-128.0,-243.0,863.0,867.0,151.0,162.0
878,1.463333,10429.0,-15.0,-17.0,-18.0,-17.0,-13.0,-6.0,-9.0,-15.0,164.0,0.0,-118.0,-241.0,878.0,881.0,146.0,172.0
879,1.465,10409.0,-17.0,-14.0,-18.0,-21.0,-13.0,-7.0,-9.0,-18.0,175.0,-3.0,-119.0,-238.0,889.0,888.0,151.0,171.0
880,1.466667,10446.0,-48.0,-44.0,-51.0,-50.0,-46.0,-42.0,-44.0,-47.0,134.0,-36.0,-163.0,-284.0,856.0,846.0,110.0,132.0
881,1.468333,10426.0,-32.0,-30.0,-35.0,-34.0,-28.0,-20.0,-23.0,-30.0,162.0,-8.0,-131.0,-250.0,891.0,883.0,139.0,164.0
882,1.47,10426.0,-19.0,-15.0,-22.0,-21.0,-14.0,-7.0,-9.0,-18.0,177.0,11.0,-117.0,-235.0,923.0,895.0,154.0,178.0
883,1.471667,10431.0,-15.0,-14.0,-21.0,-21.0,-10.0,-4.0,-6.0,-15.0,179.0,13.0,-111.0,-230.0,932.0,907.0,156.0,182.0
884,1.473333,10440.0,-15.0,-9.0,-19.0,-23.0,-10.0,-4.0,-9.0,-18.0,182.0,12.0,-109.0,-227.0,941.0,914.0,156.0,188.0
885,1.475,10434.0,-48.0,-43.0,-53.0,-54.0,-45.0,-44.0,-45.0,-46.0,137.0,-28.0,-143.0,-271.0,906.0,869.0,115.0,144.0
886,1.476667,10438.0,-32.0,-28.0,-36.0,-36.0,-26.0,-21.0,-26.0,-28.0,162.0,0.0,-109.0,-230.0,942.0,905.0,141.0,175.0
887,1.478333,10438.0,-17.0,-16.0,-26.0,-24.0,-12.0,-10.0,-8.0,-17.0,166.0,17.0,-88.0,-213.0,967.0,925.0,152.0,187.0
888,1.48,10439.0,-14.0,-12.0,-22.0,-22.0,-13.0,-5.0,-8.0,-16.0,166.0,12.0,-77.0,-202.0,979.0,933.0,159.0,192.0
889,1.481667,10447.0,-15.0,-8.0,-19.0,-21.0,-10.0,-7.0,-9.0,-16.0,159.0,23.0,-73.0,-196.0,988.0,937.0,159.0,192.0
890,1.483333,10437.0,-45.0,-42.0,-53.0,-58.0,-44.0,-44.0,-44.0,-48.0,112.0,-22.0,-102.0,-232.0,946.0,896.0,115.0,151.0
891,1.485,10430.0,-31.0,-26.0,-38.0,-38.0,-26.0,-22.0,-23.0,-28.0,132.0,6.0,-67.0,-197.0,988.0,930.0,144.0,181.0
892,1.486667,10432.0,-14.0,-12.0,-23.0,-26.0,-13.0,-9.0,-10.0,-14.0,135.0,21.0,-43.0,-176.0,1010.0,952.0,154.0,192.0
893,1.488333,10433.0,-9.0,-6.0,-18.0,-26.0,-13.0,-7.0,-8.0,-15.0,140.0,18.0,-34.0,-169.0,1020.0,958.0,159.0,201.0
894,1.49,10438.0,-10.0,-5.0,-20.0,-21.0,-13.0,-5.0,-8.0,-14.0,135.0,25.0,-24.0,-165.0,1028.0,962.0,160.0,196.0
895,1.491667,10434.0,-43.0,-41.0,-55.0,-56.0,-45.0,-42.0,-46.0,-51.0,93.0,-15.0,-60.0,-199.0,986.0,919.0,116.0,158.0
896,1.493333,10426.0,-28.0,-22.0,-36.0,-42.0,-24.0,-21.0,-22.0,-29.0,115.0,11.0,-28.0,-166.0,1029.0,955.0,146.0,189.0
897,1.495,10433.0,-14.0,-6.0,-26.0,-24.0,-14.0,-8.0,-12.0,-16.0,126.0,27.0,-13.0,-151.0,1049.0,972.0,161.0,198.0
898,1.496667,10424.0,-8.0,-7.0,-21.0,-26.0,-10.0,-8.0,-7.0,-16.0,129.0,32.0,-8.0,-148.0,1062.0,981.0,162.0,210.0
899,1.498333,10437.0,-9.0,-2.0,-21.0,-24.0,-10.0,-7.0,-9.0,-15.0,123.0,35.0,0.0,-152.0,1068.0,984.0,165.0,205.0
