Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.231667,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.82,-7.0,29.51,-311.57,-9.95,0.0,-183.19,0.0
1.233333,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0016659999999999453
1.235,10412.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0033330000000000304
1.236667,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.75,-6.92,28.07,-307.25,-14.02,0.0,-113.94,0.004999999999999893
1.238333,10416.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.36,-6.84,28.72,-325.45,-8.84,0.0,-370.33,0.006665999999999839
1.24,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.28,-6.38,28.38,-299.22,-10.79,0.0,-56.39,0.008332999999999924
1.241667,10419.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.010000000000000009
1.243333,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.011665999999999954
1.245,10424.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.9,-5.77,27.58,-305.91,-21.1,0.0,-35.11,0.01333300000000004
1.246667,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.82,-6.69,28.55,-311.68,-14.6,0.0,-109.12,0.014999999999999902
1.248333,10431.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.21,-6.46,29.19,-315.04,4.42,0.0,-374.91,0.016665999999999848
1.25,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.018332999999999933
1.251667,10420.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.020000000000000018
1.253333,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.05,-6.08,27.44,-319.88,1.57,0.0,-282.25,0.021665999999999963
1.255,10427.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.51,-6.15,27.89,-303.81,-21.46,0.0,-130.12,0.023332999999999826
1.256667,10428.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.13,-6.38,29.35,-316.25,-8.01,0.0,-176.26,0.02499999999999991
1.258333,10418.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.026665999999999856
1.26,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.02833299999999994
1.261667,10418.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.67,-6.23,28.07,-310.13,-5.84,0.0,-118.96,0.030000000000000027
1.263333,10419.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.36,-6.38,28.7,-310.98,-5.96,0.0,-231.87,0.03166599999999997
1.265,10425.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-9.21,-6.0,29.34,-310.64,-9.84,0.0,-292.87,0.033332999999999835
