Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
0.658333,10443.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0
0.66,10425.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.001667000000000085
0.661667,10418.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.93,-5.08,27.26,-304.48,-22.75,0.0,19.69,0.003334000000000059
0.663333,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.93,-5.38,29.32,-294.67,-20.46,0.0,259.19,0.0050000000000000044
0.665,10413.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.63,-5.69,29.82,-309.85,-10.31,0.0,-39.18,0.0066670000000000895
0.666667,10427.0,0.0,0.0,0.0,300.0,250.0,0.0,0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.008334000000000064
0.668333,10422.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.010000000000000009
0.67,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.71,-4.77,27.1,-305.66,-18.73,0.0,57.46,0.011667000000000094
0.671667,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.86,-5.15,29.0,-283.04,-15.79,0.0,163.67,0.013334000000000068
0.673333,10424.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.71,-5.62,29.81,-307.12,-10.27,0.0,-10.87,0.015000000000000013
0.675,10427.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0166670000000001
0.676667,10429.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.018334000000000072
0.678333,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.25,-5.0,29.18,-309.38,-5.04,0.0,98.41,0.020000000000000018
0.68,10441.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.09,-5.31,29.02,-300.58,-8.99,0.0,12.28,0.021667000000000103
0.681667,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.78,-5.38,29.97,-308.59,-13.24,0.0,-44.49,0.023334000000000077
0.683333,10420.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.025000000000000022
0.685,10423.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.026667000000000107
0.686667,10405.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.02,-4.61,28.22,-306.14,-14.21,0.0,19.92,0.02833400000000008
0.688333,10418.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.01,-5.08,28.7,-306.18,-4.11,0.0,-75.21,0.030000000000000027
0.69,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.78,-4.61,29.48,-307.12,-22.67,0.0,-116.9,0.031667
0.691667,10423.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.033334000000000086
0.693333,10419.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.03500000000000003
0.695,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-4.79,-4.46,27.58,-305.76,-21.6,0.0,-17.92,0.036667000000000005
0.696667,10422.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.78,-4.69,29.34,-317.16,-7.96,0.0,-141.09,0.03833400000000009
0.698333,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.71,-4.15,28.21,-304.12,-25.42,0.0,-65.66,0.040000000000000036
0.7,10425.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.04166700000000001
0.701667,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.043334000000000095
