,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
829,1.381667,10400.0,6.0,19.0,-9.0,-10.0,-9.0,-6.0,-17.0,-19.0,358.0,61.0,-53.0,-292.0,124.0,1565.0,147.0,-31.0
830,1.383333,10405.0,-26.0,-14.0,-42.0,-44.0,-42.0,-40.0,-54.0,-51.0,298.0,14.0,-88.0,-333.0,83.0,1518.0,104.0,-83.0
831,1.385,10409.0,-14.0,-2.0,-24.0,-27.0,-22.0,-21.0,-32.0,-31.0,318.0,40.0,-59.0,-302.0,111.0,1544.0,133.0,-43.0
832,1.386667,10400.0,0.0,14.0,-9.0,-14.0,-14.0,-6.0,-19.0,-21.0,321.0,48.0,-46.0,-292.0,125.0,1560.0,143.0,-32.0
833,1.388333,10396.0,4.0,15.0,-12.0,-12.0,-9.0,-5.0,-20.0,-20.0,311.0,46.0,-41.0,-286.0,129.0,1564.0,148.0,-38.0
834,1.39,10409.0,-1.0,13.0,-7.0,-9.0,-12.0,-5.0,-17.0,-21.0,302.0,52.0,-40.0,-284.0,132.0,1558.0,146.0,-31.0
835,1.391667,10402.0,-27.0,-17.0,-42.0,-44.0,-45.0,-41.0,-50.0,-57.0,249.0,7.0,-81.0,-333.0,87.0,1519.0,105.0,-77.0
836,1.393333,10390.0,-10.0,4.0,-30.0,-28.0,-27.0,-20.0,-31.0,-31.0,268.0,29.0,-50.0,-297.0,119.0,1554.0,137.0,-46.0
837,1.395,10423.0,0.0,11.0,-10.0,-13.0,-12.0,-5.0,-22.0,-26.0,272.0,46.0,-37.0,-286.0,136.0,1569.0,144.0,-33.0
838,1.396667,10406.0,4.0,13.0,-8.0,-10.0,-9.0,-7.0,-18.0,-23.0,264.0,50.0,-35.0,-284.0,134.0,1577.0,152.0,-31.0
839,1.398333,10409.0,4.0,17.0,-9.0,-14.0,-8.0,-8.0,-13.0,-18.0,256.0,50.0,-40.0,-282.0,141.0,1582.0,151.0,-28.0
840,1.4,10408.0,-24.0,-18.0,-42.0,-45.0,-43.0,-40.0,-51.0,-56.0,200.0,7.0,-78.0,-327.0,98.0,1544.0,105.0,-73.0
841,1.401667,10403.0,-13.0,0.0,-24.0,-27.0,-22.0,-19.0,-34.0,-32.0,218.0,31.0,-51.0,-298.0,127.0,1581.0,140.0,-45.0
842,1.403333,10417.0,1.0,13.0,-10.0,-14.0,-12.0,-7.0,-19.0,-22.0,221.0,48.0,-44.0,-290.0,150.0,1605.0,154.0,-32.0
843,1.405,10417.0,3.0,13.0,-9.0,-10.0,-13.0,-5.0,-17.0,-20.0,208.0,50.0,-36.0,-286.0,151.0,1615.0,158.0,-35.0
844,1.406667,10399.0,4.0,18.0,-7.0,-12.0,-9.0,-6.0,-21.0,-22.0,204.0,49.0,-40.0,-286.0,158.0,1621.0,160.0,-31.0
845,1.408333,10402.0,-27.0,-17.0,-42.0,-44.0,-47.0,-40.0,-53.0,-55.0,153.0,9.0,-82.0,-338.0,115.0,1593.0,118.0,-73.0
846,1.41,10406.0,-10.0,0.0,-28.0,-28.0,-27.0,-22.0,-31.0,-36.0,168.0,33.0,-58.0,-309.0,149.0,1636.0,152.0,-48.0
847,1.411667,10428.0,-1.0,14.0,-15.0,-15.0,-10.0,-7.0,-21.0,-20.0,172.0,54.0,-46.0,-297.0,166.0,1653.0,163.0,-33.0
848,1.413333,10400.0,4.0,14.0,-9.0,-12.0,-9.0,-7.0,-16.0,-21.0,166.0,55.0,-43.0,-304.0,173.0,1675.0,171.0,-30.0
849,1.415,10402.0,5.0,15.0,-9.0,-14.0,-9.0,-6.0,-18.0,-23.0,161.0,53.0,-49.0,-304.0,177.0,1687.0,173.0,-26.0
850,1.416667,10409.0,-26.0,-16.0,-42.0,-45.0,-43.0,-41.0,-49.0,-55.0,108.0,14.0,-93.0,-350.0,138.0,1658.0,124.0,-71.0
851,1.418333,10390.0,-10.0,3.0,-27.0,-27.0,-23.0,-22.0,-31.0,-32.0,123.0,45.0,-68.0,-325.0,166.0,1699.0,164.0,-43.0
852,1.42,10398.0,3.0,18.0,-9.0,-17.0,-10.0,-8.0,-24.0,-21.0,130.0,63.0,-63.0,-319.0,188.0,1724.0,180.0,-30.0
853,1.421667,10402.0,5.0,14.0,-7.0,-10.0,-9.0,-4.0,-15.0,-18.0,117.0,65.0,-58.0,-321.0,194.0,1739.0,181.0,-26.0
854,1.423333,10406.0,4.0,12.0,-13.0,-13.0,-10.0,-6.0,-18.0,-20.0,113.0,66.0,-62.0,-323.0,195.0,1750.0,184.0,-23.0
855,1.425,10404.0,-27.0,-14.0,-42.0,-48.0,-46.0,-42.0,-55.0,-54.0,65.0,29.0,-112.0,-376.0,157.0,1714.0,144.0,-68.0
856,1.426667,10394.0,-10.0,-2.0,-28.0,-28.0,-24.0,-21.0,-32.0,-32.0,80.0,60.0,-90.0,-352.0,192.0,1754.0,179.0,-47.0
857,1.428333,10433.0,0.0,15.0,-10.0,-14.0,-13.0,-6.0,-22.0,-23.0,91.0,80.0,-78.0,-343.0,210.0,1773.0,194.0,-26.0
858,1.43,10406.0,1.0,17.0,-10.0,-12.0,-10.0,-5.0,-17.0,-20.0,89.0,84.0,-83.0,-351.0,215.0,1789.0,198.0,-23.0
859,1.431667,10399.0,6.0,19.0,-14.0,-12.0,-8.0,-5.0,-18.0,-18.0,88.0,80.0,-88.0,-349.0,220.0,1802.0,202.0,-28.0
860,1.433333,10404.0,-29.0,-15.0,-41.0,-46.0,-45.0,-38.0,-54.0,-60.0,45.0,47.0,-137.0,-397.0,181.0,1762.0,154.0,-68.0
861,1.435,10399.0,-10.0,3.0,-24.0,-26.0,-24.0,-22.0,-30.0,-33.0,67.0,79.0,-114.0,-378.0,213.0,1805.0,192.0,-38.0
862,1.436667,10402.0,4.0,15.0,-10.0,-15.0,-13.0,-8.0,-19.0,-20.0,81.0,90.0,-109.0,-366.0,231.0,1828.0,208.0,-22.0
863,1.438333,10394.0,4.0,17.0,-8.0,-10.0,-9.0,-4.0,-18.0,-22.0,79.0,95.0,-106.0,-369.0,237.0,1842.0,204.0,-19.0
864,1.44,10399.0,6.0,17.0,-8.0,-10.0,-9.0,-7.0,-17.0,-19.0,78.0,96.0,-109.0,-372.0,237.0,1851.0,212.0,-20.0
865,1.441667,10398.0,-24.0,-14.0,-41.0,-47.0,-45.0,-41.0,-50.0,-57.0,35.0,57.0,-160.0,-418.0,200.0,1816.0,174.0,-61.0
866,1.443333,10405.0,-10.0,0.0,-24.0,-27.0,-23.0,-19.0,-30.0,-33.0,56.0,83.0,-131.0,-392.0,238.0,1860.0,200.0,-34.0
867,1.445,10424.0,3.0,14.0,-12.0,-13.0,-9.0,-9.0,-20.0,-22.0,71.0,98.0,-119.0,-379.0,247.0,1878.0,217.0,-21.0
868,1.446667,10405.0,6.0,15.0,-6.0,-13.0,-10.0,-5.0,-18.0,-26.0,71.0,101.0,-124.0,-381.0,259.0,1895.0,220.0,-17.0
869,1.448333,10404.0,6.0,20.0,-10.0,-10.0,-9.0,-6.0,-17.0,-18.0,67.0,99.0,-118.0,-382.0,263.0,1908.0,224.0,-20.0
870,1.45,10396.0,-27.0,-14.0,-41.0,-45.0,-43.0,-37.0,-54.0,-54.0,26.0,61.0,-166.0,-423.0,223.0,1873.0,182.0,-61.0
871,1.451667,10390.0,-7.0,1.0,-23.0,-26.0,-26.0,-19.0,-34.0,-35.0,52.0,88.0,-138.0,-402.0,259.0,1921.0,216.0,-30.0
872,1.453333,10387.0,4.0,17.0,-12.0,-12.0,-12.0,-7.0,-18.0,-22.0,66.0,94.0,-127.0,-384.0,275.0,1948.0,231.0,-21.0
873,1.455,10409.0,3.0,17.0,-8.0,-10.0,-9.0,-5.0,-15.0,-22.0,68.0,104.0,-126.0,-384.0,286.0,1965.0,232.0,-17.0
874,1.456667,10413.0,6.0,18.0,-9.0,-9.0,-8.0,-8.0,-19.0,-19.0,70.0,105.0,-123.0,-390.0,286.0,1985.0,238.0,-17.0
875,1.458333,10408.0,-26.0,-14.0,-40.0,-45.0,-45.0,-40.0,-54.0,-54.0,32.0,57.0,-173.0,-431.0,248.0,1958.0,196.0,-57.0
876,1.46,10420.0,-9.0,0.0,-24.0,-27.0,-26.0,-19.0,-28.0,-40.0,61.0,91.0,-146.0,-406.0,284.0,2006.0,224.0,-28.0
877,1.461667,10410.0,1.0,15.0,-9.0,-13.0,-10.0,-13.0,-20.0,-21.0,80.0,105.0,-133.0,-394.0,296.0,2035.0,242.0,-18.0
878,1.463333,10417.0,6.0,17.0,-6.0,-10.0,-8.0,-6.0,-18.0,-19.0,85.0,107.0,-139.0,-394.0,307.0,2056.0,248.0,-14.0
879,1.465,10405.0,7.0,14.0,-6.0,-8.0,-8.0,-4.0,-18.0,-19.0,87.0,116.0,-135.0,-394.0,316.0,2076.0,248.0,-14.0
880,1.466667,10403.0,-24.0,-12.0,-42.0,-43.0,-44.0,-41.0,-56.0,-55.0,55.0,69.0,-181.0,-436.0,273.0,2045.0,208.0,-57.0
881,1.468333,10433.0,-8.0,4.0,-23.0,-26.0,-26.0,-22.0,-31.0,-31.0,85.0,98.0,-160.0,-410.0,311.0,2097.0,241.0,-24.0
882,1.47,10389.0,5.0,18.0,-9.0,-10.0,-12.0,-7.0,-22.0,-21.0,98.0,110.0,-145.0,-396.0,330.0,2126.0,255.0,-22.0
883,1.471667,10398.0,5.0,18.0,-8.0,-10.0,-9.0,-5.0,-18.0,-21.0,109.0,118.0,-146.0,-392.0,336.0,2140.0,261.0,-14.0
884,1.473333,10402.0,7.0,17.0,-6.0,-7.0,-14.0,-4.0,-16.0,-21.0,111.0,118.0,-143.0,-398.0,344.0,2165.0,260.0,-10.0
885,1.475,10398.0,-24.0,-10.0,-43.0,-44.0,-45.0,-40.0,-54.0,-54.0,75.0,68.0,-186.0,-434.0,303.0,2137.0,221.0,-57.0
886,1.476667,10422.0,-13.0,0.0,-23.0,-23.0,-24.0,-21.0,-34.0,-35.0,101.0,101.0,-161.0,-405.0,338.0,2182.0,248.0,-23.0
887,1.478333,10411.0,5.0,14.0,-10.0,-9.0,-13.0,-9.0,-18.0,-24.0,116.0,113.0,-147.0,-395.0,354.0,2213.0,265.0,-18.0
888,1.48,10397.0,6.0,19.0,-10.0,-8.0,-9.0,-6.0,-18.0,-19.0,121.0,115.0,-148.0,-389.0,363.0,2233.0,275.0,-12.0
889,1.481667,10401.0,6.0,18.0,-8.0,-7.0,-8.0,-5.0,-18.0,-18.0,123.0,118.0,-147.0,-389.0,370.0,2252.0,269.0,-9.0
890,1.483333,10403.0,-23.0,-14.0,-38.0,-42.0,-43.0,-44.0,-54.0,-56.0,83.0,75.0,-188.0,-433.0,322.0,2224.0,230.0,-53.0
891,1.485,10409.0,-9.0,4.0,-20.0,-26.0,-24.0,-21.0,-31.0,-34.0,112.0,101.0,-166.0,-403.0,361.0,2269.0,261.0,-22.0
892,1.486667,10402.0,6.0,14.0,-7.0,-8.0,-10.0,-8.0,-20.0,-21.0,122.0,116.0,-149.0,-390.0,380.0,2301.0,274.0,-16.0
893,1.488333,10402.0,5.0,17.0,-6.0,-7.0,-8.0,-6.0,-20.0,-21.0,127.0,118.0,-148.0,-383.0,383.0,2317.0,282.0,-10.0
894,1.49,10410.0,6.0,20.0,-5.0,-8.0,-10.0,-5.0,-19.0,-20.0,127.0,122.0,-152.0,-389.0,391.0,2332.0,282.0,-9.0
895,1.491667,10405.0,-22.0,-16.0,-41.0,-41.0,-46.0,-42.0,-50.0,-57.0,81.0,73.0,-189.0,-432.0,352.0,2303.0,242.0,-54.0
896,1.493333,10395.0,-10.0,4.0,-22.0,-23.0,-24.0,-18.0,-36.0,-34.0,112.0,103.0,-160.0,-398.0,385.0,2345.0,272.0,-24.0
897,1.495,10414.0,4.0,15.0,-9.0,-10.0,-13.0,-8.0,-22.0,-21.0,122.0,120.0,-151.0,-392.0,401.0,2373.0,286.0,-12.0
898,1.496667,10399.0,6.0,17.0,-8.0,-6.0,-9.0,-5.0,-16.0,-21.0,123.0,116.0,-146.0,-384.0,408.0,2389.0,291.0,-14.0
899,1.498333,10404.0,6.0,21.0,-7.0,-5.0,-8.0,-5.0,-18.0,-20.0,123.0,116.0,-145.0,-384.0,416.0,2400.0,288.0,-7.0
900,1.5,10404.0,-23.0,-7.0,-41.0,-41.0,-45.0,-44.0,-53.0,-50.0,77.0,77.0,-185.0,-434.0,371.0,2371.0,247.0,-49.0
901,1.501667,10400.0,-8.0,5.0,-23.0,-23.0,-22.0,-20.0,-33.0,-32.0,105.0,97.0,-161.0,-400.0,408.0,2414.0,282.0,-20.0
902,1.503333,10409.0,5.0,15.0,-6.0,-10.0,-12.0,-7.0,-21.0,-26.0,115.0,113.0,-149.0,-389.0,423.0,2439.0,292.0,-8.0
903,1.505,10405.0,6.0,19.0,-6.0,-8.0,-9.0,-9.0,-18.0,-21.0,113.0,116.0,-144.0,-386.0,426.0,2453.0,299.0,-8.0
