Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.405,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-22.52,22.82,114.91,-115.13,-167.4,0.0,3792.26,0.0
1.406667,10406.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-24.8,27.51,130.78,-108.54,-172.68,0.0,3603.41,0.001666999999999863
1.408333,10385.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-20.31,36.74,118.44,-48.91,-213.87,0.0,266.05,0.0033330000000000304
1.41,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-25.41,34.35,155.51,-81.41,-188.11,0.0,2618.26,0.004999999999999893
1.411667,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-27.46,30.58,180.16,-92.14,-179.29,0.0,3723.04,0.0066669999999999785
1.413333,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-27.01,27.66,194.14,-88.22,-178.35,0.0,3754.73,0.008332999999999924
1.415,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-26.09,22.67,205.59,-90.49,-176.87,0.0,3750.58,0.010000000000000009
1.416667,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-17.5,23.98,186.72,-53.03,-200.66,0.0,647.88,0.011666999999999872
1.418333,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-19.78,14.75,213.32,-76.66,-183.14,0.0,2365.89,0.01333300000000004
1.42,10408.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-19.55,7.14,228.92,-85.02,-174.03,0.0,2992.44,0.014999999999999902
1.421667,10404.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-16.51,1.83,238.6,-85.64,-172.77,0.0,3097.1,0.016666999999999987
1.423333,10401.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-14.0,-1.85,248.46,-86.3,-169.74,0.0,2606.87,0.018332999999999933
1.425,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.58,0.07,230.73,-58.39,-185.86,0.0,83.66,0.020000000000000018
1.426667,10396.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-4.26,-8.3,259.72,-80.4,-172.28,0.0,1484.46,0.02166699999999988
1.428333,10399.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-2.59,-14.53,276.74,-84.59,-166.09,0.0,1996.66,0.023333000000000048
1.43,10397.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.15,-17.53,288.01,-84.41,-165.93,0.0,2341.19,0.02499999999999991
1.431667,10402.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,2.81,-20.22,300.72,-85.65,-163.94,0.0,2083.44,0.026666999999999996
1.433333,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,12.78,-14.68,287.76,-63.19,-176.75,0.0,-210.05,0.02833299999999994
1.435,10392.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,9.89,-17.91,324.18,-78.18,-164.57,0.0,1094.68,0.030000000000000027
1.436667,10409.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,7.23,-20.6,344.08,-85.54,-158.35,0.0,2105.93,0.03166699999999989
1.438333,10400.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,7.91,-19.83,351.85,-83.13,-159.43,0.0,2355.71,0.03333300000000006
1.44,10405.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,8.22,-18.45,360.6,-84.95,-158.26,0.0,1903.46,0.03499999999999992
