Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0131","0.1063","0.0000","0.0603"
"0.0050","0.0131","0.1062","0.0000","0.0604"
"0.0100","0.0131","0.1061","0.0000","0.0603"
"0.0150","0.0131","0.1060","0.0000","0.0603"
"0.0200","0.0131","0.1056","0.0000","0.0604"
"0.0250","0.0131","0.1053","0.0000","0.0604"
"0.0300","0.0131","0.1051","0.0000","0.0603"
"0.0350","0.0131","0.1051","0.0000","0.0604"
"0.0400","0.0131","0.1053","0.0000","0.0604"
"0.0450","0.0132","0.1055","0.0001","0.0603"
"0.0500","0.0133","0.1057","0.0003","0.0604"
"0.0550","0.0137","0.1061","0.0006","0.0604"
"0.0600","0.0141","0.1067","0.0011","0.0604"
"0.0650","0.0148","0.1078","0.0017","0.0603"
"0.0700","0.0157","0.1097","0.0026","0.0604"
"0.0750","0.0168","0.1125","0.0037","0.0604"
"0.0800","0.0181","0.1160","0.0051","0.0603"
"0.0850","0.0196","0.1203","0.0066","0.0604"
"0.0900","0.0212","0.1253","0.0081","0.0604"
"0.0950","0.0228","0.1309","0.0097","0.0603"
"0.1000","0.0244","0.1373","0.0113","0.0604"
"0.1050","0.0260","0.1446","0.0130","0.0604"
"0.1100","0.0278","0.1529","0.0147","0.0603"
"0.1150","0.0296","0.1621","0.0165","0.0603"
"0.1200","0.0314","0.1717","0.0183","0.0604"
"0.1250","0.0331","0.1813","0.0200","0.0604"
"0.1300","0.0347","0.1908","0.0216","0.0603"
"0.1350","0.0361","0.2001","0.0231","0.0604"
"0.1400","0.0375","0.2089","0.0244","0.0604"
"0.1450","0.0387","0.2175","0.0256","0.0603"
"0.1500","0.0398","0.2258","0.0267","0.0603"
"0.1550","0.0409","0.2336","0.0279","0.0604"
"0.1600","0.0421","0.2410","0.0290","0.0603"
"0.1650","0.0432","0.2480","0.0302","0.0603"
"0.1700","0.0445","0.2545","0.0314","0.0604"
"0.1750","0.0457","0.2607","0.0327","0.0604"
"0.1800","0.0471","0.2668","0.0340","0.0603"
"0.1850","0.0485","0.2731","0.0354","0.0604"
"0.1900","0.0499","0.2794","0.0368","0.0604"
"0.1950","0.0512","0.2857","0.0381","0.0603"
"0.2000","0.0525","0.2919","0.0394","0.0604"
"0.2050","0.0538","0.2981","0.0407","0.0604"
"0.2100","0.0552","0.3044","0.0421","0.0604"
"0.2150","0.0566","0.3108","0.0435","0.0603"
"0.2200","0.0581","0.3174","0.0450","0.0604"
"0.2250","0.0596","0.3244","0.0465","0.0604"
"0.2300","0.0612","0.3315","0.0481","0.0603"
"0.2350","0.0628","0.3390","0.0497","0.0604"
"0.2400","0.0645","0.3466","0.0514","0.0604"
"0.2450","0.0662","0.3543","0.0531","0.0603"
"0.2500","0.0679","0.3621","0.0548","0.0604"
"0.2550","0.0696","0.3703","0.0565","0.0604"
"0.2600","0.0712","0.3787","0.0581","0.0603"
"0.2650","0.0727","0.3873","0.0597","0.0603"
"0.2700","0.0743","0.3958","0.0612","0.0604"
"0.2750","0.0758","0.4044","0.0628","0.0604"
"0.2800","0.0774","0.4130","0.0643","0.0603"
"0.2850","0.0790","0.4216","0.0659","0.0604"
"0.2900","0.0807","0.4301","0.0676","0.0604"
"0.2950","0.0824","0.4387","0.0694","0.0603"
"0.3000","0.0842","0.4472","0.0711","0.0603"
"0.3050","0.0858","0.4554","0.0728","0.0604"
"0.3100","0.0874","0.4636","0.0744","0.0603"
"0.3150","0.0889","0.4716","0.0758","0.0603"
"0.3200","0.0902","0.4796","0.0771","0.0604"
"0.3250","0.0914","0.4874","0.0784","0.0604"
"0.3300","0.0926","0.4949","0.0795","0.0603"
"0.3350","0.0938","0.5020","0.0807","0.0604"
"0.3400","0.0950","0.5087","0.0819","0.0604"
"0.3450","0.0963","0.5150","0.0832","0.0603"
"0.3500","0.0976","0.5211","0.0845","0.0604"
"0.3550","0.0990","0.5271","0.0859","0.0604"
"0.3600","0.1004","0.5332","0.0874","0.0603"
"0.3650","0.1019","0.5395","0.0888","0.0603"
"0.3700","0.1033","0.5458","0.0902","0.0604"
"0.3750","0.1047","0.5522","0.0916","0.0604"
"0.3800","0.1061","0.5585","0.0931","0.0603"
"0.3850","0.1076","0.5651","0.0945","0.0604"
"0.3900","0.1090","0.5720","0.0960","0.0604"
"0.3950","0.1106","0.5791","0.0975","0.0603"
"0.4000","0.1121","0.5865","0.0991","0.0604"
"0.4050","0.1137","0.5942","0.1007","0.0604"
"0.4100","0.1154","0.6019","0.1023","0.0604"
"0.4150","0.1171","0.6098","0.1040","0.0603"
"0.4200","0.1188","0.6178","0.1058","0.0604"
"0.4250","0.1205","0.6260","0.1075","0.0604"
"0.4300","0.1222","0.6344","0.1092","0.0603"
"0.4350","0.1238","0.6427","0.1107","0.0604"
"0.4400","0.1253","0.6511","0.1122","0.0604"
"0.4450","0.1268","0.6595","0.1137","0.0603"
"0.4500","0.1282","0.6676","0.1152","0.0603"
"0.4550","0.1298","0.6757","0.1167","0.0604"
"0.4600","0.1313","0.6838","0.1182","0.0603"
"0.4650","0.1329","0.6918","0.1199","0.0603"
"0.4700","0.1346","0.6998","0.1215","0.0604"
"0.4750","0.1362","0.7079","0.1231","0.0604"
"0.4800","0.1378","0.7160","0.1247","0.0603"
"0.4850","0.1393","0.7240","0.1262","0.0604"
"0.4900","0.1407","0.7320","0.1276","0.0604"
"0.4950","0.1420","0.7399","0.1289","0.0603"
"0.5000","0.1432","0.7475","0.1302","0.0604"
"0.5050","0.1444","0.7548","0.1314","0.0604"
"0.5100","0.1456","0.7614","0.1325","0.0604"
"0.5150","0.1468","0.7678","0.1337","0.0603"
"0.5200","0.1481","0.7741","0.1350","0.0604"
"0.5250","0.1494","0.7803","0.1364","0.0604"
"0.5300","0.1508","0.7866","0.1378","0.0603"
"0.5350","0.1523","0.7930","0.1392","0.0604"
"0.5400","0.1538","0.7995","0.1407","0.0604"
"0.5450","0.1552","0.8062","0.1422","0.0603"
"0.5500","0.1567","0.8131","0.1436","0.0604"
"0.5550","0.1582","0.8202","0.1451","0.0604"
"0.5600","0.1597","0.8275","0.1466","0.0603"
"0.5650","0.1613","0.8351","0.1482","0.0603"
"0.5700","0.1629","0.8430","0.1498","0.0604"
"0.5750","0.1646","0.8511","0.1515","0.0604"
"0.5800","0.1664","0.8593","0.1533","0.0603"
"0.5850","0.1682","0.8677","0.1551","0.0604"
"0.5900","0.1700","0.8766","0.1569","0.0604"
"0.5950","0.1718","0.8859","0.1587","0.0603"
"0.6000","0.1735","0.8954","0.1604","0.0603"
"0.6050","0.1751","0.9050","0.1621","0.0604"
"0.6100","0.1767","0.9145","0.1636","0.0603"
"0.6150","0.1782","0.9237","0.1651","0.0603"
"0.6200","0.1796","0.9326","0.1666","0.0604"
"0.6250","0.1811","0.9415","0.1681","0.0604"
"0.6300","0.1827","0.9504","0.1697","0.0603"
"0.6350","0.1843","0.9592","0.1713","0.0604"
"0.6400","0.1860","0.9679","0.1729","0.0604"
"0.6450","0.1877","0.9765","0.1746","0.0603"
"0.6500","0.1894","0.9850","0.1763","0.0604"
"0.6550","0.1910","0.9932","0.1779","0.0604"
"0.6600","0.1925","1.0012","0.1794","0.0604"
"0.6650","0.1938","1.0092","0.1808","0.0603"
"0.6700","0.1951","1.0169","0.1820","0.0604"
"0.6750","0.1963","1.0242","0.1832","0.0604"
"0.6800","0.1975","1.0312","0.1844","0.0603"
"0.6850","0.1988","1.0378","0.1857","0.0604"
"0.6900","0.2001","1.0443","0.1870","0.0604"
"0.6950","0.2014","1.0511","0.1883","0.0603"
"0.7000","0.2028","1.0581","0.1897","0.0604"
"0.7050","0.2043","1.0650","0.1912","0.0604"
"0.7100","0.2058","1.0720","0.1927","0.0604"
"0.7150","0.2073","1.0788","0.1942","0.0603"
"0.7200","0.2088","1.0857","0.1957","0.0604"
"0.7250","0.2103","1.0928","0.1972","0.0604"
"0.7300","0.2118","1.1002","0.1987","0.0603"
"0.7350","0.2133","1.1076","0.2002","0.0604"
"0.7400","0.2149","1.1153","0.2018","0.0604"
"0.7450","0.2165","1.1231","0.2035","0.0603"
"0.7500","0.2182","1.1308","0.2051","0.0603"
"0.7550","0.2199","1.1386","0.2068","0.0604"
"0.7600","0.2216","1.1468","0.2085","0.0603"
"0.7650","0.2233","1.1554","0.2102","0.0603"
"0.7700","0.2250","1.1644","0.2119","0.0604"
"0.7750","0.2266","1.1735","0.2135","0.0604"
"0.7800","0.2281","1.1824","0.2151","0.0603"
"0.7850","0.2296","1.1910","0.2165","0.0604"
"0.7900","0.2311","1.1993","0.2180","0.0604"
"0.7950","0.2326","1.2077","0.2195","0.0603"
"0.8000","0.2341","1.2162","0.2211","0.0603"
"0.8050","0.2357","1.2247","0.2226","0.0604"
"0.8100","0.2374","1.2334","0.2243","0.0604"
"0.8150","0.2391","1.2420","0.2261","0.0603"
"0.8200","0.2409","1.2505","0.2278","0.0604"
"0.8250","0.2426","1.2588","0.2295","0.0604"
"0.8300","0.2442","1.2672","0.2311","0.0603"
"0.8350","0.2456","1.2755","0.2325","0.0604"
"0.8400","0.2470","1.2837","0.2339","0.0604"
"0.8450","0.2482","1.2917","0.2351","0.0603"
"0.8500","0.2494","1.2994","0.2363","0.0604"
"0.8550","0.2507","1.3065","0.2376","0.0604"
"0.8600","0.2519","1.3133","0.2389","0.0604"
"0.8650","0.2533","1.3200","0.2402","0.0603"
"0.8700","0.2547","1.3266","0.2416","0.0604"
"0.8750","0.2561","1.3332","0.2431","0.0604"
"0.8800","0.2576","1.3396","0.2445","0.0603"
"0.8850","0.2591","1.3458","0.2460","0.0604"
"0.8900","0.2605","1.3521","0.2475","0.0604"
"0.8950","0.2620","1.3585","0.2489","0.0603"
"0.9000","0.2634","1.3652","0.2503","0.0603"
"0.9050","0.2648","1.3721","0.2518","0.0604"
"0.9100","0.2663","1.3794","0.2533","0.0604"
"0.9150","0.2679","1.3868","0.2548","0.0603"
"0.9200","0.2695","1.3945","0.2565","0.0604"
"0.9250","0.2713","1.4025","0.2582","0.0604"
"0.9300","0.2730","1.4109","0.2599","0.0603"
"0.9350","0.2747","1.4196","0.2617","0.0604"
"0.9400","0.2764","1.4283","0.2633","0.0604"
"0.9450","0.2780","1.4372","0.2650","0.0603"
"0.9500","0.2796","1.4460","0.2666","0.0603"
"0.9550","0.2812","1.4545","0.2681","0.0604"
"0.9600","0.2827","1.4630","0.2696","0.0604"
"0.9650","0.2842","1.4717","0.2711","0.0603"
"0.9700","0.2858","1.4804","0.2727","0.0604"
"0.9750","0.2874","1.4891","0.2744","0.0604"
"0.9800","0.2891","1.4979","0.2761","0.0603"
"0.9850","0.2909","1.5066","0.2778","0.0604"
"0.9900","0.2927","1.5151","0.2796","0.0604"
"0.9950","0.2944","1.5238","0.2813","0.0603"
"1.0000","0.2960","1.5325","0.2829","0.0604"
"1.0050","0.2975","1.5411","0.2844","0.0604"
"1.0100","0.2988","1.5497","0.2857","0.0604"
"1.0150","0.3001","1.5579","0.2870","0.0603"
"1.0200","0.3013","1.5656","0.2882","0.0604"
"1.0250","0.3024","1.5729","0.2894","0.0604"
"1.0300","0.3036","1.5796","0.2905","0.0603"
"1.0350","0.3048","1.5861","0.2917","0.0604"
"1.0400","0.3061","1.5923","0.2930","0.0604"
"1.0450","0.3074","1.5982","0.2943","0.0603"
"1.0500","0.3087","1.6038","0.2956","0.0604"
"1.0550","0.3099","1.6093","0.2969","0.0604"
"1.0600","0.3112","1.6147","0.2981","0.0604"
"1.0650","0.3124","1.6201","0.2993","0.0603"
"1.0700","0.3136","1.6257","0.3005","0.0604"
"1.0750","0.3149","1.6316","0.3018","0.0604"
"1.0800","0.3162","1.6376","0.3031","0.0603"
"1.0850","0.3176","1.6437","0.3045","0.0604"
"1.0900","0.3190","1.6499","0.3060","0.0604"
"1.0950","0.3205","1.6564","0.3075","0.0603"
"1.1000","0.3221","1.6631","0.3091","0.0603"
"1.1050","0.3237","1.6702","0.3107","0.0604"
"1.1100","0.3254","1.6777","0.3123","0.0604"
"1.1150","0.3270","1.6857","0.3140","0.0603"
"1.1200","0.3287","1.6939","0.3157","0.0604"
"1.1250","0.3303","1.7023","0.3173","0.0604"
"1.1300","0.3319","1.7109","0.3188","0.0603"
"1.1350","0.3334","1.7197","0.3204","0.0604"
"1.1400","0.3349","1.7284","0.3219","0.0604"
"1.1450","0.3365","1.7372","0.3234","0.0603"
"1.1500","0.3380","1.7459","0.3249","0.0603"
"1.1550","0.3396","1.7544","0.3266","0.0604"
"1.1600","0.3413","1.7627","0.3282","0.0604"
"1.1650","0.3430","1.7709","0.3299","0.0603"
"1.1700","0.3446","1.7794","0.3315","0.0604"
"1.1750","0.3461","1.7879","0.3331","0.0604"
"1.1800","0.3476","1.7962","0.3346","0.0603"
"1.1850","0.3490","1.8044","0.3359","0.0604"
"1.1900","0.3503","1.8122","0.3372","0.0604"
"1.1950","0.3516","1.8196","0.3385","0.0603"
"1.2000","0.3528","1.8267","0.3397","0.0604"
"1.2050","0.3540","1.8337","0.3410","0.0604"
"1.2100","0.3553","1.8405","0.3423","0.0604"
"1.2150","0.3567","1.8471","0.3437","0.0603"
"1.2200","0.3582","1.8537","0.3452","0.0604"
"1.2250","0.3598","1.8602","0.3467","0.0604"
"1.2300","0.3614","1.8671","0.3483","0.0603"
"1.2350","0.3630","1.8743","0.3500","0.0604"
"1.2400","0.3647","1.8820","0.3516","0.0604"
"1.2450","0.3663","1.8902","0.3533","0.0603"
"1.2500","0.3680","1.8987","0.3549","0.0604"
"1.2550","0.3697","1.9073","0.3567","0.0604"
"1.2600","0.3716","1.9163","0.3585","0.0604"
"1.2650","0.3734","1.9257","0.3604","0.0603"
"1.2700","0.3754","1.9357","0.3623","0.0604"
"1.2750","0.3774","1.9466","0.3643","0.0604"
"1.2800","0.3795","1.9581","0.3664","0.0603"
"1.2850","0.3815","1.9698","0.3685","0.0604"
"1.2900","0.3835","1.9816","0.3704","0.0604"
"1.2950","0.3853","1.9933","0.3723","0.0603"
"1.3000","0.3870","2.0050","0.3740","0.0603"
"1.3050","0.3887","2.0165","0.3756","0.0604"
"1.3100","0.3904","2.0277","0.3773","0.0604"
"1.3150","0.3920","2.0384","0.3789","0.0603"
"1.3200","0.3936","2.0487","0.3805","0.0604"
"1.3250","0.3952","2.0584","0.3821","0.0604"
"1.3300","0.3968","2.0677","0.3837","0.0603"
"1.3350","0.3983","2.0769","0.3852","0.0604"
"1.3400","0.3997","2.0856","0.3866","0.0604"
"1.3450","0.4009","2.0938","0.3879","0.0603"
"1.3500","0.4021","2.1017","0.3890","0.0604"
"1.3550","0.4032","2.1090","0.3901","0.0936"
"1.3600","0.4042","2.1157","0.3911","0.3271"
"1.3650","0.4052","2.1219","0.3922","0.7142"
"1.3700","0.4063","2.1276","0.3932","1.1665"
"1.3750","0.4074","2.1330","0.3943","1.6250"
"1.3800","0.4086","2.1382","0.3955","2.0510"
"1.3850","0.4098","2.1431","0.3967","2.4229"
"1.3900","0.4111","2.1480","0.3980","2.7303"
"1.3950","0.4124","2.1531","0.3993","2.9722"
"1.4000","0.4137","2.1585","0.4006","3.1529"
"1.4050","0.4150","2.1641","0.4019","3.2802"
"1.4100","0.4163","2.1699","0.4033","3.3630"
"1.4150","0.4176","2.1759","0.4046","3.4109"
