,time,vout
41265,128.40319242,1.328
41266,128.40627626,1.33
41267,128.40936577,1.33
41268,128.41246183,1.33
41269,128.41596074,1.332
41270,128.41871815,1.334
41271,128.42239985,1.336
41272,128.42494841,1.336
41273,128.43083879,1.336
41274,128.43146577,1.338
41275,128.4343444,1.338
41276,128.43749233,1.34
41277,128.44056209,1.34
41278,128.44371263,1.34
41279,128.44678285,1.34
41280,128.44985977,1.34
41281,128.45304707,1.342
41282,128.45617726,1.342
41283,128.45927868,1.34
41284,128.46234957,1.342
41285,128.46546004,1.342
41286,128.46857929,1.342
41287,128.47169598,1.342
41288,128.47481379,1.342
41289,128.47792739,1.34
41290,128.48106113,1.34
41291,128.4842265,1.342
41292,128.48728642,1.34
41293,128.49038415,1.34
41294,128.49350924,1.34
41295,128.49664848,1.34
41296,128.49977518,1.34
41297,128.5028549,1.338
41298,128.50597965,1.338
41299,128.50910059,1.338
41300,128.51227992,1.336
41301,128.5153365,1.334
41302,128.51867154,1.334
41303,128.52183976,1.332
41304,128.52492937,1.332
41305,128.52795074,1.33
41306,128.53108907,1.33
41307,128.53427028,1.326
41308,128.53735798,1.322
41309,128.5404692,1.32
41310,128.54356139,1.314
41311,128.54669759,1.312
41312,128.54977487,1.31
41313,128.55291704,1.308
41314,128.55604296,1.308
41315,128.55913281,1.304
41316,128.5622839,1.302
41317,128.56544761,1.3
41318,128.56850674,1.298
41319,128.57160761,1.296
41320,128.57501802,1.292
41321,128.57788233,1.288
41322,128.58100629,1.286
41323,128.5840937,1.284
41324,128.58720479,1.28
41325,128.59029859,1.276
41326,128.59348933,1.272
41327,128.59653942,1.272
41328,128.59972498,1.27
41329,128.60283055,1.268
41330,128.60619924,1.266
41331,128.6095467,1.264
41332,128.61238283,1.264
41333,128.61525852,1.262
41334,128.61829846,1.262
41335,128.62144933,1.262
41336,128.62449909,1.26
41337,128.62815277,1.258
41338,128.63068298,1.258
41339,128.6337605,1.254
41340,128.6368852,1.252
41341,128.64004439,1.252
41342,128.64311296,1.25
41343,128.64625124,1.252
41344,128.64937679,1.25
41345,128.65242448,1.25
41346,128.65554974,1.248
41347,128.65867807,1.25
41348,128.66176333,1.248
41349,128.66487948,1.248
41350,128.66809755,1.248
41351,128.67124998,1.248
41352,128.67427946,1.248
41353,128.67736033,1.246
41354,128.68046559,1.246
41355,128.6835867,1.246
41356,128.68670894,1.246
41357,128.68993087,1.246
41358,128.69300122,1.244
41359,128.69607498,1.242
41360,128.69921996,1.24
41361,128.70233485,1.24
41362,128.70541707,1.238
41363,128.70859185,1.238
41364,128.71176805,1.238
41365,128.71483792,1.226
41366,128.71793076,1.224
41367,128.72101326,1.222
41368,128.72413839,1.222
41369,128.72729441,1.22
41370,128.73037505,1.22
41371,128.73349998,1.218
41372,128.73666296,1.218
41373,128.73976359,1.218
41374,128.74285059,1.216
41375,128.74594576,1.214
41376,128.74906363,1.214
41377,128.752226,1.212
41378,128.7553784,1.212
41379,128.75846661,1.21
41380,128.76163479,1.21
41381,128.76470255,1.21
41382,128.76776963,1.208
41383,128.77087646,1.208
41384,128.77403752,1.206
41385,128.77713413,1.206
41386,128.78027952,1.206
41387,128.78331513,1.208
41388,128.78646816,1.208
41389,128.78957159,1.208
41390,128.79266889,1.21
41391,128.79577241,1.21
41392,128.79894455,1.212
41393,128.8020105,1.212
41394,128.80513246,1.212
41395,128.80829085,1.214
41396,128.81137737,1.214
41397,128.81451296,1.214
41398,128.8176079,1.214
41399,128.82074789,1.216
41400,128.82388555,1.216
41401,128.82699453,1.218
41402,128.83010679,1.218
41403,128.83323637,1.22
41404,128.83636257,1.222
41405,128.8394545,1.228
41406,128.84260089,1.232
41407,128.84567996,1.236
41408,128.84881342,1.252
41409,128.8519527,1.256
41410,128.855059,1.258
41411,128.8581419,1.262
41412,128.86129416,1.266
41413,128.86438415,1.272
41414,128.86751279,1.276
41415,128.87063427,1.282
41416,128.87374609,1.29
41417,128.87691772,1.298
41418,128.88005591,1.304
41419,128.88312172,1.312
41420,128.88646926,1.322
41421,128.88933596,1.328
41422,128.89245629,1.34
41423,128.8956302,1.346
41424,128.89869557,1.352
41425,128.901794,1.358
41426,128.90498074,1.362
41427,128.90822859,1.368
41428,128.91123644,1.374
41429,128.91588724,1.38
41430,128.91739453,1.388
41431,128.92063965,1.39
41432,128.9237137,1.396
41433,128.9271795,1.4
41434,128.9298644,1.404
41435,128.93306398,1.408
41436,128.93608472,1.41
41437,128.93925183,1.414
41438,128.94236592,1.416
41439,128.94549783,1.422
41440,128.94856292,1.428
41441,128.95166887,1.436
41442,128.954802,1.438
41443,128.95794361,1.446
41444,128.96103402,1.448
41445,128.96423705,1.452
41446,128.96731081,1.454
41447,128.97037661,1.458
41448,128.973501,1.46
41449,128.97662503,1.466
41450,128.97972787,1.472
41451,128.98284696,1.476
41452,128.98599672,1.478
41453,128.98909526,1.482
41454,128.99226787,1.488
41455,128.99537029,1.492
41456,128.99852589,1.494
41457,129.001593,1.494
41458,129.00468174,1.498
41459,129.00779366,1.5
41460,129.0109137,1.5
41461,129.01402472,1.504
41462,129.01715711,1.508
41463,129.02031759,1.514
41464,129.02338016,1.516
41465,129.02648929,1.518
41466,129.02964253,1.522
41467,129.03276528,1.522
41468,129.03585116,1.524
41469,129.03899111,1.526
41470,129.0420672,1.528
41471,129.04526346,1.532
41472,129.04833163,1.532
41473,129.05146846,1.534
41474,129.0545657,1.534
41475,129.05765587,1.536
41476,129.06080489,1.534
41477,129.06392827,1.532
41478,129.06702131,1.532
41479,129.07016689,1.53
41480,129.07354361,1.528
41481,129.07639065,1.528
41482,129.0795002,1.524
41483,129.08264168,1.52
41484,129.08572992,1.514
41485,129.08889477,1.512
41486,129.09197491,1.51
41487,129.09520342,1.506
41488,129.09899235,1.504
41489,129.10139272,1.498
41490,129.10446796,1.492
41491,129.10758333,1.488
41492,129.110732,1.482
41493,129.11392807,1.468
41494,129.11699083,1.458
41495,129.12005422,1.45
41496,129.12317879,1.442
41497,129.12634322,1.428
41498,129.12947187,1.414
41499,129.13251879,1.4
41500,129.13565489,1.39
41501,129.13877263,1.376
41502,129.14189174,1.356
41503,129.14498431,1.344
41504,129.14810133,1.334
41505,129.15127981,1.312
41506,129.15436205,1.296
41507,129.1575527,1.286
41508,129.16059939,1.27
41509,129.163725,1.264
41510,129.16684959,1.26
41511,129.16992707,1.256
41512,129.17304787,1.234
41513,129.17617074,1.228
41514,129.17941898,1.222
41515,129.18242507,1.214
41516,129.18551761,1.202
41517,129.18862989,1.19
41518,129.19180461,1.17
41519,129.19486796,1.144
41520,129.19796344,1.114
41521,129.201082,1.104
41522,129.20423466,1.1
41523,129.20735472,1.094
41524,129.21044526,1.082
41525,129.21359035,1.074
41526,129.21665265,1.068
41527,129.21982876,1.07
41528,129.22288698,1.072
41529,129.2260172,1.06
41530,129.22908918,1.058
41531,129.23260457,1.056
41532,129.23575502,1.056
41533,129.23938566,1.056
41534,129.24168135,1.056
41535,129.24488016,1.056
41536,129.24782531,1.056
41537,129.25093398,1.056
41538,129.25408064,1.054
41539,129.25716083,1.054
41540,129.26037694,1.054
41541,129.26338937,1.052
41542,129.2664887,1.052
41543,129.26958548,1.052
41544,129.27276811,1.052
41545,129.2758754,1.05
41546,129.27893196,1.05
41547,129.2820417,1.05
41548,129.28516753,1.05
41549,129.28830389,1.05
41550,129.29135526,1.05
41551,129.29457305,1.05
41552,129.29759476,1.05
41553,129.30068396,1.052
41554,129.30392779,1.05
41555,129.30702124,1.052
41556,129.31002864,1.052
41557,129.31312844,1.05
41558,129.31630731,1.05
41559,129.31937533,1.048
41560,129.32265289,1.048
41561,129.32576514,1.05
41562,129.32888037,1.05
41563,129.33198113,1.05
41564,129.33507113,1.052
41565,129.33818824,1.052
41566,129.34132628,1.052
41567,129.34441583,1.054
41568,129.34754327,1.056
41569,129.35074757,1.056
41570,129.35383546,1.058
41571,129.35687863,1.058
41572,129.35999148,1.058
41573,129.36309442,1.058
41574,129.36627935,1.058
41575,129.36938679,1.058
41576,129.37286491,1.06
41577,129.37555361,1.058
41578,129.37864346,1.058
41579,129.38195344,1.06
41580,129.38491691,1.058
41581,129.3880092,1.058
41582,129.39114614,1.058
41583,129.39432692,1.058
41584,129.39739087,1.058
41585,129.40045544,1.058
41586,129.40365392,1.058
41587,129.40663446,1.058
41588,129.40973444,1.058
41589,129.41292826,1.058
41590,129.41602483,1.058
41591,129.41913959,1.058
41592,129.42270935,1.058
41593,129.42532616,1.056
41594,129.42819653,1.058
41595,129.43132337,1.056
41596,129.43445131,1.056
41597,129.437597,1.056
41598,129.44096516,1.056
41599,129.44376785,1.056
41600,129.44690894,1.056
41601,129.45001187,1.058
41602,129.45312718,1.058
41603,129.45630429,1.058
41604,129.4593752,1.058
41605,129.46246013,1.058
41606,129.46557724,1.058
41607,129.46872248,1.058
41608,129.47179429,1.058
41609,129.47491418,1.058
41610,129.47808281,1.058
41611,129.48113407,1.058
41612,129.48515531,1.058
41613,129.48783246,1.058
41614,129.49076187,1.058
41615,129.49392639,1.058
41616,129.49698198,1.058
41617,129.50000724,1.058
41618,129.5030077,1.058
41619,129.50605242,1.056
41620,129.50912246,1.056
41621,129.51232957,1.058
41622,129.51539916,1.056
41623,129.51848287,1.056
41624,129.5218912,1.056
41625,129.524693,1.056
41626,129.52816403,1.056
41627,129.53096387,1.058
41628,129.534459,1.056
41629,129.53766426,1.058
41630,129.54034157,1.058
41631,129.54362629,1.058
41632,129.54652798,1.058
41633,129.54960929,1.056
41634,129.55275059,1.056
41635,129.55581292,1.054
41636,129.55896103,1.054
41637,129.56212161,1.062
41638,129.56515837,1.064
41639,129.56834539,1.066
41640,129.57141572,1.066
41641,129.57458459,1.07
41642,129.5776524,1.07
41643,129.580762,1.074
41644,129.58391668,1.076
41645,129.58699222,1.078
41646,129.59012511,1.078
41647,129.59322968,1.08
41648,129.59663065,1.08
41649,129.59947396,1.082
41650,129.60259574,1.082
41651,129.60571553,1.082
41652,129.60883437,1.082
41653,129.61195578,1.08
41654,129.6150785,1.08
41655,129.61854407,1.08
41656,129.62138026,1.078
41657,129.62443577,1.076
41658,129.62778326,1.076
