sync,time,vout
1.0,0.03508328,0.118
1.0,0.0394268,0.118
1.0,0.04219067,0.116
1.0,0.04270202,0.118
1.0,0.04320402,0.118
1.0,0.05060952,0.118
1.0,0.05112367,0.116
1.0,0.05716552,0.116
1.0,0.05771222,0.116
1.0,0.06191098,0.116
1.0,0.06246267,0.118
1.0,0.06288476,0.116
1.0,0.06336609,0.118
1.0,0.07032735,0.118
1.0,0.07089704,0.116
1.0,0.0771272,0.118
1.0,0.07777494,0.116
1.0,0.07819307,0.116
1.0,0.07875776,0.116
1.0,0.07918309,0.116
1.0,0.07967006,0.116
1.0,0.08009107,0.116
1.0,0.0817778,0.116
1.0,0.08224072,0.116
1.0,0.08280126,0.12
1.0,0.08322019,0.116
1.0,0.08628482,0.118
1.0,0.08714511,0.118
1.0,0.08759095,0.116
1.0,0.08810741,0.116
1.0,0.08858007,0.116
1.0,0.08908483,0.118
1.0,0.08950315,0.116
1.0,0.09006461,0.116
1.0,0.09051739,0.118
1.0,0.09093548,0.116
1.0,0.09141683,0.116
1.0,0.09183433,0.116
1.0,0.09231228,0.116
1.0,0.09273002,0.118
1.0,0.09320572,0.118
1.0,0.09362404,0.116
1.0,0.09410004,0.118
1.0,0.09457463,0.12
1.0,0.09500252,0.116
1.0,0.09548467,0.116
1.0,0.0958995,0.118
1.0,0.09637676,0.118
1.0,0.09679604,0.116
1.0,0.09727724,0.116
1.0,0.09769663,0.116
1.0,0.09818337,0.116
1.0,0.09860954,0.118
1.0,0.0990212,0.116
1.0,0.09950174,0.116
1.0,0.10002245,0.116
1.0,0.10052513,0.116
1.0,0.1009552,0.118
1.0,0.10144891,0.116
1.0,0.10767215,0.232
1.0,0.10828493,0.232
1.0,0.11012541,0.232
1.0,0.11268269,0.234
1.0,0.1157875,0.234
1.0,0.11888196,0.234
1.0,0.12197624,0.234
1.0,0.12506163,0.234
1.0,0.12816806,0.234
1.0,0.13192378,0.234
1.0,0.14026661,0.236
1.0,0.14089657,0.234
1.0,0.14136731,0.236
1.0,0.14383926,0.236
1.0,0.14662704,0.238
1.0,0.14976226,0.236
1.0,0.15286818,0.238
1.0,0.15595485,0.238
1.0,0.15900481,0.238
1.0,0.16210776,0.24
1.0,0.16527463,0.24
1.0,0.17006387,0.242
1.0,0.1713965,0.24
1.0,0.17458133,0.242
1.0,0.17760935,0.242
1.0,0.1806805,0.242
1.0,0.1837858,0.242
1.0,0.18694035,0.242
1.0,0.19001883,0.242
1.0,0.19307611,0.242
1.0,0.19623794,0.242
1.0,0.20099228,0.244
1.0,0.20236717,0.246
1.0,0.20548561,0.246
1.0,0.20856009,0.246
1.0,0.21166633,0.246
1.0,0.21482696,0.246
1.0,0.21791737,0.246
1.0,0.22100263,0.246
1.0,0.22405157,0.248
1.0,0.22716848,0.248
1.0,0.23029374,0.25
1.0,0.23410161,0.248
1.0,0.23692572,0.248
1.0,0.23953811,0.25
1.0,0.24262374,0.25
1.0,0.2457115,0.25
1.0,0.24880407,0.252
1.0,0.25194296,0.252
1.0,0.25503411,0.252
1.0,0.2581347,0.252
1.0,0.26128698,0.254
1.0,0.26524778,0.252
1.0,0.26754878,0.254
1.0,0.27049354,0.256
1.0,0.27358815,0.254
1.0,0.27668804,0.256
1.0,0.27978963,0.256
1.0,0.28292532,0.256
1.0,0.28603519,0.256
1.0,0.28910663,0.256
1.0,0.29224172,0.256
1.0,0.29874424,0.258
1.0,0.29909835,0.258
1.0,0.30156876,0.258
1.0,0.30466602,0.256
1.0,0.30773185,0.258
1.0,0.31081467,0.258
1.0,0.3138742,0.26
1.0,0.31697139,0.262
1.0,0.32006494,0.262
1.0,0.32317457,0.262
1.0,0.32910341,0.264
1.0,0.32946357,0.264
1.0,0.332479,0.266
1.0,0.33557126,0.266
1.0,0.33867339,0.268
1.0,0.34176237,0.27
1.0,0.34491722,0.27
1.0,0.34800317,0.272
1.0,0.35104904,0.274
1.0,0.35414943,0.276
1.0,0.35737311,0.278
1.0,0.36211902,0.278
1.0,0.36343978,0.278
1.0,0.36654502,0.278
1.0,0.3696322,0.278
1.0,0.37272818,0.278
1.0,0.37587341,0.278
1.0,0.37896193,0.28
1.0,0.3820548,0.28
1.0,0.38510494,0.28
1.0,0.3893175,0.282
1.0,0.39348613,0.282
1.0,0.39445965,0.284
1.0,0.3975225,0.284
1.0,0.40060757,0.284
1.0,0.4036927,0.284
1.0,0.40680957,0.286
1.0,0.40989844,0.284
1.0,0.41304787,0.286
1.0,0.41613685,0.286
1.0,0.41923857,0.288
1.0,0.42232322,0.288
1.0,0.42629568,0.288
1.0,0.42868661,0.288
1.0,0.43157661,0.29
1.0,0.43466324,0.29
1.0,0.43775798,0.29
1.0,0.44086307,0.292
1.0,0.44394928,0.294
1.0,0.44709643,0.294
1.0,0.45018983,0.292
1.0,0.45334106,0.292
1.0,0.45722269,0.294
1.0,0.45946665,0.296
1.0,0.46255706,0.296
1.0,0.465647,0.296
1.0,0.46879122,0.298
1.0,0.47189509,0.298
1.0,0.47494402,0.298
1.0,0.47803278,0.3
1.0,0.48113894,0.3
1.0,0.4843035,0.3
1.0,0.49069083,0.3
1.0,0.49106733,0.3
1.0,0.49359278,0.302
1.0,0.49665504,0.3
1.0,0.49972337,0.3
1.0,0.50279678,0.3
1.0,0.50589365,0.302
1.0,0.5090012,0.302
1.0,0.51208428,0.304
1.0,0.51519089,0.304
1.0,0.52092478,0.304
1.0,0.52138311,0.304
1.0,0.5245435,0.306
1.0,0.52757831,0.306
1.0,0.53066543,0.306
1.0,0.53381922,0.306
1.0,0.53690722,0.306
1.0,0.53995276,0.306
1.0,0.54304413,0.306
1.0,0.54614828,0.308
1.0,0.549328,0.31
1.0,0.55395698,0.312
1.0,0.55544169,0.312
1.0,0.55853637,0.314
1.0,0.56163219,0.312
1.0,0.56477305,0.314
1.0,0.56788146,0.314
1.0,0.57096241,0.314
1.0,0.57402813,0.316
1.0,0.57711496,0.316
1.0,0.58022444,0.316
1.0,0.58502413,0.316
1.0,0.58641906,0.318
1.0,0.58951557,0.316
1.0,0.59260663,0.318
1.0,0.59571361,0.318
1.0,0.59884743,0.32
1.0,0.60195407,0.32
1.0,0.60499943,0.32
1.0,0.60809026,0.32
1.0,0.61119419,0.322
1.0,0.61438641,0.324
1.0,0.618409,0.324
1.0,0.62057346,0.324
1.0,0.62358093,0.326
1.0,0.62667493,0.326
1.0,0.62976715,0.326
1.0,0.63290887,0.328
1.0,0.63601635,0.328
1.0,0.63909507,0.328
1.0,0.64216306,0.328
1.0,0.64875444,0.33
1.0,0.64913598,0.33
1.0,0.65148365,0.33
1.0,0.65458948,0.332
1.0,0.65766654,0.332
1.0,0.66079922,0.332
1.0,0.66389426,0.334
1.0,0.66698235,0.336
1.0,0.67004172,0.336
1.0,0.67314809,0.336
1.0,0.6763083,0.336
1.0,0.68267339,0.336
1.0,0.6830463,0.336
1.0,0.685611,0.336
1.0,0.68866905,0.338
1.0,0.69173839,0.338
1.0,0.69482728,0.338
1.0,0.69792193,0.338
1.0,0.7010158,0.338
1.0,0.70411335,0.34
1.0,0.70721961,0.34
1.0,0.71497302,0.34
1.0,0.71548687,0.34
1.0,0.71655302,0.344
1.0,0.71970854,0.344
1.0,0.72274432,0.346
1.0,0.72580394,0.346
1.0,0.72890589,0.346
1.0,0.73199115,0.346
1.0,0.73509187,0.35
1.0,0.73818661,0.35
1.0,0.74136054,0.352
1.0,0.74621272,0.35
1.0,0.74749141,0.352
1.0,0.75058698,0.354
1.0,0.7536817,0.354
1.0,0.75678676,0.354
1.0,0.75988168,0.354
1.0,0.76301931,0.354
1.0,0.76611283,0.354
1.0,0.7692102,0.354
1.0,0.77232137,0.354
1.0,0.77723474,0.356
1.0,0.77847178,0.356
1.0,0.78157315,0.356
1.0,0.78466907,0.358
1.0,0.7877603,0.358
1.0,0.79098078,0.36
1.0,0.79401317,0.364
1.0,0.79710981,0.372
1.0,0.80018502,0.376
1.0,0.80331632,0.382
1.0,0.80638952,0.386
1.0,0.81041781,0.388
1.0,0.81259368,0.398
1.0,0.81565318,0.402
1.0,0.81874635,0.408
1.0,0.82184524,0.414
1.0,0.82494267,0.42
1.0,0.82809383,0.424
1.0,0.83118061,0.428
1.0,0.83430057,0.432
1.0,0.83745191,0.436
1.0,0.84121144,0.44
1.0,0.84352959,0.444
1.0,0.84666993,0.452
1.0,0.84973494,0.456
1.0,0.85288791,0.46
1.0,0.85599355,0.464
1.0,0.85907944,0.47
1.0,0.86217539,0.478
1.0,0.86522619,0.482
1.0,0.86838937,0.488
1.0,0.87489791,0.496
1.0,0.87525411,0.502
1.0,0.87769017,0.51
1.0,0.88076093,0.518
1.0,0.88384844,0.524
1.0,0.88690055,0.53
1.0,0.89000678,0.534
1.0,0.89310526,0.538
1.0,0.89620309,0.542
1.0,0.89932746,0.546
1.0,0.90514691,0.55
1.0,0.90550861,0.554
1.0,0.90859004,0.56
1.0,0.91168468,0.566
1.0,0.91478122,0.578
1.0,0.91793278,0.582
1.0,0.92103252,0.588
1.0,0.92411894,0.594
1.0,0.92719537,0.598
1.0,0.93032748,0.604
1.0,0.93344948,0.61
1.0,0.93825761,0.616
1.0,0.93958209,0.622
1.0,0.94266946,0.628
1.0,0.94577091,0.632
1.0,0.94886307,0.638
1.0,0.95196281,0.642
1.0,0.955113,0.644
1.0,0.95819924,0.648
1.0,0.96125902,0.654
1.0,0.96442381,0.66
1.0,0.969157,0.664
1.0,0.97055026,0.67
1.0,0.97364476,0.676
1.0,0.97674489,0.682
1.0,0.97983852,0.688
1.0,0.98298998,0.694
1.0,0.9860812,0.7
1.0,0.9891292,0.706
1.0,0.99222415,0.714
1.0,0.99534855,0.718
1.0,0.99843348,0.724
1.0,1.00224322,0.726
1.0,1.00462317,0.73
1.0,1.00773522,0.738
1.0,1.01080437,0.74
1.0,1.01389944,0.75
1.0,1.01704641,0.756
1.0,1.02013913,0.76
1.0,1.02320752,0.766
1.0,1.02634359,0.774
1.0,1.02946593,0.78
1.0,1.03323537,0.784
1.0,1.03558972,0.79
1.0,1.03869826,0.796
1.0,1.0417778,0.802
